,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.682,0.007,0.669,0.693,0.0,0.0,2446.0,2094.0,1.0
Omega_m,0.198,0.017,0.171,0.227,0.001,0.0,2475.0,2191.0,1.0
dL[0],0.714,0.007,0.703,0.724,0.0,0.0,2548.0,2142.0,1.0
dL[1],0.938,0.008,0.925,0.951,0.0,0.0,2605.0,2438.0,1.0
dL[2],0.99,0.009,0.976,1.003,0.0,0.0,2619.0,2435.0,1.0
dL[3],1.144,0.01,1.129,1.159,0.0,0.0,2669.0,2396.0,1.0
dL[4],1.328,0.011,1.31,1.345,0.0,0.0,2735.0,2433.0,1.0
dL[5],1.337,0.011,1.319,1.354,0.0,0.0,2738.0,2433.0,1.0
dL[6],1.428,0.011,1.41,1.446,0.0,0.0,2776.0,2445.0,1.0
dL[7],1.498,0.012,1.479,1.516,0.0,0.0,2806.0,2497.0,1.0
dL[8],1.581,0.012,1.561,1.6,0.0,0.0,2844.0,2517.0,1.0
dL[9],1.71,0.013,1.689,1.729,0.0,0.0,2918.0,2647.0,1.0
dL[10],1.744,0.013,1.723,1.764,0.0,0.0,2936.0,2649.0,1.0
dL[11],1.827,0.013,1.806,1.848,0.0,0.0,2989.0,2667.0,1.0
dL[12],1.854,0.013,1.832,1.875,0.0,0.0,3007.0,2680.0,1.0
dL[13],1.894,0.013,1.871,1.914,0.0,0.0,3033.0,2687.0,1.0
dL[14],1.894,0.013,1.872,1.915,0.0,0.0,3033.0,2687.0,1.0
dL[15],1.912,0.014,1.89,1.934,0.0,0.0,3044.0,2680.0,1.0
dL[16],1.945,0.014,1.923,1.966,0.0,0.0,3064.0,2690.0,1.0
dL[17],1.997,0.014,1.974,2.018,0.0,0.0,3103.0,2696.0,1.0
dL[18],2.027,0.014,2.004,2.049,0.0,0.0,3131.0,2712.0,1.0
dL[19],2.063,0.014,2.04,2.085,0.0,0.0,3155.0,2707.0,1.0
dL[20],2.152,0.014,2.129,2.175,0.0,0.0,3219.0,2714.0,1.0
dL[21],2.176,0.015,2.152,2.199,0.0,0.0,3236.0,2742.0,1.0
dL[22],2.255,0.015,2.231,2.279,0.0,0.0,3290.0,2760.0,1.0
dL[23],2.318,0.015,2.293,2.341,0.0,0.0,3333.0,2812.0,1.0
dL[24],2.354,0.015,2.329,2.378,0.0,0.0,3359.0,2848.0,1.0
dL[25],2.402,0.015,2.377,2.426,0.0,0.0,3393.0,3241.0,1.0
dL[26],2.411,0.015,2.386,2.435,0.0,0.0,3399.0,3232.0,1.0
dL[27],2.413,0.015,2.388,2.437,0.0,0.0,3401.0,3245.0,1.0
dL[28],2.413,0.015,2.388,2.437,0.0,0.0,3401.0,3245.0,1.0
dL[29],2.419,0.015,2.394,2.443,0.0,0.0,3405.0,3245.0,1.0
dL[30],2.447,0.016,2.422,2.472,0.0,0.0,3426.0,3299.0,1.0
dL[31],2.483,0.016,2.458,2.508,0.0,0.0,3452.0,3335.0,1.0
dL[32],2.56,0.016,2.534,2.585,0.0,0.0,3514.0,3464.0,1.0
dL[33],2.577,0.016,2.552,2.603,0.0,0.0,3529.0,3459.0,1.0
dL[34],2.62,0.016,2.594,2.646,0.0,0.0,3566.0,3487.0,1.0
dL[35],2.691,0.016,2.664,2.716,0.0,0.0,3629.0,3482.0,1.0
dL[36],2.701,0.016,2.675,2.727,0.0,0.0,3638.0,3469.0,1.0
dL[37],2.72,0.016,2.693,2.746,0.0,0.0,3656.0,3431.0,1.0
dL[38],2.77,0.017,2.744,2.796,0.0,0.0,3701.0,3468.0,1.0
dL[39],2.773,0.017,2.747,2.8,0.0,0.0,3704.0,3465.0,1.0
dL[40],2.784,0.017,2.757,2.81,0.0,0.0,3714.0,3455.0,1.0
dL[41],2.802,0.017,2.776,2.829,0.0,0.0,3734.0,3461.0,1.0
dL[42],2.843,0.017,2.817,2.87,0.0,0.0,3776.0,3486.0,1.0
dL[43],2.868,0.017,2.841,2.895,0.0,0.0,3803.0,3460.0,1.0
dL[44],2.911,0.017,2.883,2.937,0.0,0.0,3852.0,3504.0,1.0
dL[45],2.939,0.017,2.911,2.965,0.0,0.0,3884.0,3571.0,1.0
dL[46],2.947,0.017,2.919,2.973,0.0,0.0,3894.0,3573.0,1.0
