,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.7,0.009,0.684,0.717,0.0,0.0,2155.0,2815.0,1.0
Omega_m,0.232,0.124,0.003,0.47,0.003,0.002,1952.0,2474.0,1.0
Omega_r,0.011,0.054,-0.093,0.111,0.001,0.001,2079.0,2666.0,1.0
dGW[0],0.384,0.004,0.377,0.39,0.0,0.0,2454.0,3123.0,1.0
dGW[1],0.719,0.006,0.709,0.73,0.0,0.0,2959.0,3725.0,1.0
dGW[2],0.849,0.006,0.837,0.86,0.0,0.0,3256.0,4267.0,1.0
dGW[3],1.062,0.007,1.049,1.075,0.0,0.0,3914.0,4945.0,1.0
dGW[4],1.125,0.007,1.112,1.139,0.0,0.0,4157.0,4993.0,1.0
dGW[5],1.175,0.008,1.161,1.189,0.0,0.0,4360.0,5110.0,1.0
dGW[6],1.195,0.008,1.181,1.208,0.0,0.0,4439.0,5044.0,1.0
dGW[7],1.252,0.008,1.238,1.266,0.0,0.0,4679.0,5170.0,1.0
dGW[8],1.464,0.009,1.448,1.479,0.0,0.0,5544.0,5994.0,1.0
dGW[9],1.466,0.009,1.45,1.481,0.0,0.0,5552.0,5994.0,1.0
dGW[10],1.476,0.009,1.46,1.491,0.0,0.0,5592.0,5995.0,1.0
dGW[11],1.488,0.009,1.472,1.504,0.0,0.0,5638.0,6025.0,1.0
dGW[12],1.527,0.009,1.511,1.543,0.0,0.0,5778.0,6112.0,1.0
dGW[13],1.537,0.009,1.521,1.553,0.0,0.0,5815.0,6072.0,1.0
dGW[14],1.541,0.009,1.524,1.556,0.0,0.0,5825.0,6080.0,1.0
dGW[15],1.64,0.009,1.624,1.658,0.0,0.0,6123.0,6334.0,1.0
dGW[16],1.663,0.009,1.647,1.681,0.0,0.0,6178.0,6233.0,1.0
dGW[17],1.672,0.009,1.656,1.69,0.0,0.0,6198.0,6232.0,1.0
dGW[18],1.782,0.01,1.764,1.8,0.0,0.0,6380.0,6071.0,1.0
dGW[19],1.847,0.01,1.829,1.866,0.0,0.0,6428.0,6038.0,1.0
dGW[20],1.86,0.01,1.842,1.879,0.0,0.0,6431.0,6164.0,1.0
dGW[21],1.937,0.011,1.919,1.957,0.0,0.0,6422.0,6194.0,1.0
dGW[22],1.938,0.011,1.919,1.958,0.0,0.0,6421.0,6194.0,1.0
dGW[23],2.038,0.011,2.019,2.059,0.0,0.0,6333.0,6339.0,1.0
dGW[24],2.084,0.012,2.063,2.105,0.0,0.0,6270.0,6322.0,1.0
