,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.7,0.01,0.69,0.709,0.0,0.0,3994.0,3486.0,1.0
Omega_m,0.284,0.01,0.267,0.302,0.0,0.0,3819.0,3212.0,1.0
alpha,-0.036,0.404,-0.471,0.388,0.015,0.014,3649.0,2955.0,1.0
dL[0],3.109,0.019,3.086,3.131,0.0,0.0,6314.0,4519.0,1.0
dL[1],4.154,0.021,4.126,4.183,0.0,0.0,11312.0,8334.0,1.0
dL[2],6.602,0.039,6.55,6.656,0.001,0.001,6954.0,4862.0,1.0
dL[3],8.422,0.063,8.343,8.504,0.002,0.001,5621.0,4647.0,1.0
dL[4],11.576,0.114,11.438,11.717,0.004,0.003,4904.0,3714.0,1.0
dL[5],12.117,0.124,11.969,12.271,0.004,0.003,4854.0,3631.0,1.0
dL[6],13.464,0.149,13.28,13.642,0.005,0.003,4753.0,3559.0,1.0
dL[7],15.138,0.18,14.912,15.349,0.006,0.004,4664.0,3505.0,1.0
dL[8],17.015,0.217,16.761,17.288,0.007,0.005,4588.0,3521.0,1.0
dL[9],21.075,0.301,20.714,21.445,0.01,0.007,4481.0,3572.0,1.0
dL[10],43.493,0.796,42.54,44.475,0.027,0.019,4302.0,3382.0,1.0
dL[11],46.059,0.854,45.033,47.109,0.029,0.021,4295.0,3375.0,1.0
dL[12],49.48,0.932,48.362,50.625,0.032,0.022,4287.0,3379.0,1.0
dL[13],56.192,1.085,54.887,57.522,0.037,0.026,4276.0,3377.0,1.0
dL[14],69.548,1.391,67.871,71.248,0.048,0.034,4263.0,3356.0,1.0
dL[15],0.384,0.007,0.379,0.388,0.0,0.0,4069.0,3675.0,1.0
dL[16],0.719,0.011,0.71,0.727,0.0,0.0,4159.0,3623.0,1.0
dL[17],0.849,0.012,0.839,0.858,0.0,0.0,4200.0,3666.0,1.0
dL[18],1.062,0.014,1.05,1.073,0.0,0.0,4273.0,3828.0,1.0
dL[19],1.125,0.014,1.113,1.137,0.0,0.0,4299.0,3950.0,1.0
dL[20],1.175,0.014,1.163,1.187,0.0,0.0,4320.0,3969.0,1.0
dL[21],1.195,0.015,1.182,1.207,0.0,0.0,4328.0,3984.0,1.0
dL[22],1.252,0.015,1.238,1.264,0.0,0.0,4351.0,4024.0,1.0
dL[23],1.464,0.016,1.449,1.478,0.001,0.0,4445.0,3983.0,1.0
dL[24],1.466,0.016,1.451,1.48,0.001,0.0,4446.0,3976.0,1.0
dL[25],1.477,0.016,1.462,1.491,0.001,0.0,4452.0,3954.0,1.0
dL[26],1.489,0.016,1.474,1.503,0.001,0.0,4458.0,3933.0,1.0
dL[27],1.527,0.016,1.513,1.542,0.001,0.0,4477.0,3944.0,1.0
dL[28],1.538,0.016,1.523,1.553,0.001,0.0,4482.0,3938.0,1.0
dL[29],1.541,0.016,1.526,1.556,0.001,0.0,4483.0,3938.0,1.0
dL[30],1.641,0.017,1.625,1.656,0.001,0.0,4524.0,3951.0,1.0
dL[31],1.664,0.017,1.648,1.679,0.001,0.0,4533.0,3906.0,1.0
dL[32],1.672,0.017,1.656,1.688,0.001,0.0,4538.0,3911.0,1.0
dL[33],1.782,0.017,1.765,1.798,0.001,0.0,4587.0,3936.0,1.0
dL[34],1.847,0.017,1.83,1.864,0.001,0.0,4618.0,3925.0,1.0
dL[35],1.86,0.017,1.843,1.877,0.001,0.0,4624.0,3944.0,1.0
dL[36],1.937,0.018,1.92,1.954,0.001,0.0,4660.0,3950.0,1.0
dL[37],1.938,0.018,1.92,1.955,0.001,0.0,4660.0,3950.0,1.0
dL[38],2.039,0.018,2.021,2.056,0.001,0.0,4712.0,4011.0,1.0
dL[39],2.085,0.018,2.067,2.102,0.001,0.0,4737.0,4013.0,1.0
dL[40],2.172,0.018,2.154,2.191,0.001,0.0,4785.0,4126.0,1.0
dL[41],2.289,0.018,2.27,2.308,0.001,0.0,4870.0,4148.0,1.0
dL[42],2.294,0.018,2.275,2.313,0.001,0.0,4874.0,4148.0,1.0
dL[43],2.321,0.018,2.302,2.34,0.001,0.0,4891.0,4139.0,1.0
dL[44],2.333,0.018,2.313,2.352,0.001,0.0,4900.0,4139.0,1.0
dL[45],2.368,0.018,2.349,2.388,0.001,0.0,4923.0,4149.0,1.0
dL[46],2.421,0.018,2.402,2.441,0.001,0.0,4961.0,4229.0,1.0
dL[47],2.499,0.018,2.48,2.519,0.0,0.0,5023.0,4260.0,1.0
dL[48],2.78,0.019,2.759,2.802,0.0,0.0,5343.0,4303.0,1.0
dL[49],2.804,0.019,2.783,2.826,0.0,0.0,5386.0,4254.0,1.0
dL[50],2.897,0.019,2.876,2.919,0.0,0.0,5593.0,4535.0,1.0
dL[51],2.901,0.019,2.879,2.923,0.0,0.0,5604.0,4542.0,1.0
dL[52],2.917,0.019,2.896,2.94,0.0,0.0,5653.0,4526.0,1.0
dL[53],2.918,0.019,2.896,2.94,0.0,0.0,5655.0,4526.0,1.0
dL[54],2.924,0.019,2.902,2.946,0.0,0.0,5671.0,4528.0,1.0
dL[55],2.925,0.019,2.903,2.947,0.0,0.0,5674.0,4528.0,1.0
dL[56],2.979,0.019,2.958,3.002,0.0,0.0,5819.0,4521.0,1.0
dL[57],3.051,0.019,3.029,3.075,0.0,0.0,6087.0,4571.0,1.0
dL[58],3.077,0.019,3.054,3.1,0.0,0.0,6178.0,4557.0,1.0
dL[59],3.239,0.019,3.216,3.263,0.0,0.0,7303.0,5665.0,1.0
dL[60],3.253,0.019,3.23,3.276,0.0,0.0,7456.0,5714.0,1.0
dL[61],3.268,0.019,3.244,3.291,0.0,0.0,7627.0,6141.0,1.0
dL[62],3.294,0.019,3.27,3.317,0.0,0.0,7949.0,6521.0,1.0
dL[63],3.296,0.019,3.272,3.319,0.0,0.0,7968.0,6521.0,1.0
dL[64],3.315,0.019,3.29,3.338,0.0,0.0,8185.0,7157.0,1.0
dL[65],3.374,0.019,3.35,3.398,0.0,0.0,8745.0,7397.0,1.0
dL[66],3.441,0.019,3.417,3.465,0.0,0.0,9128.0,7627.0,1.0
dL[67],3.442,0.019,3.418,3.466,0.0,0.0,9131.0,7627.0,1.0
dL[68],3.445,0.019,3.42,3.469,0.0,0.0,9139.0,7627.0,1.0
dL[69],3.448,0.019,3.423,3.472,0.0,0.0,9146.0,7627.0,1.0
dL[70],3.465,0.019,3.441,3.489,0.0,0.0,9200.0,7621.0,1.0
dL[71],3.488,0.019,3.464,3.513,0.0,0.0,9264.0,7750.0,1.0
dL[72],3.489,0.019,3.464,3.513,0.0,0.0,9265.0,7750.0,1.0
dL[73],3.547,0.019,3.523,3.572,0.0,0.0,9420.0,7756.0,1.0
dL[74],3.559,0.019,3.534,3.584,0.0,0.0,9454.0,7717.0,1.0
dL[75],3.567,0.019,3.543,3.592,0.0,0.0,9478.0,7717.0,1.0
dL[76],3.591,0.019,3.566,3.616,0.0,0.0,9546.0,7664.0,1.0
dL[77],3.614,0.019,3.589,3.639,0.0,0.0,9623.0,7608.0,1.0
dL[78],3.629,0.019,3.604,3.654,0.0,0.0,9672.0,7640.0,1.0
dL[79],3.683,0.019,3.658,3.709,0.0,0.0,9837.0,7621.0,1.0
dL[80],3.744,0.02,3.719,3.771,0.0,0.0,10028.0,7862.0,1.0
dL[81],3.774,0.02,3.749,3.801,0.0,0.0,10117.0,7863.0,1.0
dL[82],3.78,0.02,3.754,3.807,0.0,0.0,10135.0,7836.0,1.0
dL[83],3.824,0.02,3.797,3.849,0.0,0.0,10268.0,7787.0,1.0
dL[84],3.847,0.02,3.82,3.873,0.0,0.0,10343.0,7808.0,1.0
dL[85],3.87,0.02,3.843,3.897,0.0,0.0,10414.0,7805.0,1.0
dL[86],3.887,0.02,3.86,3.913,0.0,0.0,10465.0,7779.0,1.0
dL[87],3.924,0.02,3.898,3.952,0.0,0.0,10580.0,7713.0,1.0
dL[88],3.95,0.02,3.924,3.978,0.0,0.0,10663.0,7988.0,1.0
dL[89],4.001,0.02,3.974,4.029,0.0,0.0,10824.0,8046.0,1.0
dL[90],4.018,0.02,3.99,4.045,0.0,0.0,10879.0,8226.0,1.0
dL[91],4.022,0.02,3.994,4.049,0.0,0.0,10891.0,8240.0,1.0
dL[92],4.022,0.02,3.995,4.05,0.0,0.0,10893.0,8240.0,1.0
dL[93],4.044,0.02,4.017,4.072,0.0,0.0,10963.0,8211.0,1.0
dL[94],4.061,0.02,4.034,4.089,0.0,0.0,11019.0,8284.0,1.0
dL[95],4.073,0.02,4.045,4.1,0.0,0.0,11056.0,8270.0,1.0
dL[96],4.076,0.02,4.048,4.103,0.0,0.0,11066.0,8270.0,1.0
dL[97],4.118,0.02,4.091,4.147,0.0,0.0,11200.0,8189.0,1.0
dL[98],4.135,0.02,4.107,4.164,0.0,0.0,11253.0,8220.0,1.0
dL[99],4.141,0.021,4.114,4.17,0.0,0.0,11273.0,8348.0,1.0
dL[100],4.154,0.021,4.127,4.183,0.0,0.0,11314.0,8334.0,1.0
dL[101],4.155,0.021,4.127,4.184,0.0,0.0,11316.0,8334.0,1.0
dL[102],4.156,0.021,4.129,4.185,0.0,0.0,11321.0,8334.0,1.0
dL[103],4.178,0.021,4.15,4.207,0.0,0.0,11387.0,8296.0,1.0
dL[104],4.187,0.021,4.159,4.216,0.0,0.0,11416.0,8300.0,1.0
dL[105],4.193,0.021,4.165,4.222,0.0,0.0,11428.0,8285.0,1.0
dL[106],4.194,0.021,4.166,4.223,0.0,0.0,11433.0,8280.0,1.0
dL[107],4.197,0.021,4.169,4.226,0.0,0.0,11439.0,8280.0,1.0
dL[108],4.197,0.021,4.17,4.227,0.0,0.0,11442.0,8464.0,1.0
dL[109],4.212,0.021,4.183,4.24,0.0,0.0,11488.0,8665.0,1.0
dL[110],4.212,0.021,4.183,4.24,0.0,0.0,11489.0,8665.0,1.0
dL[111],4.225,0.021,4.196,4.253,0.0,0.0,11529.0,8673.0,1.0
dL[112],4.225,0.021,4.196,4.254,0.0,0.0,11530.0,8673.0,1.0
dL[113],4.266,0.021,4.237,4.295,0.0,0.0,11654.0,8873.0,1.0
dL[114],4.286,0.021,4.257,4.315,0.0,0.0,11720.0,8873.0,1.0
dL[115],4.3,0.021,4.27,4.328,0.0,0.0,11759.0,8873.0,1.0
dL[116],4.308,0.021,4.279,4.338,0.0,0.0,11785.0,9063.0,1.0
dL[117],4.319,0.021,4.29,4.348,0.0,0.0,11813.0,9170.0,1.0
dL[118],4.327,0.021,4.297,4.356,0.0,0.0,11834.0,9225.0,1.0
dL[119],4.333,0.021,4.304,4.362,0.0,0.0,11852.0,9217.0,1.0
dL[120],4.344,0.021,4.314,4.374,0.0,0.0,11880.0,9180.0,1.0
dL[121],4.366,0.021,4.337,4.396,0.0,0.0,11940.0,9345.0,1.0
dL[122],4.367,0.021,4.337,4.397,0.0,0.0,11942.0,9345.0,1.0
dL[123],4.438,0.022,4.406,4.467,0.0,0.0,12110.0,9208.0,1.0
dL[124],4.438,0.022,4.407,4.467,0.0,0.0,12111.0,9208.0,1.0
dL[125],4.44,0.022,4.408,4.469,0.0,0.0,12114.0,9205.0,1.0
dL[126],4.45,0.022,4.418,4.479,0.0,0.0,12136.0,9198.0,1.0
dL[127],4.463,0.022,4.433,4.493,0.0,0.0,12163.0,9206.0,1.0
dL[128],4.481,0.022,4.449,4.511,0.0,0.0,12198.0,9114.0,1.0
dL[129],4.505,0.022,4.473,4.535,0.0,0.0,12242.0,9051.0,1.0
dL[130],4.508,0.022,4.476,4.538,0.0,0.0,12247.0,9051.0,1.0
dL[131],4.573,0.022,4.542,4.605,0.0,0.0,12354.0,9277.0,1.0
dL[132],4.58,0.022,4.549,4.612,0.0,0.0,12363.0,9337.0,1.0
dL[133],4.599,0.022,4.567,4.63,0.0,0.0,12385.0,9383.0,1.0
dL[134],4.612,0.022,4.581,4.644,0.0,0.0,12399.0,9311.0,1.0
dL[135],4.622,0.022,4.591,4.654,0.0,0.0,12411.0,9312.0,1.0
dL[136],4.626,0.022,4.594,4.658,0.0,0.0,12416.0,9327.0,1.0
dL[137],4.661,0.023,4.63,4.694,0.0,0.0,12442.0,9175.0,1.0
dL[138],4.663,0.023,4.632,4.696,0.0,0.0,12444.0,9140.0,1.0
dL[139],4.677,0.023,4.645,4.709,0.0,0.0,12450.0,9104.0,1.0
dL[140],4.677,0.023,4.645,4.709,0.0,0.0,12450.0,9104.0,1.0
dL[141],4.701,0.023,4.668,4.733,0.0,0.0,12463.0,9104.0,1.0
dL[142],4.705,0.023,4.673,4.737,0.0,0.0,12463.0,9042.0,1.0
