,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.67,0.012,0.646,0.693,0.0,0.0,3742.0,4285.0,1.0
Omega_m,0.21,0.024,0.167,0.254,0.0,0.0,3583.0,3978.0,1.0
dL[0],0.551,0.009,0.534,0.57,0.0,0.0,3914.0,4664.0,1.0
dL[1],9.412,0.114,9.199,9.621,0.001,0.001,11259.0,9477.0,1.0
dL[2],11.716,0.154,11.433,12.006,0.002,0.001,9859.0,7567.0,1.0
dL[3],13.356,0.186,13.023,13.715,0.002,0.001,8956.0,7645.0,1.0
dL[4],13.843,0.196,13.49,14.218,0.002,0.002,8725.0,7590.0,1.0
dL[5],14.579,0.211,14.204,14.989,0.002,0.002,8408.0,7628.0,1.0
dL[6],20.786,0.352,20.129,21.435,0.004,0.003,6793.0,7179.0,1.0
dL[7],21.385,0.367,20.697,22.059,0.005,0.003,6702.0,7130.0,1.0
dL[8],23.997,0.432,23.206,24.812,0.006,0.004,6375.0,6851.0,1.0
dL[9],28.286,0.542,27.293,29.309,0.007,0.005,6014.0,6474.0,1.0
dL[10],31.739,0.633,30.585,32.937,0.008,0.006,5818.0,6298.0,1.0
dL[11],35.23,0.727,33.912,36.614,0.01,0.007,5667.0,6173.0,1.0
dL[12],35.789,0.742,34.439,37.196,0.01,0.007,5646.0,6190.0,1.0
dL[13],40.556,0.873,38.98,42.221,0.012,0.008,5500.0,6165.0,1.0
dL[14],53.64,1.24,51.39,56.009,0.017,0.012,5255.0,6039.0,1.0
