,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.675,0.028,0.623,0.727,0.0,0.0,5680.0,6175.0,1.0
Omega_m,0.293,0.063,0.183,0.406,0.001,0.001,5664.0,6189.0,1.0
dGW[0],5.927,0.072,5.792,6.062,0.001,0.001,7798.0,10208.0,1.0
dGW[1],6.912,0.071,6.778,7.042,0.001,0.001,9787.0,14389.0,1.0
dGW[2],7.702,0.07,7.572,7.833,0.001,0.0,12872.0,18749.0,1.0
dGW[3],8.212,0.071,8.079,8.342,0.001,0.0,16175.0,22014.0,1.0
dGW[4],8.607,0.072,8.476,8.742,0.001,0.0,19726.0,23577.0,1.0
dGW[5],9.774,0.078,9.629,9.918,0.0,0.0,30908.0,26661.0,1.0
dGW[6],10.146,0.082,9.995,10.297,0.0,0.0,32203.0,26143.0,1.0
dGW[7],10.319,0.084,10.161,10.47,0.0,0.0,32108.0,25523.0,1.0
dGW[8],10.983,0.092,10.815,11.154,0.001,0.0,28729.0,24978.0,1.0
dGW[9],11.735,0.103,11.536,11.918,0.001,0.001,22283.0,22162.0,1.0
dGW[10],12.588,0.117,12.367,12.804,0.001,0.001,17027.0,19904.0,1.0
dGW[11],15.248,0.174,14.92,15.572,0.002,0.001,10652.0,14015.0,1.0
dGW[12],15.608,0.183,15.266,15.948,0.002,0.001,10272.0,13784.0,1.0
dGW[13],15.775,0.187,15.426,16.124,0.002,0.001,10112.0,13690.0,1.0
dGW[14],17.488,0.23,17.068,17.926,0.002,0.002,8946.0,12347.0,1.0
dGW[15],26.157,0.475,25.283,27.065,0.006,0.004,7169.0,9785.0,1.0
dGW[16],27.862,0.526,26.879,28.855,0.006,0.004,7048.0,9532.0,1.0
dGW[17],28.809,0.555,27.765,29.849,0.007,0.005,6989.0,9374.0,1.0
dGW[18],30.273,0.6,29.158,31.41,0.007,0.005,6914.0,9259.0,1.0
dGW[19],30.845,0.618,29.698,32.016,0.007,0.005,6888.0,9218.0,1.0
dGW[20],37.195,0.817,35.654,38.718,0.01,0.007,6680.0,8602.0,1.0
dGW[21],41.901,0.968,40.083,43.71,0.012,0.008,6586.0,8453.0,1.0
dGW[22],46.314,1.111,44.255,48.418,0.014,0.01,6522.0,8371.0,1.0
dGW[23],46.462,1.116,44.396,48.577,0.014,0.01,6520.0,8358.0,1.0
dGW[24],46.69,1.123,44.611,48.82,0.014,0.01,6518.0,8360.0,1.0
dGW[25],51.366,1.277,49.042,53.825,0.016,0.011,6467.0,8306.0,1.0
