,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.71,0.01,0.69,0.729,0.0,0.0,8150.0,9967.0,1.0
Omega_m,0.251,0.028,0.199,0.303,0.0,0.0,7652.0,9848.0,1.0
dL[0],1.859,0.017,1.83,1.889,0.0,0.0,10692.0,15340.0,1.0
dL[1],3.887,0.028,3.843,3.933,0.0,0.0,31695.0,28283.0,1.0
dL[2],4.785,0.035,4.73,4.844,0.0,0.0,39184.0,28746.0,1.0
dL[3],6.492,0.056,6.398,6.586,0.0,0.0,21742.0,24189.0,1.0
dL[4],8.172,0.083,8.029,8.315,0.001,0.001,14881.0,17885.0,1.0
dL[5],9.377,0.105,9.194,9.562,0.001,0.001,12904.0,16445.0,1.0
dL[6],15.967,0.252,15.518,16.43,0.003,0.002,9974.0,13404.0,1.0
dL[7],16.01,0.253,15.558,16.473,0.003,0.002,9967.0,13391.0,1.0
dL[8],16.817,0.273,16.329,17.317,0.003,0.002,9847.0,13410.0,1.0
dL[9],18.837,0.324,18.261,19.438,0.003,0.002,9612.0,12889.0,1.0
dL[10],19.366,0.337,18.767,19.994,0.004,0.003,9562.0,12889.0,1.0
dL[11],21.491,0.393,20.802,22.234,0.004,0.003,9399.0,12675.0,1.0
dL[12],23.552,0.447,22.766,24.402,0.005,0.003,9278.0,12408.0,1.0
dL[13],29.167,0.6,28.097,30.299,0.006,0.005,9063.0,11976.0,1.0
dL[14],59.203,1.465,56.592,61.994,0.016,0.011,8693.0,10947.0,1.0
