,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.772,0.072,0.637,0.905,0.001,0.001,3691.0,3617.0,1.0
Omega_m,0.227,0.102,0.083,0.412,0.002,0.001,3683.0,3635.0,1.0
dL[0],9.092,0.225,8.66,9.508,0.003,0.002,5509.0,8376.0,1.0
dL[1],11.201,0.22,10.782,11.608,0.002,0.002,8343.0,11695.0,1.0
dL[2],14.752,0.246,14.296,15.222,0.002,0.001,20750.0,17163.0,1.0
dL[3],15.107,0.253,14.622,15.57,0.002,0.001,21238.0,16863.0,1.0
dL[4],17.947,0.323,17.319,18.537,0.003,0.002,14432.0,15166.0,1.0
dL[5],20.171,0.4,19.415,20.913,0.004,0.003,10151.0,12156.0,1.0
dL[6],22.042,0.474,21.145,22.927,0.005,0.004,8298.0,10546.0,1.0
dL[7],25.714,0.638,24.528,26.922,0.008,0.006,6534.0,8035.0,1.0
dL[8],29.987,0.848,28.419,31.597,0.011,0.008,5666.0,6733.0,1.0
dL[9],34.991,1.11,32.906,37.074,0.015,0.011,5176.0,6075.0,1.0
dL[10],42.73,1.537,39.954,45.723,0.022,0.016,4807.0,5508.0,1.0
dL[11],48.82,1.884,45.37,52.429,0.027,0.019,4648.0,5371.0,1.0
dL[12],49.092,1.9,45.617,52.737,0.028,0.02,4643.0,5330.0,1.0
dL[13],56.85,2.354,52.616,61.424,0.035,0.025,4517.0,5167.0,1.0
dL[14],73.757,3.371,67.692,80.296,0.051,0.036,4370.0,4958.0,1.0
