,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.689,0.011,0.669,0.709,0.0,0.0,10529.0,11889.0,1.0
Omega_m,0.308,0.036,0.242,0.377,0.0,0.0,10322.0,11796.0,1.0
dL[0],1.739,0.017,1.709,1.77,0.0,0.0,15629.0,19546.0,1.0
dL[1],7.662,0.096,7.486,7.841,0.001,0.0,20130.0,23347.0,1.0
dL[2],10.916,0.172,10.593,11.23,0.001,0.001,16061.0,20469.0,1.0
dL[3],11.179,0.178,10.843,11.504,0.001,0.001,15897.0,20165.0,1.0
dL[4],14.209,0.259,13.733,14.691,0.002,0.002,14633.0,18811.0,1.0
dL[5],17.142,0.341,16.521,17.785,0.003,0.002,13987.0,17958.0,1.0
dL[6],17.936,0.364,17.254,18.603,0.003,0.002,13861.0,17723.0,1.0
dL[7],24.499,0.559,23.467,25.542,0.005,0.004,13211.0,16542.0,1.0
dL[8],33.728,0.846,32.155,35.295,0.008,0.005,12800.0,16263.0,1.0
dL[9],54.397,1.511,51.613,57.224,0.014,0.01,12435.0,15542.0,1.0
