,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.634,0.055,0.527,0.733,0.001,0.001,5105.0,5367.0,1.0
Omega_m,0.445,0.147,0.213,0.737,0.002,0.002,5082.0,5245.0,1.0
dL[0],8.252,0.157,7.96,8.541,0.002,0.001,7024.0,10068.0,1.0
dL[1],10.683,0.151,10.403,10.948,0.001,0.001,11534.0,16867.0,1.0
dL[2],11.822,0.152,11.549,12.096,0.001,0.001,17196.0,22251.0,1.0
dL[3],12.865,0.158,12.591,13.151,0.001,0.001,26301.0,26344.0,1.0
dL[4],12.984,0.159,12.704,13.267,0.001,0.001,27482.0,26567.0,1.0
dL[5],13.192,0.161,12.91,13.478,0.001,0.001,29529.0,26439.0,1.0
dL[6],13.212,0.161,12.929,13.497,0.001,0.001,29721.0,26384.0,1.0
dL[7],14.984,0.184,14.662,15.309,0.001,0.001,35324.0,28045.0,1.0
dL[8],18.439,0.257,17.987,18.899,0.002,0.002,17225.0,22034.0,1.0
dL[9],18.923,0.27,18.45,19.408,0.002,0.002,15925.0,21423.0,1.0
dL[10],22.924,0.385,22.223,23.605,0.004,0.003,10349.0,15658.0,1.0
dL[11],22.941,0.385,22.239,23.623,0.004,0.003,10336.0,15639.0,1.0
dL[12],25.189,0.457,24.374,26.018,0.005,0.003,9073.0,13958.0,1.0
dL[13],25.911,0.481,25.055,26.787,0.005,0.004,8793.0,13265.0,1.0
dL[14],26.543,0.502,25.665,27.474,0.005,0.004,8588.0,12709.0,1.0
dL[15],27.616,0.538,26.666,28.607,0.006,0.004,8293.0,12435.0,1.0
dL[16],28.228,0.559,27.218,29.234,0.006,0.004,8148.0,12121.0,1.0
dL[17],28.417,0.565,27.397,29.436,0.006,0.005,8105.0,12039.0,1.0
dL[18],30.393,0.634,29.244,31.536,0.007,0.005,7735.0,11321.0,1.0
dL[19],32.742,0.717,31.433,34.031,0.008,0.006,7415.0,10676.0,1.0
dL[20],37.674,0.896,36.07,39.323,0.011,0.008,6980.0,9732.0,1.0
dL[21],40.246,0.992,38.426,42.028,0.012,0.009,6830.0,9372.0,1.0
dL[22],43.626,1.119,41.606,45.674,0.014,0.01,6678.0,8987.0,1.0
dL[23],45.17,1.177,43.045,47.328,0.014,0.01,6621.0,8879.0,1.0
dL[24],50.613,1.386,48.12,53.17,0.017,0.012,6464.0,8423.0,1.0
dL[25],62.471,1.851,59.139,65.894,0.023,0.017,6256.0,7969.0,1.0
dL[26],64.815,1.944,61.342,68.439,0.025,0.017,6227.0,7888.0,1.0
dL[27],66.465,2.01,62.73,70.067,0.025,0.018,6209.0,7876.0,1.0
dL[28],68.05,2.073,64.197,71.764,0.026,0.019,6192.0,7830.0,1.0
dL[29],80.32,2.567,75.642,85.005,0.033,0.023,6092.0,7537.0,1.0
