,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.705,0.007,0.694,0.718,0.0,0.0,10502.0,13203.0,1.0
Omega_m,0.262,0.019,0.227,0.298,0.0,0.0,10225.0,11990.0,1.0
dL[0],1.025,0.007,1.011,1.038,0.0,0.0,12366.0,16489.0,1.0
dL[1],1.515,0.009,1.497,1.532,0.0,0.0,14277.0,18912.0,1.0
dL[2],3.507,0.018,3.474,3.54,0.0,0.0,34764.0,29217.0,1.0
dL[3],3.569,0.018,3.536,3.603,0.0,0.0,35432.0,29228.0,1.0
dL[4],6.018,0.037,5.948,6.088,0.0,0.0,28618.0,26840.0,1.0
dL[5],8.464,0.066,8.34,8.587,0.0,0.0,19907.0,22394.0,1.0
dL[6],8.999,0.073,8.86,9.135,0.001,0.0,18909.0,21634.0,1.0
dL[7],9.208,0.076,9.062,9.348,0.001,0.0,18575.0,21434.0,1.0
dL[8],12.778,0.13,12.537,13.025,0.001,0.001,15432.0,18462.0,1.0
dL[9],12.986,0.133,12.735,13.236,0.001,0.001,15332.0,18422.0,1.0
dL[10],13.5,0.142,13.23,13.762,0.001,0.001,15106.0,18362.0,1.0
dL[11],14.36,0.156,14.068,14.654,0.001,0.001,14780.0,17841.0,1.0
dL[12],15.851,0.181,15.516,16.196,0.002,0.001,14345.0,17427.0,1.0
dL[13],18.071,0.22,17.663,18.489,0.002,0.001,13888.0,17248.0,1.0
dL[14],18.793,0.233,18.356,19.229,0.002,0.001,13769.0,17044.0,1.0
dL[15],21.346,0.279,20.817,21.863,0.002,0.002,13444.0,16773.0,1.0
dL[16],21.598,0.283,21.067,22.129,0.002,0.002,13418.0,16700.0,1.0
dL[17],25.03,0.347,24.372,25.672,0.003,0.002,13127.0,16639.0,1.0
dL[18],31.464,0.47,30.577,32.338,0.004,0.003,12790.0,16378.0,1.0
dL[19],33.092,0.502,32.148,34.028,0.004,0.003,12729.0,16508.0,1.0
dL[20],33.245,0.505,32.295,34.186,0.004,0.003,12723.0,16508.0,1.0
dL[21],33.256,0.505,32.306,34.198,0.004,0.003,12723.0,16508.0,1.0
dL[22],33.832,0.516,32.86,34.794,0.005,0.003,12704.0,16513.0,1.0
dL[23],38.758,0.613,37.603,39.901,0.005,0.004,12565.0,16027.0,1.0
dL[24],68.593,1.215,66.258,70.812,0.011,0.008,12185.0,15044.0,1.0
