,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.723,0.024,0.678,0.768,0.0,0.0,5065.0,5816.0,1.0
Omega_m,0.285,0.009,0.267,0.301,0.0,0.0,6751.0,5617.0,1.0
alpha,0.24,0.613,-0.889,1.38,0.009,0.006,4926.0,5393.0,1.0
dL[0],0.106,0.003,0.099,0.112,0.0,0.0,5079.0,5853.0,1.0
dL[1],0.158,0.005,0.148,0.168,0.0,0.0,5087.0,5875.0,1.0
dL[2],0.171,0.006,0.161,0.182,0.0,0.0,5089.0,5897.0,1.0
dL[3],0.171,0.006,0.161,0.182,0.0,0.0,5089.0,5897.0,1.0
dL[4],0.185,0.006,0.173,0.196,0.0,0.0,5090.0,5897.0,1.0
dL[5],0.189,0.006,0.177,0.2,0.0,0.0,5091.0,5897.0,1.0
dL[6],0.193,0.006,0.182,0.205,0.0,0.0,5091.0,5897.0,1.0
dL[7],0.198,0.006,0.186,0.21,0.0,0.0,5092.0,5897.0,1.0
dL[8],0.216,0.007,0.203,0.229,0.0,0.0,5094.0,5897.0,1.0
dL[9],0.225,0.007,0.211,0.238,0.0,0.0,5095.0,5911.0,1.0
dL[10],0.225,0.007,0.211,0.238,0.0,0.0,5095.0,5911.0,1.0
dL[11],0.261,0.008,0.245,0.276,0.0,0.0,5101.0,5934.0,1.0
dL[12],0.279,0.009,0.262,0.296,0.0,0.0,5103.0,5957.0,1.0
dL[13],0.284,0.009,0.266,0.3,0.0,0.0,5104.0,5957.0,1.0
dL[14],0.288,0.009,0.271,0.305,0.0,0.0,5105.0,5957.0,1.0
dL[15],0.288,0.009,0.271,0.305,0.0,0.0,5105.0,5957.0,1.0
dL[16],0.288,0.009,0.271,0.305,0.0,0.0,5105.0,5957.0,1.0
dL[17],0.311,0.01,0.293,0.33,0.0,0.0,5108.0,5979.0,1.0
dL[18],0.311,0.01,0.293,0.33,0.0,0.0,5108.0,5979.0,1.0
dL[19],0.33,0.01,0.31,0.35,0.0,0.0,5111.0,5964.0,1.0
dL[20],0.334,0.011,0.315,0.354,0.0,0.0,5111.0,5964.0,1.0
dL[21],0.339,0.011,0.319,0.359,0.0,0.0,5112.0,5972.0,1.0
dL[22],0.362,0.011,0.341,0.384,0.0,0.0,5115.0,5964.0,1.0
dL[23],0.381,0.012,0.359,0.403,0.0,0.0,5118.0,5964.0,1.0
dL[24],0.386,0.012,0.363,0.408,0.0,0.0,5119.0,5949.0,1.0
dL[25],0.39,0.012,0.368,0.413,0.0,0.0,5119.0,5949.0,1.0
dL[26],0.404,0.013,0.381,0.428,0.0,0.0,5121.0,5949.0,1.0
dL[27],0.419,0.013,0.394,0.443,0.0,0.0,5124.0,5949.0,1.0
dL[28],0.428,0.013,0.403,0.453,0.0,0.0,5125.0,5949.0,1.0
dL[29],0.438,0.014,0.412,0.463,0.0,0.0,5127.0,5949.0,1.0
dL[30],0.447,0.014,0.421,0.473,0.0,0.0,5128.0,5949.0,1.0
dL[31],0.457,0.014,0.43,0.484,0.0,0.0,5130.0,5949.0,1.0
dL[32],0.466,0.014,0.44,0.494,0.0,0.0,5131.0,5942.0,1.0
dL[33],0.471,0.015,0.444,0.499,0.0,0.0,5132.0,5942.0,1.0
dL[34],0.476,0.015,0.449,0.504,0.0,0.0,5139.0,5942.0,1.0
dL[35],0.476,0.015,0.449,0.504,0.0,0.0,5139.0,5942.0,1.0
dL[36],0.481,0.015,0.453,0.509,0.0,0.0,5140.0,5956.0,1.0
dL[37],0.486,0.015,0.458,0.514,0.0,0.0,5141.0,5956.0,1.0
dL[38],0.5,0.015,0.472,0.529,0.0,0.0,5143.0,5956.0,1.0
dL[39],0.539,0.017,0.508,0.57,0.0,0.0,5149.0,5956.0,1.0
dL[40],0.549,0.017,0.518,0.581,0.0,0.0,5150.0,5964.0,1.0
dL[41],0.583,0.018,0.551,0.617,0.0,0.0,5157.0,5964.0,1.0
dL[42],0.603,0.018,0.569,0.638,0.0,0.0,5160.0,5963.0,1.0
dL[43],0.603,0.018,0.569,0.638,0.0,0.0,5160.0,5963.0,1.0
dL[44],0.628,0.019,0.593,0.664,0.0,0.0,5164.0,5984.0,1.0
dL[45],0.633,0.019,0.597,0.669,0.0,0.0,5165.0,6002.0,1.0
dL[46],0.633,0.019,0.597,0.669,0.0,0.0,5165.0,6002.0,1.0
dL[47],0.658,0.02,0.622,0.696,0.0,0.0,5170.0,6001.0,1.0
dL[48],0.673,0.02,0.636,0.712,0.0,0.0,5173.0,5986.0,1.0
dL[49],0.786,0.023,0.744,0.831,0.0,0.0,5192.0,6018.0,1.0
dL[50],9.248,0.141,8.981,9.5,0.001,0.001,14304.0,10342.0,1.0
dL[51],11.338,0.177,11.019,11.67,0.002,0.001,15742.0,10365.0,1.0
dL[52],14.834,0.251,14.36,15.285,0.002,0.002,13968.0,10203.0,1.0
dL[53],15.183,0.259,14.703,15.658,0.002,0.002,13727.0,10121.0,1.0
dL[54],17.965,0.329,17.357,18.574,0.003,0.002,12051.0,9854.0,1.0
dL[55],20.139,0.387,19.424,20.853,0.004,0.003,11093.0,9529.0,1.0
dL[56],21.964,0.439,21.172,22.794,0.004,0.003,10491.0,9427.0,1.0
dL[57],25.541,0.543,24.519,26.534,0.006,0.004,9645.0,9310.0,1.0
dL[58],29.697,0.668,28.484,30.967,0.007,0.005,9022.0,8940.0,1.0
dL[59],34.556,0.819,33.091,36.146,0.009,0.006,8546.0,8705.0,1.0
dL[60],42.058,1.058,40.036,43.977,0.012,0.008,8095.0,8882.0,1.0
dL[61],47.955,1.248,45.632,50.285,0.014,0.01,7873.0,8652.0,1.0
dL[62],48.218,1.257,45.891,50.576,0.014,0.01,7865.0,8652.0,1.0
dL[63],55.723,1.501,52.959,58.543,0.017,0.012,7664.0,8587.0,1.0
dL[64],72.059,2.036,68.293,75.863,0.024,0.017,7415.0,8539.0,1.0
correction,1.02,0.056,0.92,1.127,0.001,0.001,4927.0,5362.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6751.0,5617.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6751.0,5617.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6751.0,5617.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6751.0,5617.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6751.0,5617.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6751.0,5617.0,1.0
Delta[6],23.743,0.001,23.741,23.744,0.0,0.0,6751.0,5617.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6751.0,5617.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6751.0,5617.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6751.0,5617.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6751.0,5617.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6751.0,5617.0,1.0
Delta[12],23.854,0.002,23.851,23.856,0.0,0.0,6751.0,5617.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6751.0,5617.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6751.0,5617.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6751.0,5617.0,1.0
Delta[16],23.803,0.002,23.799,23.807,0.0,0.0,6751.0,5617.0,1.0
Delta[17],23.748,0.003,23.743,23.752,0.0,0.0,6751.0,5617.0,1.0
Delta[18],23.821,0.003,23.816,23.825,0.0,0.0,6751.0,5617.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6751.0,5617.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6751.0,5617.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,6751.0,5617.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6751.0,5617.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6751.0,5617.0,1.0
Delta[24],23.766,0.004,23.759,23.773,0.0,0.0,6751.0,5617.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,6751.0,5617.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6751.0,5617.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6751.0,5617.0,1.0
Delta[28],23.802,0.006,23.792,23.811,0.0,0.0,6751.0,5617.0,1.0
Delta[29],23.813,0.006,23.802,23.823,0.0,0.0,6751.0,5617.0,1.0
Delta[30],23.803,0.006,23.791,23.814,0.0,0.0,6751.0,5617.0,1.0
Delta[31],23.824,0.007,23.811,23.835,0.0,0.0,6751.0,5617.0,1.0
Delta[32],23.797,0.007,23.784,23.81,0.0,0.0,6751.0,5617.0,1.0
Delta[33],23.823,0.008,23.808,23.836,0.0,0.0,6751.0,5617.0,1.0
Delta[34],23.781,0.009,23.765,23.796,0.0,0.0,6751.0,5617.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,6751.0,5617.0,1.0
Delta[36],23.814,0.011,23.794,23.832,0.0,0.0,6751.0,5617.0,1.0
Delta[37],23.815,0.012,23.793,23.836,0.0,0.0,6751.0,5617.0,1.0
Delta[38],23.775,0.014,23.75,23.801,0.0,0.0,6751.0,5617.0,1.0
Delta[39],23.676,0.017,23.647,23.705,0.0,0.0,6751.0,5617.0,1.0
A,32619045.823,11079.873,32598914.82,32637785.761,150.87,106.687,6751.0,5617.0,1.0
B,1370374.486,232.744,1369951.548,1370768.073,3.17,2.241,6751.0,5617.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
