,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.716,0.009,0.698,0.733,0.0,0.0,11828.0,14482.0,1.0
Omega_m,0.239,0.022,0.199,0.279,0.0,0.0,11567.0,14510.0,1.0
dL[0],1.222,0.013,1.198,1.246,0.0,0.0,14020.0,18169.0,1.0
dL[1],9.371,0.104,9.178,9.566,0.001,0.0,28744.0,24370.0,1.0
dL[2],11.578,0.143,11.317,11.851,0.001,0.001,24796.0,23133.0,1.0
dL[3],12.258,0.156,11.963,12.544,0.001,0.001,23956.0,23087.0,1.0
dL[4],15.052,0.211,14.665,15.452,0.002,0.001,21528.0,22010.0,1.0
dL[5],17.291,0.258,16.821,17.782,0.002,0.001,20318.0,21292.0,1.0
dL[6],17.758,0.268,17.264,18.262,0.002,0.001,20113.0,21296.0,1.0
dL[7],18.19,0.277,17.682,18.714,0.002,0.001,19938.0,21529.0,1.0
dL[8],20.345,0.324,19.75,20.958,0.002,0.002,19215.0,21038.0,1.0
dL[9],22.274,0.367,21.597,22.965,0.003,0.002,18719.0,21065.0,1.0
dL[10],22.391,0.37,21.711,23.088,0.003,0.002,18693.0,21095.0,1.0
dL[11],23.429,0.393,22.706,24.172,0.003,0.002,18471.0,20962.0,1.0
dL[12],29.405,0.532,28.432,30.419,0.004,0.003,17577.0,20992.0,1.0
dL[13],30.957,0.569,29.906,32.03,0.004,0.003,17411.0,20941.0,1.0
dL[14],34.803,0.661,33.566,36.034,0.005,0.004,17080.0,20801.0,1.0
dL[15],35.203,0.67,33.953,36.456,0.005,0.004,17051.0,20813.0,1.0
dL[16],36.315,0.697,35.024,37.628,0.006,0.004,16972.0,20814.0,1.0
dL[17],41.603,0.826,40.078,43.159,0.007,0.005,16668.0,20528.0,1.0
dL[18],46.958,0.957,45.178,48.753,0.008,0.005,16439.0,19946.0,1.0
dL[19],96.182,2.202,92.178,100.407,0.018,0.013,15585.0,19099.0,1.0
