,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.684,0.012,0.663,0.706,0.0,0.0,12454.0,16072.0,1.0
Omega_m,0.32,0.034,0.257,0.385,0.0,0.0,11750.0,14420.0,1.0
dL[0],0.661,0.01,0.643,0.679,0.0,0.0,13854.0,18304.0,1.0
dL[1],7.96,0.108,7.755,8.159,0.001,0.0,29689.0,26366.0,1.0
dL[2],9.033,0.129,8.787,9.274,0.001,0.001,27054.0,25333.0,1.0
dL[3],13.202,0.224,12.788,13.631,0.002,0.001,21717.0,22984.0,1.0
dL[4],14.19,0.248,13.728,14.663,0.002,0.001,21047.0,22469.0,1.0
dL[5],24.615,0.523,23.605,25.568,0.004,0.003,17919.0,20615.0,1.0
dL[6],30.443,0.685,29.155,31.723,0.005,0.004,17267.0,19901.0,1.0
dL[7],31.701,0.721,30.347,33.048,0.006,0.004,17165.0,19764.0,1.0
dL[8],49.246,1.226,46.922,51.517,0.01,0.007,16333.0,19375.0,1.0
dL[9],69.077,1.81,65.704,72.492,0.014,0.01,15935.0,19234.0,1.0
