,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.697,0.014,0.671,0.723,0.0,0.0,5029.0,5017.0,1.0
Omega_m,0.284,0.01,0.267,0.301,0.0,0.0,6556.0,5763.0,1.0
alpha,-0.061,0.526,-1.01,0.853,0.008,0.008,4860.0,4782.0,1.0
dL[0],3.116,0.031,3.058,3.172,0.0,0.0,6658.0,7491.0,1.0
dL[1],4.162,0.035,4.097,4.224,0.0,0.0,9137.0,9071.0,1.0
dL[2],6.612,0.055,6.509,6.712,0.001,0.0,13498.0,9369.0,1.0
dL[3],8.433,0.084,8.282,8.594,0.001,0.001,9938.0,8890.0,1.0
dL[4],11.588,0.154,11.309,11.88,0.002,0.001,7557.0,7860.0,1.0
dL[5],12.13,0.167,11.824,12.443,0.002,0.001,7362.0,7474.0,1.0
dL[6],13.477,0.202,13.105,13.854,0.003,0.002,7005.0,7257.0,1.0
dL[7],15.151,0.248,14.688,15.606,0.003,0.002,6699.0,7174.0,1.0
dL[8],17.028,0.302,16.463,17.577,0.004,0.003,6475.0,6884.0,1.0
dL[9],21.089,0.424,20.313,21.874,0.006,0.004,6192.0,6514.0,1.0
dL[10],43.509,1.16,41.36,45.591,0.016,0.011,5782.0,6075.0,1.0
dL[11],46.076,1.247,43.793,48.338,0.017,0.012,5768.0,6059.0,1.0
dL[12],49.498,1.363,47.005,51.969,0.019,0.013,5751.0,6035.0,1.0
dL[13],56.21,1.592,53.264,59.053,0.022,0.016,5726.0,5856.0,1.0
dL[14],69.568,2.048,65.763,73.206,0.028,0.02,5693.0,5809.0,1.0
correction,0.993,0.048,0.904,1.08,0.001,0.001,4863.0,4780.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6556.0,5763.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6556.0,5763.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6556.0,5763.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6556.0,5763.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6556.0,5763.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6556.0,5763.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,6556.0,5763.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6556.0,5763.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6556.0,5763.0,1.0
Delta[9],23.878,0.001,23.876,23.881,0.0,0.0,6556.0,5763.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6556.0,5763.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6556.0,5763.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,6556.0,5763.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6556.0,5763.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6556.0,5763.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6556.0,5763.0,1.0
Delta[16],23.803,0.002,23.799,23.807,0.0,0.0,6556.0,5763.0,1.0
Delta[17],23.747,0.003,23.743,23.752,0.0,0.0,6556.0,5763.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6556.0,5763.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6556.0,5763.0,1.0
Delta[20],23.802,0.003,23.797,23.808,0.0,0.0,6556.0,5763.0,1.0
Delta[21],23.808,0.004,23.802,23.814,0.0,0.0,6556.0,5763.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6556.0,5763.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6556.0,5763.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,6556.0,5763.0,1.0
Delta[25],23.798,0.005,23.79,23.806,0.0,0.0,6556.0,5763.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6556.0,5763.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6556.0,5763.0,1.0
Delta[28],23.802,0.006,23.792,23.811,0.0,0.0,6556.0,5763.0,1.0
Delta[29],23.813,0.006,23.802,23.823,0.0,0.0,6556.0,5763.0,1.0
Delta[30],23.803,0.007,23.791,23.814,0.0,0.0,6556.0,5763.0,1.0
Delta[31],23.823,0.007,23.811,23.835,0.0,0.0,6556.0,5763.0,1.0
Delta[32],23.797,0.008,23.784,23.81,0.0,0.0,6556.0,5763.0,1.0
Delta[33],23.822,0.009,23.808,23.837,0.0,0.0,6556.0,5763.0,1.0
Delta[34],23.78,0.009,23.765,23.796,0.0,0.0,6556.0,5763.0,1.0
Delta[35],23.772,0.011,23.755,23.79,0.0,0.0,6556.0,5763.0,1.0
Delta[36],23.813,0.012,23.794,23.832,0.0,0.0,6556.0,5763.0,1.0
Delta[37],23.814,0.013,23.792,23.835,0.0,0.0,6556.0,5763.0,1.0
Delta[38],23.775,0.015,23.749,23.8,0.0,0.0,6556.0,5763.0,1.0
Delta[39],23.675,0.018,23.645,23.704,0.0,0.0,6556.0,5763.0,1.0
A,32618492.098,11712.182,32598795.305,32638064.362,192.172,135.897,6556.0,5763.0,1.0
B,1370362.851,246.111,1369949.036,1370773.922,4.041,2.858,6556.0,5763.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
