,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.709,0.043,0.628,0.788,0.001,0.001,2222.0,2286.0,1.0
Omega_m,0.162,0.056,0.079,0.271,0.001,0.001,2196.0,2323.0,1.0
dL[0],8.749,0.17,8.433,9.059,0.003,0.002,3354.0,4897.0,1.0
dL[1],9.687,0.17,9.385,10.006,0.003,0.002,3991.0,5524.0,1.0
dL[2],12.018,0.178,11.708,12.35,0.002,0.001,7889.0,8595.0,1.0
dL[3],15.626,0.234,15.197,16.039,0.002,0.002,11091.0,9811.0,1.0
dL[4],16.758,0.263,16.266,17.213,0.003,0.002,8666.0,9341.0,1.0
dL[5],19.746,0.361,19.088,20.394,0.005,0.004,5266.0,7781.0,1.0
dL[6],20.165,0.376,19.483,20.848,0.005,0.004,4990.0,7305.0,1.0
dL[7],21.88,0.444,21.045,22.662,0.007,0.005,4217.0,6453.0,1.0
dL[8],25.87,0.618,24.709,26.976,0.011,0.008,3417.0,5273.0,1.0
dL[9],29.836,0.807,28.33,31.312,0.015,0.01,3083.0,4478.0,1.0
dL[10],37.02,1.178,34.808,39.174,0.022,0.016,2822.0,4238.0,1.0
dL[11],38.864,1.277,36.469,41.205,0.024,0.017,2783.0,4208.0,1.0
dL[12],40.21,1.351,37.684,42.691,0.026,0.018,2759.0,4161.0,1.0
dL[13],52.089,2.019,48.418,55.935,0.04,0.028,2622.0,3894.0,1.0
dL[14],56.813,2.294,52.716,61.26,0.045,0.032,2589.0,3827.0,1.0
