,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.704,0.012,0.682,0.726,0.0,0.0,7856.0,9372.0,1.0
Omega_m,0.272,0.031,0.215,0.329,0.0,0.0,7754.0,9441.0,1.0
dL[0],2.244,0.021,2.206,2.283,0.0,0.0,10656.0,14539.0,1.0
dL[1],4.568,0.032,4.51,4.628,0.0,0.0,32993.0,27060.0,1.0
dL[2],7.064,0.058,6.953,7.169,0.0,0.0,24342.0,24585.0,1.0
dL[3],7.809,0.069,7.681,7.938,0.0,0.0,20262.0,23096.0,1.0
dL[4],8.831,0.085,8.667,8.988,0.001,0.0,16852.0,20473.0,1.0
dL[5],8.919,0.087,8.752,9.078,0.001,0.0,16641.0,20281.0,1.0
dL[6],12.389,0.154,12.098,12.676,0.001,0.001,12382.0,16420.0,1.0
dL[7],16.662,0.249,16.208,17.144,0.002,0.002,10854.0,14804.0,1.0
dL[8],20.189,0.334,19.573,20.826,0.003,0.002,10300.0,14085.0,1.0
dL[9],20.531,0.342,19.899,21.183,0.003,0.002,10261.0,14148.0,1.0
dL[10],24.462,0.441,23.652,25.308,0.004,0.003,9926.0,13590.0,1.0
dL[11],26.791,0.501,25.858,27.74,0.005,0.004,9791.0,13482.0,1.0
dL[12],26.916,0.504,25.962,27.856,0.005,0.004,9784.0,13478.0,1.0
dL[13],31.472,0.624,30.316,32.658,0.006,0.004,9596.0,13222.0,1.0
dL[14],45.38,0.999,43.495,47.247,0.01,0.007,9296.0,12688.0,1.0
dL[15],46.597,1.032,44.652,48.528,0.011,0.008,9280.0,12680.0,1.0
dL[16],47.294,1.051,45.311,49.258,0.011,0.008,9271.0,12654.0,1.0
dL[17],54.641,1.255,52.282,56.993,0.013,0.009,9193.0,12447.0,1.0
dL[18],67.935,1.626,64.943,71.056,0.017,0.012,9099.0,12250.0,1.0
dL[19],82.843,2.048,79.075,86.771,0.022,0.015,9032.0,12179.0,1.0
