,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.687,0.012,0.666,0.71,0.0,0.0,4758.0,4870.0,1.0
Omega_m,0.284,0.01,0.268,0.302,0.0,0.0,6605.0,6050.0,1.0
alpha,-0.116,0.513,-0.902,0.74,0.009,0.008,4473.0,4668.0,1.0
dL[0],2.437,0.024,2.392,2.481,0.0,0.0,6077.0,6267.0,1.0
dL[1],6.353,0.051,6.255,6.443,0.0,0.0,14492.0,9850.0,1.0
dL[2],6.436,0.052,6.337,6.528,0.001,0.0,14238.0,9830.0,1.0
dL[3],8.185,0.081,8.039,8.329,0.001,0.001,9556.0,8187.0,1.0
dL[4],8.366,0.084,8.214,8.516,0.001,0.001,9263.0,8182.0,1.0
dL[5],8.718,0.091,8.551,8.877,0.001,0.001,8777.0,8118.0,1.0
dL[6],14.09,0.22,13.697,14.469,0.003,0.002,6230.0,6750.0,1.0
dL[7],19.963,0.392,19.286,20.629,0.006,0.005,5665.0,6342.0,1.0
dL[8],24.219,0.525,23.324,25.115,0.009,0.006,5498.0,6124.0,1.0
dL[9],25.989,0.582,25.003,26.983,0.01,0.007,5452.0,6060.0,1.0
dL[10],30.459,0.729,29.235,31.701,0.012,0.009,5365.0,5755.0,1.0
dL[11],33.952,0.846,32.549,35.405,0.014,0.011,5321.0,5656.0,1.0
dL[12],36.591,0.935,35.045,38.197,0.016,0.012,5294.0,5622.0,1.0
dL[13],46.516,1.274,44.404,48.67,0.022,0.016,5225.0,5544.0,1.0
dL[14],47.405,1.304,45.244,49.61,0.023,0.017,5221.0,5544.0,1.0
correction,0.988,0.043,0.915,1.064,0.001,0.001,4474.0,4663.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6605.0,6050.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6605.0,6050.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6605.0,6050.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6605.0,6050.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6605.0,6050.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6605.0,6050.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,6605.0,6050.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6605.0,6050.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6605.0,6050.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6605.0,6050.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6605.0,6050.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6605.0,6050.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,6605.0,6050.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6605.0,6050.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6605.0,6050.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6605.0,6050.0,1.0
Delta[16],23.803,0.003,23.799,23.808,0.0,0.0,6605.0,6050.0,1.0
Delta[17],23.747,0.003,23.743,23.752,0.0,0.0,6605.0,6050.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6605.0,6050.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6605.0,6050.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6605.0,6050.0,1.0
Delta[21],23.808,0.004,23.802,23.814,0.0,0.0,6605.0,6050.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6605.0,6050.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6605.0,6050.0,1.0
Delta[24],23.766,0.005,23.759,23.774,0.0,0.0,6605.0,6050.0,1.0
Delta[25],23.798,0.005,23.79,23.806,0.0,0.0,6605.0,6050.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6605.0,6050.0,1.0
Delta[27],23.807,0.006,23.798,23.816,0.0,0.0,6605.0,6050.0,1.0
Delta[28],23.802,0.006,23.792,23.812,0.0,0.0,6605.0,6050.0,1.0
Delta[29],23.813,0.006,23.802,23.824,0.0,0.0,6605.0,6050.0,1.0
Delta[30],23.803,0.007,23.792,23.815,0.0,0.0,6605.0,6050.0,1.0
Delta[31],23.823,0.007,23.811,23.836,0.0,0.0,6605.0,6050.0,1.0
Delta[32],23.797,0.008,23.784,23.811,0.0,0.0,6605.0,6050.0,1.0
Delta[33],23.822,0.009,23.808,23.837,0.0,0.0,6605.0,6050.0,1.0
Delta[34],23.78,0.01,23.765,23.796,0.0,0.0,6605.0,6050.0,1.0
Delta[35],23.773,0.011,23.755,23.79,0.0,0.0,6605.0,6050.0,1.0
Delta[36],23.814,0.012,23.794,23.833,0.0,0.0,6605.0,6050.0,1.0
Delta[37],23.814,0.013,23.793,23.836,0.0,0.0,6605.0,6050.0,1.0
Delta[38],23.775,0.016,23.749,23.801,0.0,0.0,6605.0,6050.0,1.0
Delta[39],23.675,0.018,23.645,23.705,0.0,0.0,6605.0,6050.0,1.0
A,32618769.515,11954.311,32599191.072,32638767.925,170.493,120.564,6605.0,6050.0,1.0
B,1370368.677,251.115,1369957.354,1370788.694,3.583,2.534,6605.0,6050.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
