,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.704,0.023,0.659,0.745,0.0,0.0,2737.0,2978.0,1.0
Omega_m,0.211,0.037,0.147,0.281,0.001,0.001,2711.0,3052.0,1.0
dGW[0],0.104,0.003,0.098,0.111,0.0,0.0,2745.0,2993.0,1.0
dGW[1],0.118,0.004,0.111,0.125,0.0,0.0,2746.0,2987.0,1.0
dGW[2],0.154,0.005,0.145,0.163,0.0,0.0,2749.0,2993.0,1.0
dGW[3],0.181,0.006,0.171,0.192,0.0,0.0,2752.0,2984.0,1.0
dGW[4],0.185,0.006,0.175,0.197,0.0,0.0,2753.0,2984.0,1.0
dGW[5],0.236,0.007,0.222,0.25,0.0,0.0,2757.0,2990.0,1.0
dGW[6],0.25,0.008,0.235,0.265,0.0,0.0,2758.0,2990.0,1.0
dGW[7],0.259,0.008,0.244,0.274,0.0,0.0,2759.0,2988.0,1.0
dGW[8],0.273,0.009,0.258,0.29,0.0,0.0,2760.0,2988.0,1.0
dGW[9],0.311,0.01,0.293,0.329,0.0,0.0,2763.0,2988.0,1.0
dGW[10],0.311,0.01,0.293,0.329,0.0,0.0,2763.0,2988.0,1.0
dGW[11],0.315,0.01,0.298,0.334,0.0,0.0,2764.0,2988.0,1.0
dGW[12],0.344,0.011,0.325,0.364,0.0,0.0,2766.0,2994.0,1.0
dGW[13],0.344,0.011,0.325,0.364,0.0,0.0,2766.0,2994.0,1.0
dGW[14],0.344,0.011,0.325,0.364,0.0,0.0,2766.0,2994.0,1.0
dGW[15],0.344,0.011,0.325,0.364,0.0,0.0,2766.0,2994.0,1.0
dGW[16],0.349,0.011,0.329,0.369,0.0,0.0,2767.0,2994.0,1.0
dGW[17],0.349,0.011,0.329,0.369,0.0,0.0,2767.0,2994.0,1.0
dGW[18],0.349,0.011,0.329,0.369,0.0,0.0,2767.0,2994.0,1.0
dGW[19],0.358,0.011,0.338,0.38,0.0,0.0,2768.0,2994.0,1.0
dGW[20],0.363,0.011,0.343,0.385,0.0,0.0,2768.0,2994.0,1.0
dGW[21],0.382,0.012,0.361,0.405,0.0,0.0,2770.0,2998.0,1.0
dGW[22],0.387,0.012,0.366,0.41,0.0,0.0,2770.0,2998.0,1.0
dGW[23],0.387,0.012,0.366,0.41,0.0,0.0,2770.0,2998.0,1.0
dGW[24],0.392,0.012,0.37,0.415,0.0,0.0,2771.0,2998.0,1.0
dGW[25],0.416,0.013,0.393,0.441,0.0,0.0,2773.0,3000.0,1.0
dGW[26],0.421,0.013,0.398,0.446,0.0,0.0,2773.0,3000.0,1.0
dGW[27],0.426,0.013,0.403,0.451,0.0,0.0,2773.0,3000.0,1.0
dGW[28],0.441,0.013,0.416,0.466,0.0,0.0,2775.0,3000.0,1.0
dGW[29],0.446,0.014,0.421,0.472,0.0,0.0,2775.0,3006.0,1.0
dGW[30],0.451,0.014,0.426,0.477,0.0,0.0,2776.0,3000.0,1.0
dGW[31],0.451,0.014,0.426,0.477,0.0,0.0,2776.0,3000.0,1.0
dGW[32],0.451,0.014,0.426,0.477,0.0,0.0,2776.0,3000.0,1.0
dGW[33],0.465,0.014,0.44,0.493,0.0,0.0,2777.0,3000.0,1.0
dGW[34],0.475,0.014,0.449,0.503,0.0,0.0,2778.0,3004.0,1.0
dGW[35],0.485,0.015,0.459,0.513,0.0,0.0,2779.0,3004.0,1.0
dGW[36],0.485,0.015,0.459,0.513,0.0,0.0,2779.0,3004.0,1.0
dGW[37],0.485,0.015,0.459,0.513,0.0,0.0,2779.0,3004.0,1.0
dGW[38],0.49,0.015,0.463,0.519,0.0,0.0,2779.0,3004.0,1.0
dGW[39],0.505,0.015,0.478,0.534,0.0,0.0,2781.0,3022.0,1.0
dGW[40],0.52,0.016,0.492,0.55,0.0,0.0,2782.0,3020.0,1.0
dGW[41],0.545,0.016,0.516,0.576,0.0,0.0,2784.0,3020.0,1.0
dGW[42],0.555,0.017,0.525,0.587,0.0,0.0,2785.0,3024.0,1.0
dGW[43],0.565,0.017,0.535,0.598,0.0,0.0,2786.0,3037.0,1.0
dGW[44],0.591,0.018,0.559,0.624,0.0,0.0,2789.0,3049.0,1.0
dGW[45],0.606,0.018,0.574,0.641,0.0,0.0,2790.0,3049.0,1.0
dGW[46],0.642,0.019,0.608,0.678,0.0,0.0,2794.0,3047.0,1.0
dGW[47],0.663,0.019,0.627,0.7,0.0,0.0,2795.0,3065.0,1.0
dGW[48],0.683,0.02,0.647,0.721,0.0,0.0,2797.0,3061.0,1.0
dGW[49],0.694,0.02,0.657,0.732,0.0,0.0,2798.0,3061.0,1.0
dGW[50],10.417,0.141,10.172,10.652,0.002,0.001,11247.0,9169.0,1.0
