,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.691,0.01,0.672,0.709,0.0,0.0,7454.0,8684.0,1.0
Omega_m,0.296,0.026,0.25,0.347,0.0,0.0,7391.0,8514.0,1.0
dL[0],2.426,0.018,2.392,2.461,0.0,0.0,10014.0,14018.0,1.0
dL[1],3.478,0.022,3.438,3.518,0.0,0.0,14757.0,20857.0,1.0
dL[2],3.884,0.023,3.842,3.927,0.0,0.0,18284.0,23765.0,1.0
dL[3],6.805,0.041,6.728,6.882,0.0,0.0,34423.0,27318.0,1.0
dL[4],7.641,0.049,7.546,7.731,0.0,0.0,26531.0,26178.0,1.0
dL[5],9.134,0.067,9.004,9.256,0.0,0.0,18561.0,23771.0,1.0
dL[6],10.676,0.088,10.507,10.837,0.001,0.001,14970.0,20172.0,1.0
dL[7],10.895,0.091,10.718,11.061,0.001,0.001,14646.0,19809.0,1.0
dL[8],12.148,0.11,11.934,12.348,0.001,0.001,13239.0,17934.0,1.0
dL[9],12.639,0.118,12.409,12.851,0.001,0.001,12836.0,17624.0,1.0
dL[10],12.84,0.121,12.606,13.059,0.001,0.001,12688.0,17414.0,1.0
dL[11],13.473,0.131,13.221,13.712,0.001,0.001,12278.0,17102.0,1.0
dL[12],14.395,0.146,14.115,14.662,0.001,0.001,11799.0,16356.0,1.0
dL[13],14.454,0.147,14.171,14.723,0.001,0.001,11772.0,16265.0,1.0
dL[14],14.539,0.148,14.254,14.811,0.001,0.001,11734.0,16209.0,1.0
dL[15],15.025,0.157,14.722,15.309,0.001,0.001,11534.0,15989.0,1.0
dL[16],18.523,0.217,18.106,18.922,0.002,0.001,10583.0,14419.0,1.0
dL[17],20.498,0.253,20.013,20.964,0.003,0.002,10264.0,13852.0,1.0
dL[18],24.439,0.327,23.83,25.057,0.003,0.002,9849.0,13398.0,1.0
dL[19],24.773,0.333,24.151,25.401,0.003,0.002,9822.0,13224.0,1.0
dL[20],24.95,0.337,24.323,25.586,0.003,0.002,9808.0,13183.0,1.0
dL[21],25.062,0.339,24.431,25.702,0.003,0.002,9800.0,13178.0,1.0
dL[22],26.568,0.368,25.888,27.268,0.004,0.003,9695.0,13024.0,1.0
dL[23],27.742,0.39,27.024,28.488,0.004,0.003,9625.0,12914.0,1.0
dL[24],33.877,0.511,32.936,34.853,0.005,0.004,9358.0,12667.0,1.0
dL[25],34.026,0.514,33.08,35.008,0.005,0.004,9353.0,12625.0,1.0
dL[26],45.846,0.752,44.466,47.285,0.008,0.006,9085.0,12133.0,1.0
dL[27],57.227,0.986,55.364,59.06,0.01,0.007,8947.0,11913.0,1.0
dL[28],61.3,1.071,59.279,63.29,0.011,0.008,8912.0,11868.0,1.0
dL[29],90.026,1.675,86.897,93.172,0.018,0.013,8760.0,11556.0,1.0
