,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.702,0.01,0.684,0.72,0.0,0.0,11127.0,15036.0,1.0
Omega_m,0.287,0.028,0.235,0.341,0.0,0.0,10850.0,14070.0,1.0
dL[0],1.28,0.013,1.256,1.305,0.0,0.0,14612.0,20170.0,1.0
dL[1],8.622,0.109,8.423,8.826,0.001,0.001,24611.0,25890.0,1.0
dL[2],11.293,0.165,10.98,11.59,0.001,0.001,20534.0,23843.0,1.0
dL[3],13.081,0.205,12.707,13.467,0.002,0.001,19087.0,22856.0,1.0
dL[4],15.134,0.253,14.664,15.604,0.002,0.001,18004.0,22451.0,1.0
dL[5],16.607,0.288,16.06,17.133,0.002,0.002,17451.0,22085.0,1.0
dL[6],25.315,0.51,24.338,26.242,0.004,0.003,15792.0,20954.0,1.0
dL[7],27.376,0.565,26.317,28.424,0.005,0.003,15587.0,20714.0,1.0
dL[8],29.664,0.626,28.488,30.824,0.005,0.004,15400.0,20647.0,1.0
dL[9],29.798,0.63,28.615,30.964,0.005,0.004,15390.0,20658.0,1.0
dL[10],32.883,0.713,31.57,34.23,0.006,0.004,15189.0,20447.0,1.0
dL[11],39.706,0.899,38.01,41.365,0.008,0.005,14871.0,19952.0,1.0
dL[12],55.502,1.338,52.967,57.969,0.011,0.008,14463.0,19165.0,1.0
dL[13],56.79,1.374,54.185,59.323,0.012,0.008,14441.0,19155.0,1.0
dL[14],58.936,1.435,56.227,61.591,0.012,0.009,14406.0,19097.0,1.0
