,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.653,0.019,0.619,0.687,0.0,0.0,2695.0,2513.0,1.0
Omega_m,0.233,0.041,0.162,0.314,0.001,0.001,2805.0,2570.0,1.0
dL[0],4.075,0.05,3.99,4.17,0.001,0.001,3690.0,4639.0,1.0
dL[1],6.612,0.06,6.506,6.718,0.001,0.001,9796.0,8345.0,1.0
dL[2],8.135,0.074,7.999,8.266,0.001,0.001,12089.0,9071.0,1.0
dL[3],8.53,0.08,8.382,8.668,0.001,0.001,11323.0,9210.0,1.0
dL[4],10.399,0.112,10.185,10.597,0.001,0.001,7428.0,8233.0,1.0
dL[5],11.098,0.127,10.866,11.335,0.002,0.001,6583.0,7636.0,1.0
dL[6],15.231,0.232,14.795,15.656,0.003,0.002,4566.0,5799.0,1.0
dL[7],16.097,0.257,15.609,16.565,0.004,0.003,4389.0,5402.0,1.0
dL[8],23.316,0.486,22.381,24.205,0.008,0.006,3734.0,4065.0,1.0
dL[9],24.527,0.528,23.527,25.506,0.009,0.006,3686.0,3936.0,1.0
dL[10],29.355,0.697,28.039,30.652,0.012,0.008,3549.0,3728.0,1.0
dL[11],29.476,0.701,28.152,30.781,0.012,0.008,3546.0,3728.0,1.0
dL[12],35.967,0.938,34.22,37.741,0.016,0.011,3444.0,3605.0,1.0
dL[13],41.414,1.141,39.319,43.612,0.02,0.014,3392.0,3531.0,1.0
dL[14],53.77,1.615,50.704,56.764,0.028,0.02,3322.0,3370.0,1.0
