,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.711,0.016,0.68,0.74,0.0,0.0,4229.0,5186.0,1.0
Omega_m,0.281,0.041,0.207,0.358,0.001,0.0,4307.0,4993.0,1.0
dL[0],2.838,0.03,2.783,2.894,0.0,0.0,6246.0,9756.0,1.0
dL[1],4.813,0.04,4.738,4.886,0.0,0.0,17850.0,15147.0,1.0
dL[2],7.98,0.085,7.825,8.141,0.001,0.001,11396.0,13746.0,1.0
dL[3],9.283,0.112,9.072,9.488,0.001,0.001,9051.0,11589.0,1.0
dL[4],9.725,0.122,9.493,9.947,0.001,0.001,8569.0,11127.0,1.0
dL[5],16.547,0.303,15.971,17.098,0.004,0.003,6054.0,8024.0,1.0
dL[6],17.783,0.339,17.139,18.404,0.004,0.003,5918.0,7818.0,1.0
dL[7],22.806,0.492,21.861,23.702,0.007,0.005,5582.0,7430.0,1.0
dL[8],24.447,0.544,23.409,25.445,0.007,0.005,5514.0,7241.0,1.0
dL[9],26.451,0.608,25.333,27.607,0.008,0.006,5448.0,7150.0,1.0
dL[10],32.789,0.815,31.27,34.317,0.011,0.008,5308.0,6957.0,1.0
dL[11],39.063,1.024,37.151,40.982,0.014,0.01,5225.0,6823.0,1.0
dL[12],44.276,1.201,42.036,46.53,0.017,0.012,5179.0,6732.0,1.0
dL[13],46.234,1.268,43.866,48.61,0.018,0.012,5164.0,6725.0,1.0
dL[14],54.476,1.551,51.643,57.448,0.022,0.015,5117.0,6628.0,1.0
