,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.697,0.077,0.554,0.835,0.002,0.001,1727.0,1719.0,1.0
Omega_m,0.186,0.118,0.044,0.389,0.003,0.002,1714.0,1721.0,1.0
dL[0],12.736,0.263,12.237,13.223,0.005,0.003,2992.0,4573.0,1.0
dL[1],12.831,0.262,12.333,13.314,0.005,0.003,3051.0,4646.0,1.0
dL[2],13.809,0.252,13.325,14.266,0.004,0.003,3910.0,5982.0,1.0
dL[3],15.157,0.245,14.714,15.632,0.003,0.002,6271.0,7532.0,1.0
dL[4],17.13,0.26,16.65,17.632,0.002,0.002,11090.0,8978.0,1.0
dL[5],21.512,0.405,20.756,22.259,0.006,0.005,3968.0,5627.0,1.0
dL[6],23.139,0.486,22.235,24.031,0.009,0.006,3203.0,4575.0,1.0
dL[7],23.505,0.505,22.56,24.428,0.009,0.006,3088.0,4250.0,1.0
dL[8],25.539,0.62,24.413,26.713,0.012,0.008,2662.0,3630.0,1.0
dL[9],27.04,0.711,25.718,28.362,0.014,0.01,2477.0,3256.0,1.0
dL[10],27.857,0.762,26.437,29.275,0.016,0.011,2402.0,3190.0,1.0
dL[11],30.027,0.903,28.298,31.667,0.019,0.013,2257.0,2925.0,1.0
dL[12],30.226,0.916,28.492,31.913,0.019,0.014,2247.0,2877.0,1.0
dL[13],32.575,1.076,30.569,34.579,0.023,0.016,2151.0,2803.0,1.0
dL[14],33.029,1.107,30.992,35.115,0.024,0.017,2136.0,2798.0,1.0
