,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.714,0.021,0.687,0.741,0.001,0.001,3510.0,2367.0,1.0
Omega_m,0.284,0.009,0.268,0.302,0.0,0.0,6116.0,5279.0,1.0
alpha,0.223,0.6,-0.741,1.3,0.018,0.021,3426.0,2464.0,1.0
dL[0],2.834,0.033,2.78,2.891,0.001,0.001,4004.0,2711.0,1.0
dL[1],4.812,0.041,4.739,4.887,0.001,0.0,9364.0,4704.0,1.0
dL[2],7.988,0.103,7.841,8.156,0.004,0.003,5237.0,2900.0,1.0
dL[3],9.297,0.139,9.1,9.515,0.005,0.004,4793.0,2477.0,1.0
dL[4],9.741,0.152,9.527,9.98,0.006,0.004,4701.0,2490.0,1.0
dL[5],16.602,0.382,16.041,17.199,0.014,0.01,4216.0,2375.0,1.0
dL[6],17.846,0.428,17.221,18.522,0.016,0.011,4177.0,2384.0,1.0
dL[7],22.904,0.62,21.976,23.885,0.023,0.016,4091.0,2376.0,1.0
dL[8],24.557,0.684,23.533,25.646,0.025,0.018,4073.0,2359.0,1.0
dL[9],26.576,0.764,25.427,27.797,0.028,0.02,4054.0,2359.0,1.0
dL[10],32.961,1.02,31.398,34.588,0.036,0.026,4016.0,2349.0,1.0
dL[11],39.283,1.277,37.345,41.367,0.045,0.032,3991.0,2352.0,1.0
dL[12],44.536,1.492,42.252,46.977,0.052,0.037,3977.0,2322.0,1.0
dL[13],46.509,1.574,44.102,49.094,0.055,0.039,3974.0,2322.0,1.0
dL[14],54.815,1.917,51.931,58.039,0.066,0.047,3960.0,2321.0,1.0
correction,1.018,0.059,0.929,1.109,0.002,0.002,3423.0,2464.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6116.0,5279.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6116.0,5279.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6116.0,5279.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6116.0,5279.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6116.0,5279.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6116.0,5279.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,6116.0,5279.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6116.0,5279.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6116.0,5279.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6116.0,5279.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6116.0,5279.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6116.0,5279.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,6116.0,5279.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6116.0,5279.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6116.0,5279.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6116.0,5279.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,6116.0,5279.0,1.0
Delta[17],23.747,0.003,23.743,23.752,0.0,0.0,6116.0,5279.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6116.0,5279.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6116.0,5279.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6116.0,5279.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,6116.0,5279.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6116.0,5279.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6116.0,5279.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,6116.0,5279.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,6116.0,5279.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6116.0,5279.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6116.0,5279.0,1.0
Delta[28],23.802,0.006,23.792,23.812,0.0,0.0,6116.0,5279.0,1.0
Delta[29],23.813,0.006,23.802,23.824,0.0,0.0,6116.0,5279.0,1.0
Delta[30],23.803,0.006,23.792,23.815,0.0,0.0,6116.0,5279.0,1.0
Delta[31],23.823,0.007,23.811,23.836,0.0,0.0,6116.0,5279.0,1.0
Delta[32],23.797,0.007,23.784,23.811,0.0,0.0,6116.0,5279.0,1.0
Delta[33],23.822,0.008,23.808,23.837,0.0,0.0,6116.0,5279.0,1.0
Delta[34],23.78,0.009,23.765,23.796,0.0,0.0,6116.0,5279.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,6116.0,5279.0,1.0
Delta[36],23.814,0.011,23.794,23.833,0.0,0.0,6116.0,5279.0,1.0
Delta[37],23.814,0.012,23.793,23.836,0.0,0.0,6116.0,5279.0,1.0
Delta[38],23.775,0.014,23.749,23.801,0.0,0.0,6116.0,5279.0,1.0
Delta[39],23.675,0.017,23.645,23.705,0.0,0.0,6116.0,5279.0,1.0
A,32618784.193,11072.872,32599113.726,32638800.127,145.361,102.791,6116.0,5279.0,1.0
B,1370368.99,232.609,1369955.728,1370789.37,3.054,2.16,6116.0,5279.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
