,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.665,0.011,0.643,0.686,0.0,0.0,2646.0,3216.0,1.0
Omega_m,0.235,0.03,0.182,0.293,0.001,0.0,2549.0,3179.0,1.0
dL[0],2.991,0.026,2.942,3.038,0.0,0.0,4260.0,5897.0,1.0
dL[1],3.517,0.028,3.466,3.569,0.0,0.0,5357.0,6992.0,1.0
dL[2],8.051,0.074,7.914,8.184,0.001,0.001,7078.0,8106.0,1.0
dL[3],8.562,0.083,8.412,8.715,0.001,0.001,6285.0,7760.0,1.0
dL[4],10.515,0.12,10.294,10.738,0.002,0.001,4723.0,6351.0,1.0
dL[5],11.795,0.148,11.52,12.068,0.002,0.002,4250.0,5526.0,1.0
dL[6],12.745,0.17,12.426,13.055,0.003,0.002,4019.0,5179.0,1.0
dL[7],15.436,0.235,15.002,15.876,0.004,0.003,3630.0,4879.0,1.0
dL[8],15.553,0.238,15.114,15.999,0.004,0.003,3619.0,4812.0,1.0
dL[9],36.135,0.836,34.534,37.656,0.015,0.011,3041.0,3918.0,1.0
dL[10],36.951,0.862,35.302,38.519,0.016,0.011,3035.0,3904.0,1.0
dL[11],38.203,0.901,36.485,39.849,0.017,0.012,3026.0,3894.0,1.0
dL[12],40.721,0.979,38.912,42.57,0.018,0.013,3010.0,3861.0,1.0
dL[13],53.817,1.397,51.17,56.382,0.026,0.018,2956.0,3627.0,1.0
dL[14],58.21,1.538,55.297,61.036,0.029,0.02,2945.0,3613.0,1.0
