,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.673,0.008,0.659,0.687,0.0,0.0,2191.0,2563.0,1.0
Omega_m,0.206,0.018,0.174,0.237,0.001,0.0,1956.0,2207.0,1.0
dL[0],0.962,0.009,0.945,0.977,0.0,0.0,2325.0,2769.0,1.0
dL[1],1.106,0.01,1.087,1.123,0.0,0.0,2351.0,2789.0,1.0
dL[2],1.251,0.011,1.231,1.27,0.0,0.0,2380.0,2843.0,1.0
dL[3],1.344,0.012,1.323,1.364,0.0,0.0,2400.0,2855.0,1.0
dL[4],1.566,0.013,1.543,1.589,0.0,0.0,2458.0,2937.0,1.0
dL[5],1.837,0.015,1.812,1.862,0.0,0.0,2541.0,3137.0,1.0
dL[6],1.87,0.015,1.844,1.895,0.0,0.0,2553.0,3230.0,1.0
dL[7],1.895,0.015,1.87,1.921,0.0,0.0,2561.0,3216.0,1.0
dL[8],1.977,0.015,1.95,2.002,0.0,0.0,2592.0,3341.0,1.0
dL[9],2.014,0.016,1.987,2.04,0.0,0.0,2607.0,3345.0,1.0
dL[10],2.035,0.016,2.008,2.061,0.0,0.0,2615.0,3360.0,1.0
dL[11],2.15,0.016,2.122,2.176,0.0,0.0,2664.0,3456.0,1.0
dL[12],2.187,0.017,2.159,2.214,0.0,0.0,2680.0,3452.0,1.0
dL[13],2.196,0.017,2.168,2.223,0.0,0.0,2685.0,3449.0,1.0
dL[14],2.215,0.017,2.186,2.242,0.0,0.0,2695.0,3450.0,1.0
dL[15],2.349,0.017,2.32,2.377,0.0,0.0,2762.0,3567.0,1.0
dL[16],2.366,0.017,2.337,2.394,0.0,0.0,2771.0,3568.0,1.0
dL[17],2.406,0.018,2.377,2.435,0.0,0.0,2793.0,3570.0,1.0
dL[18],2.461,0.018,2.432,2.49,0.0,0.0,2826.0,3572.0,1.0
dL[19],2.508,0.018,2.478,2.537,0.0,0.0,2856.0,3641.0,1.0
dL[20],2.517,0.018,2.487,2.547,0.0,0.0,2861.0,3635.0,1.0
dL[21],2.526,0.018,2.496,2.556,0.0,0.0,2866.0,3639.0,1.0
dL[22],2.557,0.018,2.527,2.587,0.0,0.0,2886.0,3718.0,1.0
dL[23],2.59,0.018,2.56,2.62,0.0,0.0,2906.0,3790.0,1.0
dL[24],2.659,0.019,2.629,2.69,0.0,0.0,2953.0,3839.0,1.0
dL[25],2.678,0.019,2.648,2.709,0.0,0.0,2967.0,3853.0,1.0
dL[26],2.685,0.019,2.654,2.716,0.0,0.0,2971.0,3863.0,1.0
dL[27],2.712,0.019,2.681,2.743,0.0,0.0,2990.0,3869.0,1.0
dL[28],2.758,0.019,2.727,2.789,0.0,0.0,3025.0,3901.0,1.0
dL[29],2.796,0.019,2.766,2.828,0.0,0.0,3057.0,3965.0,1.0
dL[30],2.806,0.019,2.775,2.838,0.0,0.0,3065.0,3980.0,1.0
dL[31],2.811,0.019,2.78,2.843,0.0,0.0,3069.0,4058.0,1.0
dL[32],2.838,0.019,2.806,2.869,0.0,0.0,3090.0,4076.0,1.0
dL[33],2.851,0.019,2.82,2.883,0.0,0.0,3100.0,4105.0,1.0
dL[34],2.852,0.019,2.82,2.883,0.0,0.0,3101.0,4105.0,1.0
dL[35],2.895,0.02,2.864,2.927,0.0,0.0,3139.0,4137.0,1.0
dL[36],2.933,0.02,2.901,2.965,0.0,0.0,3172.0,4177.0,1.0
dL[37],2.968,0.02,2.936,3.001,0.0,0.0,3205.0,4207.0,1.0
dL[38],2.995,0.02,2.964,3.029,0.0,0.0,3233.0,4261.0,1.0
dL[39],2.996,0.02,2.965,3.029,0.0,0.0,3233.0,4261.0,1.0
dL[40],3.047,0.02,3.014,3.079,0.0,0.0,3289.0,4317.0,1.0
dL[41],3.048,0.02,3.015,3.08,0.0,0.0,3290.0,4317.0,1.0
