,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.709,0.009,0.693,0.725,0.0,0.0,6597.0,7633.0,1.0
Omega_m,0.289,0.029,0.235,0.343,0.0,0.0,6330.0,7300.0,1.0
dL[0],0.99,0.009,0.974,1.007,0.0,0.0,8133.0,10647.0,1.0
dL[1],2.408,0.017,2.375,2.44,0.0,0.0,15866.0,15289.0,1.0
dL[2],11.296,0.163,10.995,11.61,0.002,0.001,9424.0,11299.0,1.0
dL[3],12.425,0.188,12.057,12.77,0.002,0.001,9126.0,10980.0,1.0
dL[4],12.49,0.19,12.118,12.837,0.002,0.001,9111.0,10971.0,1.0
dL[5],12.713,0.195,12.329,13.069,0.002,0.001,9061.0,11060.0,1.0
dL[6],15.909,0.272,15.377,16.409,0.003,0.002,8555.0,10610.0,1.0
dL[7],24.895,0.504,23.953,25.869,0.006,0.004,7982.0,9917.0,1.0
dL[8],24.937,0.505,23.993,25.912,0.006,0.004,7981.0,9917.0,1.0
dL[9],25.273,0.514,24.305,26.259,0.006,0.004,7969.0,9954.0,1.0
dL[10],25.727,0.527,24.707,26.707,0.006,0.004,7954.0,9919.0,1.0
dL[11],34.929,0.778,33.464,36.411,0.009,0.006,7743.0,9720.0,1.0
dL[12],44.363,1.041,42.423,46.366,0.012,0.008,7628.0,9458.0,1.0
dL[13],54.198,1.32,51.763,56.762,0.015,0.011,7556.0,9327.0,1.0
dL[14],59.608,1.474,56.889,62.469,0.017,0.012,7525.0,9226.0,1.0
