,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.721,0.038,0.648,0.792,0.0,0.0,6225.0,6558.0,1.0
Omega_m,0.274,0.072,0.153,0.406,0.001,0.001,6252.0,6620.0,1.0
dL[0],6.359,0.1,6.177,6.55,0.001,0.001,9534.0,13951.0,1.0
dL[1],7.048,0.1,6.863,7.237,0.001,0.001,11414.0,17178.0,1.0
dL[2],8.795,0.105,8.597,8.991,0.001,0.0,22493.0,25285.0,1.0
dL[3],9.175,0.108,8.97,9.374,0.001,0.0,26508.0,26389.0,1.0
dL[4],15.354,0.234,14.918,15.789,0.002,0.001,14419.0,18779.0,1.0
dL[5],16.026,0.254,15.561,16.507,0.002,0.002,13355.0,16955.0,1.0
dL[6],16.706,0.275,16.202,17.227,0.002,0.002,12517.0,16210.0,1.0
dL[7],19.374,0.362,18.701,20.056,0.004,0.003,10535.0,13412.0,1.0
dL[8],20.076,0.387,19.356,20.802,0.004,0.003,10213.0,13028.0,1.0
dL[9],21.235,0.427,20.428,22.025,0.004,0.003,9784.0,12485.0,1.0
dL[10],21.403,0.433,20.583,22.204,0.004,0.003,9731.0,12313.0,1.0
dL[11],27.092,0.646,25.882,28.299,0.007,0.005,8626.0,10419.0,1.0
dL[12],29.63,0.744,28.249,31.04,0.008,0.006,8369.0,10161.0,1.0
dL[13],31.188,0.806,29.666,32.689,0.009,0.006,8246.0,9881.0,1.0
dL[14],33.79,0.911,32.027,35.442,0.01,0.007,8083.0,9659.0,1.0
dL[15],40.587,1.19,38.322,42.791,0.013,0.01,7801.0,9327.0,1.0
dL[16],41.845,1.242,39.55,44.214,0.014,0.01,7763.0,9294.0,1.0
dL[17],46.476,1.437,43.724,49.119,0.016,0.012,7650.0,9169.0,1.0
dL[18],50.388,1.603,47.305,53.325,0.018,0.013,7576.0,9110.0,1.0
dL[19],58.139,1.937,54.438,61.703,0.022,0.016,7469.0,8951.0,1.0
