,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.694,0.015,0.667,0.72,0.0,0.0,5505.0,5905.0,1.0
Omega_m,0.285,0.009,0.268,0.301,0.0,0.0,6991.0,6748.0,1.0
alpha,-0.026,0.497,-0.775,0.774,0.011,0.012,4671.0,4777.0,1.0
dL[0],0.471,0.009,0.455,0.488,0.0,0.0,5680.0,5961.0,1.0
dL[1],10.151,0.152,9.872,10.441,0.001,0.001,13931.0,9817.0,1.0
dL[2],11.417,0.179,11.075,11.743,0.002,0.001,11888.0,8545.0,1.0
dL[3],15.441,0.276,14.935,15.955,0.003,0.002,9100.0,6880.0,1.0
dL[4],18.658,0.362,17.977,19.302,0.005,0.003,8352.0,6725.0,1.0
dL[5],23.034,0.486,22.15,23.915,0.007,0.005,7839.0,6553.0,1.0
dL[6],27.664,0.623,26.533,28.775,0.009,0.007,7519.0,6568.0,1.0
dL[7],32.988,0.787,31.583,34.384,0.012,0.009,7288.0,6749.0,1.0
dL[8],41.798,1.064,39.922,43.685,0.017,0.013,7054.0,7026.0,1.0
dL[9],46.51,1.214,44.344,48.627,0.02,0.015,6974.0,6947.0,1.0
dL[10],47.494,1.245,45.282,49.673,0.02,0.015,6959.0,6947.0,1.0
dL[11],49.301,1.303,46.98,51.569,0.022,0.016,6929.0,6978.0,1.0
dL[12],51.293,1.367,48.867,53.678,0.023,0.017,6896.0,6983.0,1.0
dL[13],55.368,1.499,52.676,57.938,0.025,0.019,6843.0,6826.0,1.0
dL[14],57.599,1.571,54.799,60.307,0.026,0.02,6817.0,6824.0,1.0
correction,0.996,0.042,0.926,1.068,0.001,0.001,4660.0,4792.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6991.0,6748.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6991.0,6748.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6991.0,6748.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6991.0,6748.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6991.0,6748.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6991.0,6748.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,6991.0,6748.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6991.0,6748.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6991.0,6748.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6991.0,6748.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6991.0,6748.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6991.0,6748.0,1.0
Delta[12],23.854,0.002,23.851,23.856,0.0,0.0,6991.0,6748.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6991.0,6748.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6991.0,6748.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6991.0,6748.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,6991.0,6748.0,1.0
Delta[17],23.748,0.002,23.743,23.752,0.0,0.0,6991.0,6748.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6991.0,6748.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6991.0,6748.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6991.0,6748.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,6991.0,6748.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6991.0,6748.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6991.0,6748.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,6991.0,6748.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,6991.0,6748.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6991.0,6748.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6991.0,6748.0,1.0
Delta[28],23.802,0.005,23.792,23.812,0.0,0.0,6991.0,6748.0,1.0
Delta[29],23.813,0.006,23.802,23.824,0.0,0.0,6991.0,6748.0,1.0
Delta[30],23.803,0.006,23.792,23.814,0.0,0.0,6991.0,6748.0,1.0
Delta[31],23.824,0.007,23.811,23.836,0.0,0.0,6991.0,6748.0,1.0
Delta[32],23.797,0.007,23.784,23.81,0.0,0.0,6991.0,6748.0,1.0
Delta[33],23.823,0.008,23.808,23.837,0.0,0.0,6991.0,6748.0,1.0
Delta[34],23.781,0.009,23.765,23.796,0.0,0.0,6991.0,6748.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,6991.0,6748.0,1.0
Delta[36],23.814,0.011,23.794,23.833,0.0,0.0,6991.0,6748.0,1.0
Delta[37],23.815,0.012,23.793,23.836,0.0,0.0,6991.0,6748.0,1.0
Delta[38],23.775,0.014,23.75,23.8,0.0,0.0,6991.0,6748.0,1.0
Delta[39],23.675,0.017,23.646,23.704,0.0,0.0,6991.0,6748.0,1.0
A,32619010.265,11004.665,32599271.687,32638462.307,148.067,104.704,6991.0,6748.0,1.0
B,1370373.74,231.161,1369959.048,1370782.277,3.11,2.2,6991.0,6748.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
