,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.721,0.026,0.675,0.769,0.0,0.0,4446.0,4964.0,1.0
Omega_m,0.285,0.009,0.267,0.301,0.0,0.0,7075.0,6563.0,1.0
alpha,0.197,0.671,-0.97,1.35,0.012,0.013,4411.0,5055.0,1.0
dL[0],0.132,0.005,0.124,0.141,0.0,0.0,4457.0,4965.0,1.0
dL[1],0.132,0.005,0.124,0.141,0.0,0.0,4457.0,4965.0,1.0
dL[2],0.145,0.005,0.136,0.155,0.0,0.0,4458.0,4965.0,1.0
dL[3],0.167,0.006,0.157,0.178,0.0,0.0,4460.0,4980.0,1.0
dL[4],0.181,0.007,0.169,0.192,0.0,0.0,4462.0,4980.0,1.0
dL[5],0.203,0.007,0.19,0.216,0.0,0.0,4464.0,4975.0,1.0
dL[6],0.212,0.008,0.199,0.225,0.0,0.0,4465.0,5001.0,1.0
dL[7],0.216,0.008,0.203,0.23,0.0,0.0,4465.0,5001.0,1.0
dL[8],0.221,0.008,0.207,0.235,0.0,0.0,4466.0,5001.0,1.0
dL[9],0.243,0.009,0.228,0.259,0.0,0.0,4468.0,5001.0,1.0
dL[10],0.257,0.009,0.241,0.273,0.0,0.0,4469.0,4979.0,1.0
dL[11],0.275,0.01,0.258,0.292,0.0,0.0,4471.0,4979.0,1.0
dL[12],0.284,0.01,0.267,0.302,0.0,0.0,4472.0,4979.0,1.0
dL[13],0.326,0.012,0.306,0.346,0.0,0.0,4477.0,4980.0,1.0
dL[14],0.372,0.013,0.35,0.396,0.0,0.0,4482.0,4980.0,1.0
dL[15],0.372,0.013,0.35,0.396,0.0,0.0,4482.0,4980.0,1.0
dL[16],0.377,0.013,0.354,0.401,0.0,0.0,4483.0,4980.0,1.0
dL[17],0.377,0.013,0.354,0.401,0.0,0.0,4483.0,4980.0,1.0
dL[18],0.382,0.014,0.359,0.405,0.0,0.0,4483.0,4961.0,1.0
dL[19],0.382,0.014,0.359,0.405,0.0,0.0,4483.0,4961.0,1.0
dL[20],0.391,0.014,0.367,0.415,0.0,0.0,4484.0,4961.0,1.0
dL[21],0.405,0.014,0.381,0.43,0.0,0.0,4486.0,4961.0,1.0
dL[22],0.429,0.015,0.403,0.456,0.0,0.0,4488.0,4964.0,1.0
dL[23],0.429,0.015,0.403,0.456,0.0,0.0,4488.0,4964.0,1.0
dL[24],0.434,0.015,0.408,0.461,0.0,0.0,4489.0,4964.0,1.0
dL[25],0.439,0.015,0.412,0.466,0.0,0.0,4489.0,4964.0,1.0
dL[26],0.439,0.015,0.412,0.466,0.0,0.0,4489.0,4964.0,1.0
