,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.684,0.013,0.66,0.708,0.0,0.0,4473.0,5027.0,1.0
Omega_m,0.307,0.037,0.241,0.376,0.001,0.0,4231.0,5101.0,1.0
dL[0],2.44,0.024,2.395,2.483,0.0,0.0,6282.0,8259.0,1.0
dL[1],6.347,0.051,6.254,6.44,0.0,0.0,17394.0,15545.0,1.0
dL[2],6.43,0.052,6.335,6.526,0.0,0.0,16821.0,15546.0,1.0
dL[3],8.172,0.078,8.027,8.316,0.001,0.001,9523.0,14049.0,1.0
dL[4],8.353,0.081,8.207,8.507,0.001,0.001,9192.0,14045.0,1.0
dL[5],8.703,0.087,8.546,8.868,0.001,0.001,8650.0,13399.0,1.0
dL[6],14.05,0.2,13.672,14.415,0.003,0.002,5895.0,8598.0,1.0
dL[7],19.891,0.343,19.241,20.517,0.005,0.003,5304.0,7352.0,1.0
dL[8],24.123,0.453,23.271,24.96,0.006,0.005,5130.0,7037.0,1.0
dL[9],25.882,0.5,24.95,26.814,0.007,0.005,5080.0,6906.0,1.0
dL[10],30.325,0.62,29.155,31.469,0.009,0.006,4988.0,6747.0,1.0
dL[11],33.796,0.716,32.451,35.124,0.01,0.007,4935.0,6734.0,1.0
dL[12],36.418,0.789,34.966,37.912,0.011,0.008,4905.0,6717.0,1.0
dL[13],46.279,1.067,44.318,48.297,0.015,0.011,4827.0,6418.0,1.0
dL[14],47.163,1.092,45.154,49.227,0.016,0.011,4822.0,6394.0,1.0
