,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.701,0.01,0.683,0.72,0.0,0.0,11162.0,11327.0,1.0
Omega_m,0.27,0.031,0.215,0.33,0.0,0.0,10941.0,11407.0,1.0
dL[0],1.497,0.015,1.47,1.524,0.0,0.0,16246.0,20010.0,1.0
dL[1],9.15,0.131,8.903,9.391,0.001,0.001,19630.0,20410.0,1.0
dL[2],9.577,0.141,9.314,9.84,0.001,0.001,19105.0,20156.0,1.0
dL[3],13.497,0.241,13.053,13.954,0.002,0.001,16451.0,18732.0,1.0
dL[4],18.524,0.384,17.8,19.231,0.003,0.002,15166.0,16048.0,1.0
dL[5],23.603,0.537,22.613,24.616,0.005,0.003,14556.0,15981.0,1.0
dL[6],24.619,0.569,23.552,25.672,0.005,0.004,14471.0,15989.0,1.0
dL[7],28.043,0.676,26.805,29.323,0.006,0.004,14242.0,15594.0,1.0
dL[8],30.936,0.767,29.494,32.35,0.007,0.005,14093.0,15561.0,1.0
dL[9],60.627,1.742,57.407,63.877,0.016,0.011,13458.0,14710.0,1.0
