,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.706,0.009,0.689,0.722,0.0,0.0,9880.0,10906.0,1.0
Omega_m,0.268,0.027,0.219,0.319,0.0,0.0,9961.0,10931.0,1.0
dL[0],1.563,0.012,1.54,1.586,0.0,0.0,13740.0,17626.0,1.0
dL[1],2.621,0.017,2.589,2.654,0.0,0.0,24405.0,25260.0,1.0
dL[2],7.156,0.069,7.028,7.285,0.001,0.0,20188.0,22370.0,1.0
dL[3],8.914,0.101,8.723,9.098,0.001,0.001,17075.0,19635.0,1.0
dL[4],10.749,0.138,10.497,11.01,0.001,0.001,15466.0,18466.0,1.0
dL[5],14.259,0.216,13.861,14.665,0.002,0.001,14036.0,17121.0,1.0
dL[6],16.32,0.265,15.822,16.808,0.002,0.002,13589.0,16555.0,1.0
dL[7],20.53,0.37,19.828,21.205,0.003,0.002,12989.0,15811.0,1.0
dL[8],21.164,0.386,20.433,21.871,0.004,0.002,12924.0,15736.0,1.0
dL[9],29.151,0.596,28.045,30.261,0.006,0.004,12419.0,15173.0,1.0
dL[10],29.96,0.618,28.814,31.11,0.006,0.004,12386.0,15173.0,1.0
dL[11],31.464,0.658,30.238,32.685,0.006,0.004,12331.0,15069.0,1.0
dL[12],31.52,0.66,30.291,32.744,0.006,0.004,12329.0,15078.0,1.0
dL[13],36.948,0.807,35.451,38.456,0.008,0.005,12174.0,14995.0,1.0
dL[14],56.528,1.354,53.978,59.014,0.013,0.009,11877.0,14502.0,1.0
