,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.693,0.01,0.685,0.701,0.0,0.0,3689.0,2962.0,1.0
Omega_m,0.285,0.014,0.268,0.302,0.001,0.0,3052.0,3241.0,1.0
alpha,-0.33,0.509,-0.726,0.058,0.022,0.017,2751.0,2633.0,1.0
dL[0],0.37,0.005,0.366,0.374,0.0,0.0,3702.0,3075.0,1.0
dL[1],0.425,0.006,0.421,0.43,0.0,0.0,3709.0,3048.0,1.0
dL[2],0.436,0.006,0.431,0.441,0.0,0.0,3711.0,3063.0,1.0
dL[3],0.577,0.007,0.571,0.583,0.0,0.0,3734.0,3150.0,1.0
dL[4],0.762,0.007,0.755,0.769,0.0,0.0,3775.0,3299.0,1.0
dL[5],0.957,0.008,0.948,0.966,0.0,0.0,3825.0,3439.0,1.0
dL[6],1.031,0.008,1.022,1.041,0.0,0.0,3853.0,3420.0,1.0
dL[7],1.07,0.008,1.061,1.08,0.0,0.0,3868.0,3368.0,1.0
dL[8],1.153,0.008,1.143,1.163,0.0,0.0,3900.0,3402.0,1.0
dL[9],1.263,0.008,1.252,1.274,0.0,0.0,3947.0,3530.0,1.0
dL[10],1.385,0.008,1.374,1.397,0.0,0.0,4007.0,3553.0,1.0
dL[11],1.442,0.008,1.43,1.454,0.0,0.0,4035.0,3685.0,1.0
dL[12],1.479,0.008,1.467,1.492,0.0,0.0,4058.0,3693.0,1.0
dL[13],1.529,0.008,1.517,1.542,0.0,0.0,4090.0,3800.0,1.0
dL[14],1.536,0.008,1.524,1.549,0.0,0.0,4095.0,3840.0,1.0
dL[15],1.612,0.008,1.6,1.625,0.0,0.0,4144.0,3907.0,1.0
dL[16],1.677,0.009,1.664,1.69,0.0,0.0,4285.0,4023.0,1.0
dL[17],1.747,0.009,1.734,1.761,0.0,0.0,4784.0,4067.0,1.0
dL[18],1.769,0.009,1.755,1.783,0.0,0.0,4983.0,4198.0,1.0
dL[19],1.817,0.009,1.803,1.831,0.0,0.0,5417.0,4225.0,1.0
dL[20],1.872,0.009,1.858,1.887,0.0,0.0,5733.0,4135.0,1.0
dL[21],1.946,0.009,1.932,1.961,0.0,0.0,5851.0,4008.0,1.0
dL[22],2.032,0.009,2.018,2.048,0.0,0.0,6046.0,4065.0,1.0
dL[23],2.081,0.01,2.065,2.096,0.0,0.0,6152.0,4077.0,1.0
dL[24],2.13,0.01,2.115,2.146,0.0,0.0,6251.0,4042.0,1.0
