,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.729,0.015,0.7,0.755,0.0,0.0,4877.0,4727.0,1.0
Omega_m,0.284,0.009,0.267,0.301,0.0,0.0,5515.0,5669.0,1.0
alpha,1.016,0.649,-0.073,2.317,0.01,0.008,4604.0,4636.0,1.0
dL[0],3.142,0.038,3.07,3.207,0.001,0.0,6710.0,6974.0,1.0
dL[1],7.096,0.076,6.958,7.223,0.001,0.001,14424.0,10055.0,1.0
dL[2],8.108,0.092,7.946,8.268,0.001,0.001,12861.0,9262.0,1.0
dL[3],15.725,0.276,15.236,16.233,0.004,0.003,7459.0,7203.0,1.0
dL[4],18.666,0.364,17.996,19.324,0.005,0.004,6959.0,6943.0,1.0
dL[5],33.566,0.866,31.992,35.175,0.012,0.009,6137.0,6487.0,1.0
dL[6],34.542,0.901,32.911,36.221,0.013,0.009,6111.0,6542.0,1.0
dL[7],35.455,0.933,33.763,37.193,0.013,0.009,6092.0,6562.0,1.0
dL[8],43.197,1.212,40.938,45.398,0.017,0.012,5965.0,6321.0,1.0
dL[9],44.498,1.259,42.17,46.805,0.018,0.013,5949.0,6278.0,1.0
dL[10],46.415,1.329,43.97,48.863,0.019,0.013,5930.0,6198.0,1.0
dL[11],46.466,1.331,44.018,48.918,0.019,0.013,5929.0,6198.0,1.0
dL[12],48.795,1.416,46.184,51.397,0.02,0.014,5905.0,6118.0,1.0
dL[13],50.513,1.479,47.785,53.229,0.021,0.015,5889.0,6110.0,1.0
dL[14],60.534,1.848,57.14,63.947,0.027,0.019,5821.0,5984.0,1.0
correction,1.085,0.052,0.994,1.186,0.001,0.001,4603.0,4636.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,5515.0,5669.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,5515.0,5669.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,5515.0,5669.0,1.0
Delta[3],23.781,0.0,23.78,23.782,0.0,0.0,5515.0,5669.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,5515.0,5669.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,5515.0,5669.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,5515.0,5669.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,5515.0,5669.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,5515.0,5669.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,5515.0,5669.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,5515.0,5669.0,1.0
Delta[11],23.877,0.001,23.875,23.88,0.0,0.0,5515.0,5669.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,5515.0,5669.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,5515.0,5669.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,5515.0,5669.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,5515.0,5669.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,5515.0,5669.0,1.0
Delta[17],23.747,0.002,23.743,23.752,0.0,0.0,5515.0,5669.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,5515.0,5669.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,5515.0,5669.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,5515.0,5669.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,5515.0,5669.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,5515.0,5669.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,5515.0,5669.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,5515.0,5669.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,5515.0,5669.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,5515.0,5669.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,5515.0,5669.0,1.0
Delta[28],23.802,0.005,23.792,23.811,0.0,0.0,5515.0,5669.0,1.0
Delta[29],23.813,0.006,23.802,23.824,0.0,0.0,5515.0,5669.0,1.0
Delta[30],23.803,0.006,23.791,23.814,0.0,0.0,5515.0,5669.0,1.0
Delta[31],23.823,0.007,23.811,23.836,0.0,0.0,5515.0,5669.0,1.0
Delta[32],23.797,0.007,23.784,23.81,0.0,0.0,5515.0,5669.0,1.0
Delta[33],23.822,0.008,23.808,23.837,0.0,0.0,5515.0,5669.0,1.0
Delta[34],23.78,0.009,23.765,23.796,0.0,0.0,5515.0,5669.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,5515.0,5669.0,1.0
Delta[36],23.814,0.011,23.794,23.833,0.0,0.0,5515.0,5669.0,1.0
Delta[37],23.814,0.012,23.793,23.836,0.0,0.0,5515.0,5669.0,1.0
Delta[38],23.775,0.014,23.75,23.801,0.0,0.0,5515.0,5669.0,1.0
Delta[39],23.675,0.016,23.646,23.705,0.0,0.0,5515.0,5669.0,1.0
A,32618684.688,10683.904,32598789.907,32638188.807,152.079,107.545,5515.0,5669.0,1.0
B,1370366.902,224.425,1369948.923,1370776.535,3.195,2.259,5515.0,5669.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
