,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.692,0.014,0.665,0.719,0.0,0.0,6994.0,8114.0,1.0
Omega_m,0.296,0.032,0.236,0.357,0.0,0.0,6805.0,7358.0,1.0
dL[0],0.473,0.009,0.456,0.489,0.0,0.0,7343.0,8655.0,1.0
dL[1],10.137,0.156,9.846,10.417,0.001,0.001,21262.0,16790.0,1.0
dL[2],11.399,0.182,11.056,11.726,0.001,0.001,19970.0,16410.0,1.0
dL[3],15.409,0.273,14.877,15.887,0.002,0.002,16696.0,15186.0,1.0
dL[4],18.613,0.351,17.96,19.266,0.003,0.002,15149.0,15101.0,1.0
dL[5],22.972,0.463,22.111,23.832,0.004,0.003,13834.0,14585.0,1.0
dL[6],27.583,0.584,26.495,28.674,0.005,0.004,13011.0,14221.0,1.0
dL[7],32.884,0.728,31.517,34.23,0.007,0.005,12417.0,14179.0,1.0
dL[8],41.653,0.97,39.884,43.506,0.009,0.006,11819.0,13749.0,1.0
dL[9],46.344,1.101,44.253,48.368,0.01,0.007,11606.0,13603.0,1.0
dL[10],47.323,1.129,45.242,49.46,0.011,0.007,11568.0,13547.0,1.0
dL[11],49.121,1.179,46.947,51.355,0.011,0.008,11502.0,13513.0,1.0
dL[12],51.104,1.235,48.794,53.412,0.012,0.008,11436.0,13407.0,1.0
dL[13],55.16,1.35,52.561,57.613,0.013,0.009,11315.0,13253.0,1.0
dL[14],57.38,1.413,54.741,60.029,0.013,0.009,11257.0,13303.0,1.0
