,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.694,0.008,0.681,0.708,0.0,0.0,2467.0,2587.0,1.0
Omega_m,0.283,0.023,0.244,0.323,0.001,0.0,2464.0,2791.0,1.0
dGW[0],0.683,0.006,0.673,0.694,0.0,0.0,2587.0,2831.0,1.0
dGW[1],0.777,0.007,0.765,0.788,0.0,0.0,2612.0,2862.0,1.0
dGW[2],0.883,0.007,0.87,0.896,0.0,0.0,2644.0,2918.0,1.0
dGW[3],1.01,0.008,0.996,1.024,0.0,0.0,2686.0,3003.0,1.0
dGW[4],1.23,0.009,1.214,1.246,0.0,0.0,2774.0,3107.0,1.0
dGW[5],1.243,0.009,1.227,1.259,0.0,0.0,2780.0,3111.0,1.0
dGW[6],1.383,0.01,1.365,1.4,0.0,0.0,2848.0,3177.0,1.0
dGW[7],1.47,0.01,1.451,1.487,0.0,0.0,2896.0,3274.0,1.0
dGW[8],1.632,0.011,1.613,1.651,0.0,0.0,2999.0,3376.0,1.0
dGW[9],1.679,0.011,1.659,1.698,0.0,0.0,3031.0,3393.0,1.0
dGW[10],1.801,0.012,1.781,1.821,0.0,0.0,3123.0,3572.0,1.0
dGW[11],1.882,0.012,1.861,1.902,0.0,0.0,3191.0,3655.0,1.0
dGW[12],1.947,0.012,1.926,1.968,0.0,0.0,3249.0,3732.0,1.0
dGW[13],1.988,0.012,1.966,2.009,0.0,0.0,3285.0,3825.0,1.0
dGW[14],2.01,0.012,1.988,2.031,0.0,0.0,3305.0,3834.0,1.0
dGW[15],2.021,0.012,1.999,2.042,0.0,0.0,3316.0,3862.0,1.0
dGW[16],2.033,0.012,2.011,2.054,0.0,0.0,3328.0,3885.0,1.0
dGW[17],2.042,0.012,2.021,2.064,0.0,0.0,3337.0,3928.0,1.0
dGW[18],2.063,0.012,2.042,2.085,0.0,0.0,3358.0,3957.0,1.0
dGW[19],2.077,0.012,2.055,2.098,0.0,0.0,3371.0,3984.0,1.0
dGW[20],2.099,0.013,2.077,2.121,0.0,0.0,3394.0,4008.0,1.0
dGW[21],2.129,0.013,2.107,2.151,0.0,0.0,3425.0,4073.0,1.0
dGW[22],2.132,0.013,2.11,2.154,0.0,0.0,3429.0,4094.0,1.0
dGW[23],2.149,0.013,2.127,2.171,0.0,0.0,3447.0,4105.0,1.0
dGW[24],2.167,0.013,2.145,2.189,0.0,0.0,3467.0,4136.0,1.0
dGW[25],2.179,0.013,2.156,2.2,0.0,0.0,3479.0,4158.0,1.0
dGW[26],2.182,0.013,2.16,2.204,0.0,0.0,3483.0,4184.0,1.0
dGW[27],2.22,0.013,2.197,2.242,0.0,0.0,3526.0,4333.0,1.0
dGW[28],2.234,0.013,2.211,2.255,0.0,0.0,3541.0,4373.0,1.0
dGW[29],2.257,0.013,2.234,2.279,0.0,0.0,3570.0,4376.0,1.0
dGW[30],2.261,0.013,2.238,2.283,0.0,0.0,3575.0,4376.0,1.0
dGW[31],2.273,0.013,2.25,2.295,0.0,0.0,3589.0,4381.0,1.0
dGW[32],2.289,0.013,2.265,2.31,0.0,0.0,3608.0,4369.0,1.0
dGW[33],2.314,0.013,2.291,2.336,0.0,0.0,3641.0,4394.0,1.0
dGW[34],2.359,0.013,2.335,2.381,0.0,0.0,3700.0,4452.0,1.0
dGW[35],2.36,0.013,2.337,2.383,0.0,0.0,3702.0,4452.0,1.0
dGW[36],2.381,0.013,2.358,2.404,0.0,0.0,3730.0,4520.0,1.0
dGW[37],2.389,0.013,2.366,2.412,0.0,0.0,3741.0,4511.0,1.0
dGW[38],2.409,0.013,2.385,2.432,0.0,0.0,3770.0,4510.0,1.0
dGW[39],2.426,0.013,2.403,2.449,0.0,0.0,3796.0,4511.0,1.0
dGW[40],2.478,0.014,2.454,2.501,0.0,0.0,3873.0,4619.0,1.0
dGW[41],2.502,0.014,2.478,2.525,0.0,0.0,3911.0,4720.0,1.0
dGW[42],2.542,0.014,2.518,2.566,0.0,0.0,3976.0,4840.0,1.0
dGW[43],2.551,0.014,2.526,2.574,0.0,0.0,3990.0,4834.0,1.0
dGW[44],2.596,0.014,2.572,2.62,0.0,0.0,4068.0,4878.0,1.0
dGW[45],2.614,0.014,2.59,2.638,0.0,0.0,4098.0,4878.0,1.0
dGW[46],2.628,0.014,2.603,2.652,0.0,0.0,4123.0,4884.0,1.0
dGW[47],2.645,0.014,2.62,2.669,0.0,0.0,4153.0,4916.0,1.0
dGW[48],2.72,0.014,2.695,2.745,0.0,0.0,4296.0,5000.0,1.0
dGW[49],2.794,0.014,2.769,2.819,0.0,0.0,4448.0,5266.0,1.0
dGW[50],2.839,0.014,2.814,2.864,0.0,0.0,4547.0,5407.0,1.0
dGW[51],2.842,0.014,2.816,2.867,0.0,0.0,4552.0,5407.0,1.0
dGW[52],2.863,0.015,2.838,2.888,0.0,0.0,4603.0,5446.0,1.0
dGW[53],2.943,0.015,2.917,2.968,0.0,0.0,4797.0,5562.0,1.0
dGW[54],2.959,0.015,2.933,2.984,0.0,0.0,4839.0,5912.0,1.0
dGW[55],2.977,0.015,2.95,3.002,0.0,0.0,4886.0,6020.0,1.0
dGW[56],3.153,0.015,3.126,3.179,0.0,0.0,5428.0,6587.0,1.0
dGW[57],3.16,0.015,3.133,3.186,0.0,0.0,5453.0,6717.0,1.0
dGW[58],3.166,0.015,3.139,3.192,0.0,0.0,5471.0,6679.0,1.0
dGW[59],3.168,0.015,3.14,3.194,0.0,0.0,5477.0,6679.0,1.0
dGW[60],3.175,0.015,3.147,3.201,0.0,0.0,5502.0,6679.0,1.0
dGW[61],3.175,0.015,3.148,3.201,0.0,0.0,5505.0,6679.0,1.0
dGW[62],3.205,0.015,3.178,3.231,0.0,0.0,5611.0,6736.0,1.0
