,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.677,0.008,0.664,0.691,0.0,0.0,2942.0,3511.0,1.0
Omega_m,0.374,0.027,0.324,0.423,0.001,0.0,2918.0,2899.0,1.0
dGW[0],1.032,0.008,1.018,1.046,0.0,0.0,3204.0,4426.0,1.0
dGW[1],1.043,0.008,1.028,1.057,0.0,0.0,3209.0,4451.0,1.0
dGW[2],1.111,0.009,1.096,1.126,0.0,0.0,3239.0,4603.0,1.0
dGW[3],1.167,0.009,1.151,1.182,0.0,0.0,3265.0,4654.0,1.0
dGW[4],1.255,0.01,1.238,1.27,0.0,0.0,3308.0,4763.0,1.0
dGW[5],1.256,0.01,1.239,1.271,0.0,0.0,3309.0,4777.0,1.0
dGW[6],1.295,0.01,1.279,1.311,0.0,0.0,3331.0,4860.0,1.0
dGW[7],1.322,0.01,1.306,1.339,0.0,0.0,3346.0,4914.0,1.0
dGW[8],1.35,0.01,1.333,1.366,0.0,0.0,3361.0,4953.0,1.0
dGW[9],1.382,0.01,1.365,1.399,0.0,0.0,3380.0,4963.0,1.0
dGW[10],1.497,0.011,1.479,1.514,0.0,0.0,3452.0,4942.0,1.0
dGW[11],1.529,0.011,1.511,1.547,0.0,0.0,3474.0,4983.0,1.0
dGW[12],1.542,0.011,1.524,1.56,0.0,0.0,3483.0,4988.0,1.0
dGW[13],1.557,0.011,1.539,1.575,0.0,0.0,3493.0,5051.0,1.0
dGW[14],1.625,0.011,1.607,1.643,0.0,0.0,3544.0,5237.0,1.0
dGW[15],1.642,0.011,1.623,1.66,0.0,0.0,3556.0,5298.0,1.0
dGW[16],1.745,0.012,1.726,1.764,0.0,0.0,3640.0,5375.0,1.0
dGW[17],1.784,0.012,1.765,1.803,0.0,0.0,3674.0,5344.0,1.0
dGW[18],1.823,0.012,1.803,1.842,0.0,0.0,3710.0,5475.0,1.0
dGW[19],1.893,0.012,1.873,1.913,0.0,0.0,3776.0,5546.0,1.0
dGW[20],1.9,0.012,1.881,1.92,0.0,0.0,3783.0,5559.0,1.0
dGW[21],1.962,0.012,1.942,1.982,0.0,0.0,3847.0,5625.0,1.0
dGW[22],1.98,0.013,1.959,1.999,0.0,0.0,3866.0,5716.0,1.0
dGW[23],1.986,0.013,1.966,2.006,0.0,0.0,3873.0,5708.0,1.0
dGW[24],2.02,0.013,2.0,2.04,0.0,0.0,3911.0,5799.0,1.0
dGW[25],2.028,0.013,2.008,2.048,0.0,0.0,3920.0,5799.0,1.0
dGW[26],2.037,0.013,2.017,2.058,0.0,0.0,3931.0,5830.0,1.0
dGW[27],2.04,0.013,2.019,2.06,0.0,0.0,3934.0,5807.0,1.0
dGW[28],2.091,0.013,2.07,2.112,0.0,0.0,3995.0,5963.0,1.0
dGW[29],2.155,0.013,2.134,2.176,0.0,0.0,4077.0,6093.0,1.0
dGW[30],2.156,0.013,2.135,2.177,0.0,0.0,4078.0,6093.0,1.0
dGW[31],2.17,0.013,2.149,2.191,0.0,0.0,4096.0,6127.0,1.0
dGW[32],2.177,0.013,2.156,2.198,0.0,0.0,4105.0,6147.0,1.0
dGW[33],2.223,0.013,2.202,2.245,0.0,0.0,4170.0,6182.0,1.0
dGW[34],2.261,0.013,2.24,2.283,0.0,0.0,4225.0,6210.0,1.0
dGW[35],2.308,0.014,2.286,2.329,0.0,0.0,4295.0,6249.0,1.0
dGW[36],2.322,0.014,2.299,2.342,0.0,0.0,4317.0,6275.0,1.0
dGW[37],2.34,0.014,2.317,2.361,0.0,0.0,4347.0,6281.0,1.0
dGW[38],2.35,0.014,2.327,2.37,0.0,0.0,4362.0,6318.0,1.0
dGW[39],2.398,0.014,2.375,2.419,0.0,0.0,4444.0,6417.0,1.0
dGW[40],2.409,0.014,2.386,2.43,0.0,0.0,4463.0,6463.0,1.0
dGW[41],2.413,0.014,2.39,2.434,0.0,0.0,4471.0,6454.0,1.0
dGW[42],2.431,0.014,2.408,2.452,0.0,0.0,4501.0,6547.0,1.0
dGW[43],2.459,0.014,2.438,2.482,0.0,0.0,4556.0,6529.0,1.0
dGW[44],2.461,0.014,2.439,2.484,0.0,0.0,4559.0,6529.0,1.0
dGW[45],2.467,0.014,2.445,2.489,0.0,0.0,4571.0,6464.0,1.0
dGW[46],2.471,0.014,2.448,2.493,0.0,0.0,4577.0,6456.0,1.0
dGW[47],2.536,0.014,2.513,2.558,0.0,0.0,4705.0,6529.0,1.0
dGW[48],2.568,0.014,2.545,2.591,0.0,0.0,4773.0,6558.0,1.0
dGW[49],2.59,0.014,2.567,2.613,0.0,0.0,4820.0,6661.0,1.0
dGW[50],2.64,0.015,2.617,2.662,0.0,0.0,4930.0,6689.0,1.0
dGW[51],2.657,0.015,2.634,2.68,0.0,0.0,4971.0,6748.0,1.0
dGW[52],2.703,0.015,2.68,2.726,0.0,0.0,5082.0,6846.0,1.0
dGW[53],2.704,0.015,2.681,2.728,0.0,0.0,5084.0,6846.0,1.0
dGW[54],2.711,0.015,2.688,2.734,0.0,0.0,5100.0,6856.0,1.0
dGW[55],2.744,0.015,2.721,2.767,0.0,0.0,5183.0,6907.0,1.0
dGW[56],2.757,0.015,2.733,2.779,0.0,0.0,5215.0,6856.0,1.0
dGW[57],2.802,0.015,2.778,2.825,0.0,0.0,5338.0,6924.0,1.0
dGW[58],2.822,0.015,2.797,2.844,0.0,0.0,5392.0,6923.0,1.0
dGW[59],2.882,0.015,2.858,2.906,0.0,0.0,5568.0,7180.0,1.0
dGW[60],2.927,0.015,2.903,2.951,0.0,0.0,5705.0,7106.0,1.0
dGW[61],2.93,0.015,2.906,2.954,0.0,0.0,5714.0,7087.0,1.0
dGW[62],2.97,0.016,2.946,2.994,0.0,0.0,5841.0,7192.0,1.0
dGW[63],3.009,0.016,2.984,3.033,0.0,0.0,5969.0,7236.0,1.0
dGW[64],3.053,0.016,3.028,3.077,0.0,0.0,6125.0,7261.0,1.0
dGW[65],3.081,0.016,3.056,3.105,0.0,0.0,6226.0,7439.0,1.0
dGW[66],3.14,0.016,3.116,3.165,0.0,0.0,6446.0,7505.0,1.0
dGW[67],3.179,0.016,3.155,3.205,0.0,0.0,6602.0,7562.0,1.0
dGW[68],3.221,0.016,3.196,3.246,0.0,0.0,6769.0,7820.0,1.0
dGW[69],3.234,0.016,3.209,3.259,0.0,0.0,6823.0,8051.0,1.0
dGW[70],3.255,0.016,3.23,3.28,0.0,0.0,6912.0,8023.0,1.0
dGW[71],3.265,0.016,3.24,3.29,0.0,0.0,6954.0,7967.0,1.0
dGW[72],3.272,0.016,3.247,3.297,0.0,0.0,6983.0,7967.0,1.0
dGW[73],3.293,0.017,3.268,3.319,0.0,0.0,7078.0,8073.0,1.0
dGW[74],3.324,0.017,3.299,3.35,0.0,0.0,7219.0,8050.0,1.0
dGW[75],3.366,0.017,3.34,3.392,0.0,0.0,7411.0,8052.0,1.0
dGW[76],3.397,0.017,3.371,3.422,0.0,0.0,7556.0,8255.0,1.0
dGW[77],3.399,0.017,3.373,3.424,0.0,0.0,7566.0,8255.0,1.0
dGW[78],3.407,0.017,3.381,3.433,0.0,0.0,7607.0,8377.0,1.0
dGW[79],3.418,0.017,3.392,3.444,0.0,0.0,7658.0,8407.0,1.0
dGW[80],3.423,0.017,3.397,3.449,0.0,0.0,7680.0,8407.0,1.0
dGW[81],3.433,0.017,3.407,3.459,0.0,0.0,7732.0,8634.0,1.0
dGW[82],3.437,0.017,3.411,3.463,0.0,0.0,7751.0,8600.0,1.0
dGW[83],3.469,0.017,3.443,3.495,0.0,0.0,7916.0,8600.0,1.0
dGW[84],3.473,0.017,3.447,3.499,0.0,0.0,7935.0,8599.0,1.0
dGW[85],3.473,0.017,3.447,3.499,0.0,0.0,7936.0,8599.0,1.0
dGW[86],3.488,0.017,3.461,3.514,0.0,0.0,8009.0,8555.0,1.0
dGW[87],3.526,0.017,3.499,3.552,0.0,0.0,8210.0,8559.0,1.0
dGW[88],3.533,0.017,3.505,3.559,0.0,0.0,8242.0,8582.0,1.0
