,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.704,0.006,0.694,0.712,0.0,0.0,4718.0,4465.0,1.0
Omega_m,0.284,0.013,0.268,0.303,0.001,0.0,4002.0,3052.0,1.0
alpha,0.016,0.267,-0.389,0.458,0.008,0.01,3849.0,2611.0,1.0
dL[0],0.999,0.007,0.989,1.008,0.0,0.0,5207.0,4707.0,1.0
dL[1],2.43,0.012,2.411,2.447,0.0,0.0,7538.0,6707.0,1.0
dL[2],11.421,0.099,11.286,11.565,0.002,0.002,6342.0,5887.0,1.0
dL[3],12.565,0.116,12.401,12.729,0.003,0.002,6162.0,5802.0,1.0
dL[4],12.63,0.117,12.465,12.795,0.003,0.002,6153.0,5778.0,1.0
dL[5],12.856,0.12,12.685,13.026,0.003,0.002,6122.0,5764.0,1.0
dL[6],16.092,0.17,15.848,16.333,0.004,0.003,5770.0,5623.0,1.0
dL[7],25.193,0.323,24.726,25.659,0.008,0.006,5380.0,4994.0,1.0
dL[8],25.235,0.323,24.768,25.703,0.008,0.006,5379.0,4994.0,1.0
dL[9],25.576,0.329,25.099,26.053,0.008,0.006,5370.0,4989.0,1.0
dL[10],26.035,0.337,25.547,26.524,0.008,0.006,5360.0,4978.0,1.0
dL[11],35.357,0.501,34.631,36.095,0.012,0.009,5227.0,4909.0,1.0
dL[12],44.913,0.673,43.949,45.922,0.016,0.011,5177.0,4861.0,1.0
dL[13],54.876,0.853,53.621,56.132,0.021,0.015,5152.0,4805.0,1.0
dL[14],60.358,0.952,58.954,61.76,0.023,0.016,5143.0,4771.0,1.0
dL[15],0.382,0.003,0.377,0.386,0.0,0.0,4862.0,4534.0,1.0
dL[16],0.716,0.005,0.708,0.723,0.0,0.0,5024.0,4622.0,1.0
dL[17],0.845,0.006,0.836,0.853,0.0,0.0,5097.0,4672.0,1.0
dL[18],1.057,0.007,1.047,1.067,0.0,0.0,5276.0,4739.0,1.0
dL[19],1.12,0.008,1.109,1.13,0.0,0.0,5366.0,5143.0,1.0
dL[20],1.17,0.008,1.159,1.18,0.0,0.0,5445.0,5155.0,1.0
dL[21],1.189,0.008,1.178,1.2,0.0,0.0,5476.0,5240.0,1.0
dL[22],1.246,0.008,1.235,1.257,0.0,0.0,5569.0,5287.0,1.0
dL[23],1.457,0.009,1.444,1.469,0.0,0.0,5900.0,5321.0,1.0
dL[24],1.459,0.009,1.446,1.472,0.0,0.0,5903.0,5321.0,1.0
dL[25],1.47,0.009,1.457,1.482,0.0,0.0,5920.0,5333.0,1.0
dL[26],1.482,0.009,1.469,1.494,0.0,0.0,5939.0,5353.0,1.0
dL[27],1.52,0.009,1.507,1.533,0.0,0.0,5995.0,5371.0,1.0
dL[28],1.53,0.009,1.517,1.544,0.0,0.0,6010.0,5371.0,1.0
dL[29],1.534,0.009,1.52,1.547,0.0,0.0,6015.0,5414.0,1.0
dL[30],1.633,0.01,1.619,1.647,0.0,0.0,6143.0,5533.0,1.0
dL[31],1.656,0.01,1.642,1.67,0.0,0.0,6171.0,5543.0,1.0
dL[32],1.665,0.01,1.651,1.679,0.0,0.0,6180.0,5540.0,1.0
dL[33],1.774,0.01,1.759,1.788,0.0,0.0,6325.0,5648.0,1.0
dL[34],1.839,0.01,1.824,1.854,0.0,0.0,6412.0,5760.0,1.0
dL[35],1.852,0.01,1.837,1.867,0.0,0.0,6430.0,5824.0,1.0
dL[36],1.929,0.011,1.913,1.944,0.0,0.0,6545.0,5802.0,1.0
dL[37],1.929,0.011,1.914,1.945,0.0,0.0,6546.0,5802.0,1.0
dL[38],2.03,0.011,2.014,2.045,0.0,0.0,6700.0,6068.0,1.0
dL[39],2.076,0.011,2.059,2.091,0.0,0.0,6778.0,6128.0,1.0
dL[40],2.163,0.011,2.146,2.179,0.0,0.0,6933.0,6206.0,1.0
dL[41],2.28,0.012,2.262,2.296,0.0,0.0,7151.0,6522.0,1.0
dL[42],2.284,0.012,2.267,2.301,0.0,0.0,7161.0,6512.0,1.0
dL[43],2.312,0.012,2.294,2.329,0.0,0.0,7215.0,6548.0,1.0
dL[44],2.323,0.012,2.305,2.34,0.0,0.0,7240.0,6556.0,1.0
dL[45],2.358,0.012,2.34,2.375,0.0,0.0,7368.0,6593.0,1.0
dL[46],2.411,0.012,2.393,2.428,0.0,0.0,7486.0,6695.0,1.0
dL[47],2.489,0.012,2.47,2.507,0.0,0.0,7689.0,6804.0,1.0
dL[48],2.769,0.013,2.75,2.788,0.0,0.0,8661.0,7369.0,1.0
dL[49],2.793,0.013,2.774,2.813,0.0,0.0,8771.0,7682.0,1.0
dL[50],2.885,0.013,2.865,2.905,0.0,0.0,9217.0,8011.0,1.0
dL[51],2.889,0.013,2.869,2.909,0.0,0.0,9240.0,8066.0,1.0
dL[52],2.906,0.014,2.885,2.925,0.0,0.0,9325.0,8065.0,1.0
dL[53],2.906,0.014,2.886,2.926,0.0,0.0,9328.0,8065.0,1.0
dL[54],2.912,0.014,2.892,2.932,0.0,0.0,9360.0,8037.0,1.0
dL[55],2.913,0.014,2.893,2.933,0.0,0.0,9364.0,8037.0,1.0
dL[56],2.967,0.014,2.947,2.987,0.0,0.0,9657.0,8315.0,1.0
dL[57],3.039,0.014,3.019,3.06,0.0,0.0,10080.0,9105.0,1.0
dL[58],3.065,0.014,3.044,3.085,0.0,0.0,10211.0,9196.0,1.0
dL[59],3.227,0.015,3.205,3.248,0.0,0.0,10968.0,9632.0,1.0
dL[60],3.241,0.015,3.218,3.262,0.0,0.0,11023.0,9628.0,1.0
dL[61],3.255,0.015,3.233,3.276,0.0,0.0,11079.0,9662.0,1.0
dL[62],3.281,0.015,3.259,3.303,0.0,0.0,11181.0,9866.0,1.0
dL[63],3.283,0.015,3.261,3.304,0.0,0.0,11186.0,9866.0,1.0
dL[64],3.302,0.015,3.28,3.324,0.0,0.0,11253.0,9835.0,1.0
dL[65],3.361,0.015,3.34,3.384,0.0,0.0,11444.0,9951.0,1.0
dL[66],3.428,0.016,3.406,3.451,0.0,0.0,11607.0,10047.0,1.0
dL[67],3.429,0.016,3.407,3.452,0.0,0.0,11608.0,10026.0,1.0
dL[68],3.432,0.016,3.41,3.455,0.0,0.0,11613.0,10026.0,1.0
dL[69],3.434,0.016,3.412,3.458,0.0,0.0,11617.0,9994.0,1.0
dL[70],3.452,0.016,3.43,3.476,0.0,0.0,11563.0,9798.0,1.0
dL[71],3.475,0.016,3.453,3.499,0.0,0.0,11583.0,9325.0,1.0
dL[72],3.475,0.016,3.453,3.499,0.0,0.0,11583.0,9325.0,1.0
dL[73],3.534,0.016,3.51,3.557,0.0,0.0,11592.0,9327.0,1.0
dL[74],3.546,0.016,3.523,3.57,0.0,0.0,11590.0,9216.0,1.0
dL[75],3.554,0.016,3.53,3.577,0.0,0.0,11588.0,9197.0,1.0
dL[76],3.577,0.016,3.553,3.601,0.0,0.0,11579.0,9232.0,1.0
dL[77],3.6,0.016,3.578,3.625,0.0,0.0,11578.0,9178.0,1.0
dL[78],3.616,0.016,3.591,3.639,0.0,0.0,11580.0,9254.0,1.0
dL[79],3.669,0.017,3.646,3.694,0.0,0.0,11604.0,9135.0,1.0
dL[80],3.731,0.017,3.707,3.756,0.0,0.0,11637.0,9054.0,1.0
dL[81],3.761,0.017,3.735,3.785,0.0,0.0,11654.0,9049.0,1.0
dL[82],3.766,0.017,3.742,3.792,0.0,0.0,11656.0,8867.0,1.0
dL[83],3.81,0.017,3.783,3.834,0.0,0.0,11670.0,8894.0,1.0
dL[84],3.833,0.017,3.807,3.858,0.0,0.0,11681.0,8702.0,1.0
dL[85],3.856,0.017,3.831,3.882,0.0,0.0,11683.0,8689.0,1.0
dL[86],3.873,0.018,3.847,3.898,0.0,0.0,11689.0,8332.0,1.0
dL[87],3.91,0.018,3.884,3.936,0.0,0.0,11693.0,8350.0,1.0
