,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.711,0.005,0.702,0.72,0.0,0.0,3716.0,3406.0,1.0
Omega_m,0.223,0.017,0.199,0.246,0.0,0.0,3628.0,2732.0,1.0
dGW[0],0.368,0.002,0.364,0.372,0.0,0.0,3846.0,3482.0,1.0
dGW[1],0.405,0.003,0.401,0.41,0.0,0.0,3863.0,3521.0,1.0
dGW[2],0.752,0.004,0.745,0.759,0.0,0.0,4045.0,3769.0,1.0
dGW[3],0.804,0.005,0.797,0.812,0.0,0.0,4082.0,3831.0,1.0
dGW[4],0.876,0.005,0.868,0.884,0.0,0.0,4134.0,3928.0,1.0
dGW[5],0.96,0.005,0.951,0.969,0.0,0.0,4202.0,4004.0,1.0
dGW[6],0.973,0.005,0.964,0.982,0.0,0.0,4213.0,4011.0,1.0
dGW[7],1.054,0.006,1.045,1.063,0.0,0.0,4288.0,4091.0,1.0
dGW[8],1.099,0.006,1.089,1.109,0.0,0.0,4335.0,4160.0,1.0
dGW[9],1.159,0.006,1.15,1.17,0.0,0.0,4397.0,4502.0,1.0
dGW[10],1.165,0.006,1.155,1.175,0.0,0.0,4403.0,4494.0,1.0
dGW[11],1.249,0.006,1.238,1.259,0.0,0.0,4499.0,4548.0,1.0
dGW[12],1.26,0.006,1.249,1.271,0.0,0.0,4512.0,4535.0,1.0
dGW[13],1.275,0.006,1.265,1.286,0.0,0.0,4530.0,4547.0,1.0
dGW[14],1.296,0.006,1.286,1.307,0.0,0.0,4557.0,4601.0,1.0
dGW[15],1.329,0.006,1.318,1.34,0.0,0.0,4597.0,4641.0,1.0
dGW[16],1.356,0.006,1.345,1.367,0.0,0.0,4633.0,4673.0,1.0
dGW[17],1.365,0.006,1.354,1.376,0.0,0.0,4644.0,4736.0,1.0
dGW[18],1.446,0.007,1.434,1.458,0.0,0.0,4754.0,4999.0,1.0
dGW[19],1.477,0.007,1.466,1.489,0.0,0.0,4800.0,5115.0,1.0
dGW[20],1.513,0.007,1.501,1.525,0.0,0.0,4854.0,5102.0,1.0
dGW[21],1.661,0.007,1.648,1.673,0.0,0.0,5093.0,5210.0,1.0
dGW[22],1.679,0.007,1.666,1.692,0.0,0.0,5127.0,5246.0,1.0
dGW[23],1.708,0.007,1.695,1.721,0.0,0.0,5179.0,5246.0,1.0
dGW[24],1.803,0.008,1.789,1.816,0.0,0.0,5358.0,5319.0,1.0
dGW[25],1.886,0.008,1.872,1.9,0.0,0.0,5525.0,5355.0,1.0
dGW[26],1.974,0.008,1.959,1.988,0.0,0.0,5712.0,5296.0,1.0
dGW[27],1.975,0.008,1.961,1.989,0.0,0.0,5715.0,5325.0,1.0
dGW[28],1.984,0.008,1.969,1.998,0.0,0.0,5734.0,5382.0,1.0
dGW[29],2.009,0.008,1.994,2.023,0.0,0.0,5792.0,5428.0,1.0
dGW[30],2.015,0.008,2.0,2.029,0.0,0.0,5807.0,5409.0,1.0
dGW[31],2.023,0.008,2.008,2.038,0.0,0.0,5823.0,5409.0,1.0
dGW[32],2.026,0.008,2.011,2.04,0.0,0.0,5829.0,5409.0,1.0
dGW[33],2.049,0.008,2.034,2.064,0.0,0.0,5879.0,5415.0,1.0
dGW[34],2.067,0.008,2.053,2.083,0.0,0.0,5923.0,5378.0,1.0
dGW[35],2.119,0.008,2.105,2.135,0.0,0.0,6049.0,5541.0,1.0
