,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.735,0.028,0.689,0.784,0.0,0.0,5132.0,4684.0,1.0
Omega_m,0.285,0.009,0.267,0.301,0.0,0.0,7339.0,6189.0,1.0
alpha,0.527,0.722,-0.722,1.793,0.012,0.013,4907.0,5138.0,1.0
dL[0],0.033,0.002,0.031,0.035,0.0,0.0,5408.0,5361.0,1.0
dL[1],0.087,0.004,0.082,0.093,0.0,0.0,5416.0,5379.0,1.0
dL[2],0.13,0.005,0.121,0.138,0.0,0.0,5420.0,5360.0,1.0
dL[3],0.173,0.007,0.162,0.184,0.0,0.0,5425.0,5347.0,1.0
dL[4],0.203,0.008,0.191,0.216,0.0,0.0,5429.0,5385.0,1.0
dL[5],0.221,0.009,0.207,0.235,0.0,0.0,5431.0,5360.0,1.0
dL[6],0.225,0.009,0.211,0.239,0.0,0.0,5431.0,5360.0,1.0
dL[7],0.23,0.009,0.215,0.244,0.0,0.0,5432.0,5360.0,1.0
dL[8],0.234,0.009,0.22,0.249,0.0,0.0,5432.0,5360.0,1.0
dL[9],0.252,0.01,0.236,0.268,0.0,0.0,5434.0,5403.0,1.0
dL[10],0.261,0.011,0.245,0.278,0.0,0.0,5435.0,5403.0,1.0
dL[11],0.261,0.011,0.245,0.278,0.0,0.0,5435.0,5403.0,1.0
dL[12],0.265,0.011,0.249,0.282,0.0,0.0,5436.0,5403.0,1.0
dL[13],0.274,0.011,0.258,0.292,0.0,0.0,5437.0,5378.0,1.0
dL[14],0.292,0.012,0.275,0.311,0.0,0.0,5439.0,5422.0,1.0
dL[15],0.292,0.012,0.275,0.311,0.0,0.0,5439.0,5422.0,1.0
dL[16],0.306,0.012,0.288,0.325,0.0,0.0,5441.0,5422.0,1.0
dL[17],0.315,0.013,0.296,0.335,0.0,0.0,5442.0,5422.0,1.0
dL[18],0.319,0.013,0.3,0.339,0.0,0.0,5443.0,5422.0,1.0
dL[19],0.319,0.013,0.3,0.339,0.0,0.0,5443.0,5422.0,1.0
dL[20],0.328,0.013,0.309,0.349,0.0,0.0,5444.0,5448.0,1.0
dL[21],0.333,0.013,0.313,0.354,0.0,0.0,5445.0,5448.0,1.0
dL[22],0.342,0.014,0.322,0.363,0.0,0.0,5446.0,5448.0,1.0
dL[23],0.365,0.015,0.343,0.388,0.0,0.0,5448.0,5454.0,1.0
dL[24],0.37,0.015,0.348,0.393,0.0,0.0,5449.0,5454.0,1.0
dL[25],0.384,0.015,0.361,0.407,0.0,0.0,5451.0,5454.0,1.0
dL[26],0.388,0.016,0.365,0.412,0.0,0.0,5452.0,5454.0,1.0
dL[27],0.411,0.016,0.387,0.437,0.0,0.0,5455.0,5435.0,1.0
dL[28],0.425,0.017,0.4,0.452,0.0,0.0,5457.0,5435.0,1.0
dL[29],0.435,0.017,0.409,0.462,0.0,0.0,5458.0,5451.0,1.0
dL[30],0.44,0.018,0.414,0.467,0.0,0.0,5459.0,5506.0,1.0
dL[31],0.458,0.018,0.431,0.487,0.0,0.0,5461.0,5506.0,1.0
dL[32],0.463,0.018,0.436,0.492,0.0,0.0,5462.0,5506.0,1.0
dL[33],0.473,0.019,0.445,0.501,0.0,0.0,5464.0,5506.0,1.0
dL[34],0.477,0.019,0.449,0.507,0.0,0.0,5464.0,5506.0,1.0
dL[35],0.487,0.019,0.458,0.517,0.0,0.0,5466.0,5509.0,1.0
dL[36],0.492,0.02,0.463,0.522,0.0,0.0,5466.0,5509.0,1.0
dL[37],0.511,0.02,0.481,0.542,0.0,0.0,5468.0,5513.0,1.0
dL[38],0.516,0.021,0.486,0.547,0.0,0.0,5469.0,5513.0,1.0
dL[39],0.52,0.021,0.49,0.552,0.0,0.0,5470.0,5513.0,1.0
dL[40],0.544,0.022,0.513,0.578,0.0,0.0,5473.0,5484.0,1.0
dL[41],0.569,0.023,0.536,0.603,0.0,0.0,5476.0,5507.0,1.0
dL[42],0.632,0.025,0.596,0.67,0.0,0.0,5486.0,5543.0,1.0
dL[43],0.662,0.026,0.624,0.702,0.001,0.0,5491.0,5550.0,1.0
dL[44],0.667,0.026,0.629,0.707,0.001,0.0,5491.0,5550.0,1.0
dL[45],0.682,0.027,0.643,0.723,0.001,0.0,5494.0,5550.0,1.0
dL[46],0.697,0.028,0.657,0.738,0.001,0.0,5497.0,5550.0,1.0
dL[47],0.717,0.028,0.676,0.76,0.001,0.0,5507.0,5543.0,1.0
dL[48],0.778,0.031,0.733,0.823,0.001,0.0,5507.0,5444.0,1.0
dL[49],0.788,0.031,0.743,0.833,0.001,0.0,5507.0,5456.0,1.0
dL[50],9.2,0.298,8.952,9.468,0.009,0.006,11659.0,9242.0,1.0
dL[51],11.296,0.368,10.974,11.614,0.011,0.008,13095.0,9083.0,1.0
dL[52],14.808,0.495,14.374,15.276,0.015,0.01,12506.0,8744.0,1.0
dL[53],15.159,0.508,14.718,15.651,0.015,0.011,12343.0,8813.0,1.0
dL[54],17.958,0.616,17.37,18.56,0.018,0.013,11039.0,8831.0,1.0
dL[55],20.146,0.703,19.461,20.867,0.02,0.014,10203.0,8584.0,1.0
dL[56],21.984,0.778,21.197,22.801,0.022,0.016,9655.0,8472.0,1.0
dL[57],25.588,0.928,24.592,26.597,0.026,0.018,8882.0,8105.0,1.0
dL[58],29.776,1.106,28.574,31.057,0.031,0.022,8330.0,8199.0,1.0
dL[59],34.675,1.319,33.188,36.251,0.036,0.025,7921.0,7932.0,1.0
dL[60],42.241,1.654,40.266,44.255,0.044,0.031,7538.0,8074.0,1.0
dL[61],48.189,1.921,45.86,50.596,0.051,0.036,7346.0,7914.0,1.0
dL[62],48.454,1.933,46.108,50.878,0.051,0.036,7340.0,7882.0,1.0
dL[63],56.025,2.274,53.247,58.971,0.059,0.042,7178.0,7910.0,1.0
dL[64],72.506,3.023,68.702,76.513,0.077,0.055,6970.0,7878.0,1.0
correction,1.045,0.069,0.934,1.157,0.001,0.001,4906.0,5138.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,7339.0,6189.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,7339.0,6189.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,7339.0,6189.0,1.0
Delta[3],23.781,0.0,23.78,23.782,0.0,0.0,7339.0,6189.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,7339.0,6189.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,7339.0,6189.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,7339.0,6189.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,7339.0,6189.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,7339.0,6189.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,7339.0,6189.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,7339.0,6189.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,7339.0,6189.0,1.0
Delta[12],23.854,0.002,23.85,23.856,0.0,0.0,7339.0,6189.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,7339.0,6189.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,7339.0,6189.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,7339.0,6189.0,1.0
Delta[16],23.803,0.002,23.799,23.807,0.0,0.0,7339.0,6189.0,1.0
Delta[17],23.748,0.002,23.743,23.752,0.0,0.0,7339.0,6189.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,7339.0,6189.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,7339.0,6193.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,7339.0,6189.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,7339.0,6189.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,7339.0,6189.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,7339.0,6189.0,1.0
Delta[24],23.766,0.004,23.759,23.773,0.0,0.0,7339.0,6189.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,7339.0,6189.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,7339.0,6189.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,7339.0,6189.0,1.0
Delta[28],23.802,0.005,23.792,23.811,0.0,0.0,7339.0,6189.0,1.0
Delta[29],23.813,0.006,23.802,23.823,0.0,0.0,7339.0,6189.0,1.0
Delta[30],23.803,0.006,23.791,23.814,0.0,0.0,7339.0,6189.0,1.0
Delta[31],23.824,0.007,23.811,23.835,0.0,0.0,7339.0,6189.0,1.0
Delta[32],23.797,0.007,23.784,23.81,0.0,0.0,7339.0,6189.0,1.0
Delta[33],23.823,0.008,23.808,23.836,0.0,0.0,7339.0,6189.0,1.0
Delta[34],23.781,0.009,23.764,23.796,0.0,0.0,7339.0,6189.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,7339.0,6189.0,1.0
Delta[36],23.814,0.011,23.794,23.832,0.0,0.0,7339.0,6189.0,1.0
Delta[37],23.815,0.012,23.792,23.835,0.0,0.0,7339.0,6189.0,1.0
Delta[38],23.775,0.014,23.749,23.8,0.0,0.0,7339.0,6189.0,1.0
Delta[39],23.675,0.016,23.645,23.704,0.0,0.0,7339.0,6189.0,1.0
A,32618978.604,10807.169,32598676.295,32637870.474,132.929,93.999,7339.0,6189.0,1.0
B,1370373.076,227.025,1369946.535,1370769.851,2.793,1.975,7339.0,6189.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
