,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.69,0.009,0.674,0.706,0.0,0.0,3148.0,3474.0,1.0
Omega_m,0.31,0.027,0.264,0.361,0.001,0.0,3101.0,3484.0,1.0
dL[0],0.776,0.009,0.762,0.79,0.0,0.0,3374.0,4075.0,1.0
dL[1],0.849,0.01,0.834,0.864,0.0,0.0,3406.0,4185.0,1.0
dL[2],0.92,0.01,0.904,0.936,0.0,0.0,3439.0,4218.0,1.0
dL[3],1.094,0.012,1.076,1.112,0.0,0.0,3534.0,4430.0,1.0
dL[4],1.138,0.012,1.12,1.157,0.0,0.0,3560.0,4452.0,1.0
dL[5],1.227,0.013,1.207,1.246,0.0,0.0,3617.0,4531.0,1.0
dL[6],1.332,0.013,1.312,1.352,0.0,0.0,3692.0,4776.0,1.0
dL[7],1.402,0.014,1.381,1.423,0.0,0.0,3748.0,4902.0,1.0
dL[8],1.418,0.014,1.397,1.439,0.0,0.0,3761.0,4934.0,1.0
dL[9],1.819,0.016,1.794,1.843,0.0,0.0,4177.0,5501.0,1.0
dL[10],2.184,0.018,2.157,2.21,0.0,0.0,4746.0,6514.0,1.0
dL[11],2.256,0.019,2.229,2.284,0.0,0.0,4888.0,6837.0,1.0
dL[12],2.267,0.019,2.239,2.294,0.0,0.0,4911.0,6954.0,1.0
dL[13],2.301,0.019,2.273,2.329,0.0,0.0,4981.0,6991.0,1.0
dL[14],2.314,0.019,2.287,2.342,0.0,0.0,5010.0,6991.0,1.0
dL[15],2.33,0.019,2.303,2.358,0.0,0.0,5044.0,6998.0,1.0
dL[16],2.37,0.019,2.342,2.399,0.0,0.0,5134.0,7080.0,1.0
dL[17],2.382,0.02,2.354,2.41,0.0,0.0,5160.0,7122.0,1.0
dL[18],2.399,0.02,2.369,2.426,0.0,0.0,5200.0,7183.0,1.0
dL[19],2.402,0.02,2.372,2.429,0.0,0.0,5207.0,7183.0,1.0
dL[20],2.411,0.02,2.383,2.44,0.0,0.0,5230.0,7223.0,1.0
dL[21],2.441,0.02,2.411,2.468,0.0,0.0,5302.0,7310.0,1.0
dL[22],2.45,0.02,2.422,2.479,0.0,0.0,5324.0,7345.0,1.0
dL[23],2.507,0.02,2.477,2.536,0.0,0.0,5471.0,7322.0,1.0
dL[24],2.525,0.02,2.494,2.553,0.0,0.0,5517.0,7392.0,1.0
dL[25],2.549,0.02,2.519,2.578,0.0,0.0,5584.0,7422.0,1.0
dL[26],2.718,0.021,2.687,2.748,0.0,0.0,6087.0,7612.0,1.0
dL[27],2.723,0.021,2.692,2.753,0.0,0.0,6103.0,7606.0,1.0
dL[28],2.743,0.021,2.712,2.774,0.0,0.0,6170.0,7606.0,1.0
dL[29],2.765,0.022,2.734,2.796,0.0,0.0,6244.0,7654.0,1.0
dL[30],2.81,0.022,2.78,2.842,0.0,0.0,6400.0,7774.0,1.0
dL[31],2.904,0.022,2.872,2.936,0.0,0.0,6740.0,7964.0,1.0
dL[32],2.938,0.022,2.906,2.97,0.0,0.0,6870.0,8023.0,1.0
dL[33],2.963,0.023,2.931,2.995,0.0,0.0,6964.0,8092.0,1.0
dL[34],2.981,0.023,2.949,3.013,0.0,0.0,7035.0,8248.0,1.0
dL[35],2.988,0.023,2.956,3.02,0.0,0.0,7062.0,8247.0,1.0
dL[36],2.994,0.023,2.962,3.026,0.0,0.0,7085.0,8263.0,1.0
dL[37],3.003,0.023,2.971,3.035,0.0,0.0,7121.0,8307.0,1.0
dL[38],3.245,0.024,3.212,3.28,0.0,0.0,8174.0,8389.0,1.0
dL[39],3.316,0.025,3.282,3.352,0.0,0.0,8516.0,8604.0,1.0
dL[40],3.331,0.025,3.296,3.366,0.0,0.0,8584.0,8510.0,1.0
dL[41],3.405,0.025,3.369,3.44,0.0,0.0,8951.0,8739.0,1.0
dL[42],3.443,0.025,3.407,3.478,0.0,0.0,9139.0,8738.0,1.0
dL[43],3.448,0.025,3.412,3.483,0.0,0.0,9163.0,8772.0,1.0
dL[44],3.495,0.026,3.459,3.531,0.0,0.0,9403.0,8824.0,1.0
dL[45],3.701,0.027,3.663,3.739,0.0,0.0,10439.0,9066.0,1.0
dL[46],3.715,0.027,3.677,3.754,0.0,0.0,10511.0,8787.0,1.0
dL[47],3.73,0.027,3.692,3.769,0.0,0.0,10585.0,8766.0,1.0
dL[48],3.763,0.027,3.725,3.802,0.0,0.0,10749.0,8869.0,1.0
dL[49],3.795,0.027,3.756,3.834,0.0,0.0,10904.0,8636.0,1.0
dL[50],3.808,0.027,3.769,3.847,0.0,0.0,10966.0,8957.0,1.0
dL[51],3.869,0.028,3.829,3.908,0.0,0.0,11250.0,9099.0,1.0
dL[52],3.877,0.028,3.836,3.916,0.0,0.0,11284.0,9099.0,1.0
dL[53],3.881,0.028,3.84,3.92,0.0,0.0,11301.0,9088.0,1.0
dL[54],3.94,0.028,3.899,3.98,0.0,0.0,11558.0,9225.0,1.0
dL[55],4.0,0.029,3.958,4.041,0.0,0.0,11805.0,9512.0,1.0
dL[56],4.054,0.029,4.011,4.095,0.0,0.0,12009.0,9511.0,1.0
dL[57],4.134,0.03,4.089,4.175,0.0,0.0,12280.0,9386.0,1.0
dL[58],4.134,0.03,4.09,4.175,0.0,0.0,12282.0,9376.0,1.0
dL[59],4.19,0.03,4.145,4.232,0.0,0.0,12430.0,9423.0,1.0
dL[60],4.24,0.03,4.194,4.282,0.0,0.0,12550.0,9212.0,1.0
dL[61],4.268,0.031,4.222,4.311,0.0,0.0,12609.0,9007.0,1.0
dL[62],4.278,0.031,4.232,4.32,0.0,0.0,12629.0,9007.0,1.0
dL[63],4.344,0.031,4.296,4.387,0.0,0.0,12743.0,8844.0,1.0
dL[64],4.366,0.031,4.319,4.41,0.0,0.0,12776.0,9025.0,1.0
dL[65],4.377,0.031,4.329,4.421,0.0,0.0,12791.0,9025.0,1.0
dL[66],4.399,0.031,4.351,4.443,0.0,0.0,12819.0,9042.0,1.0
dL[67],4.401,0.032,4.353,4.445,0.0,0.0,12822.0,9042.0,1.0
dL[68],4.453,0.032,4.406,4.5,0.0,0.0,12866.0,9021.0,1.0
