,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.707,0.042,0.629,0.782,0.001,0.0,3817.0,3807.0,1.0
Omega_m,0.308,0.091,0.164,0.47,0.002,0.001,3834.0,3751.0,1.0
dL[0],6.538,0.1,6.351,6.724,0.001,0.001,7359.0,10797.0,1.0
dL[1],7.007,0.101,6.823,7.199,0.001,0.001,8801.0,11876.0,1.0
dL[2],7.52,0.103,7.332,7.714,0.001,0.001,11081.0,13569.0,1.0
dL[3],14.572,0.256,14.091,15.052,0.003,0.002,7712.0,8216.0,1.0
dL[4],16.068,0.308,15.487,16.644,0.004,0.003,6765.0,7621.0,1.0
dL[5],20.418,0.476,19.507,21.293,0.006,0.005,5592.0,6348.0,1.0
dL[6],23.507,0.604,22.4,24.664,0.008,0.006,5237.0,6084.0,1.0
dL[7],25.304,0.681,24.037,26.588,0.01,0.007,5103.0,5943.0,1.0
dL[8],31.806,0.971,30.021,33.654,0.014,0.01,4815.0,5309.0,1.0
dL[9],40.08,1.354,37.507,42.578,0.02,0.014,4640.0,5040.0,1.0
dL[10],40.166,1.358,37.584,42.67,0.02,0.014,4639.0,5046.0,1.0
dL[11],47.891,1.725,44.653,51.104,0.026,0.018,4549.0,4987.0,1.0
dL[12],55.247,2.081,51.362,59.142,0.031,0.022,4494.0,4884.0,1.0
dL[13],61.813,2.402,57.4,66.375,0.036,0.025,4458.0,4858.0,1.0
dL[14],74.106,3.009,68.588,79.819,0.045,0.032,4412.0,4794.0,1.0
