,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.701,0.007,0.691,0.711,0.0,0.0,3915.0,3345.0,1.0
Omega_m,0.284,0.011,0.267,0.302,0.0,0.0,4793.0,3277.0,1.0
alpha,-0.019,0.395,-0.5,0.431,0.014,0.014,3267.0,3470.0,1.0
dL[0],0.069,0.001,0.068,0.07,0.0,0.0,3917.0,3469.0,1.0
dL[1],0.14,0.001,0.138,0.142,0.0,0.0,3918.0,3507.0,1.0
dL[2],0.14,0.001,0.138,0.142,0.0,0.0,3918.0,3507.0,1.0
dL[3],0.145,0.001,0.143,0.147,0.0,0.0,3919.0,3506.0,1.0
dL[4],0.149,0.002,0.147,0.151,0.0,0.0,3919.0,3488.0,1.0
dL[5],0.172,0.002,0.169,0.174,0.0,0.0,3919.0,3488.0,1.0
dL[6],0.19,0.002,0.187,0.193,0.0,0.0,3920.0,3503.0,1.0
dL[7],0.195,0.002,0.192,0.197,0.0,0.0,3920.0,3511.0,1.0
dL[8],0.208,0.002,0.205,0.211,0.0,0.0,3921.0,3516.0,1.0
dL[9],0.245,0.002,0.242,0.249,0.0,0.0,3923.0,3508.0,1.0
dL[10],0.245,0.002,0.242,0.249,0.0,0.0,3923.0,3508.0,1.0
dL[11],0.259,0.003,0.256,0.263,0.0,0.0,3923.0,3508.0,1.0
dL[12],0.269,0.003,0.265,0.272,0.0,0.0,3924.0,3508.0,1.0
dL[13],0.283,0.003,0.279,0.286,0.0,0.0,3925.0,3516.0,1.0
dL[14],0.301,0.003,0.297,0.305,0.0,0.0,3926.0,3497.0,1.0
dL[15],0.301,0.003,0.297,0.305,0.0,0.0,3926.0,3497.0,1.0
dL[16],0.325,0.003,0.32,0.329,0.0,0.0,3927.0,3526.0,1.0
dL[17],0.363,0.003,0.358,0.368,0.0,0.0,3930.0,3528.0,1.0
dL[18],0.368,0.003,0.363,0.373,0.0,0.0,3930.0,3510.0,1.0
dL[19],0.368,0.003,0.363,0.373,0.0,0.0,3930.0,3510.0,1.0
dL[20],0.373,0.004,0.368,0.378,0.0,0.0,3931.0,3510.0,1.0
dL[21],0.378,0.004,0.372,0.383,0.0,0.0,3931.0,3530.0,1.0
dL[22],0.383,0.004,0.377,0.388,0.0,0.0,3931.0,3530.0,1.0
dL[23],0.387,0.004,0.382,0.392,0.0,0.0,3932.0,3539.0,1.0
dL[24],0.407,0.004,0.401,0.412,0.0,0.0,3933.0,3512.0,1.0
dL[25],0.412,0.004,0.406,0.417,0.0,0.0,3933.0,3512.0,1.0
dL[26],0.431,0.004,0.425,0.437,0.0,0.0,3934.0,3506.0,1.0
dL[27],0.431,0.004,0.425,0.437,0.0,0.0,3934.0,3506.0,1.0
dL[28],0.436,0.004,0.43,0.441,0.0,0.0,3935.0,3506.0,1.0
dL[29],0.465,0.004,0.459,0.471,0.0,0.0,3938.0,3604.0,1.0
dL[30],0.475,0.004,0.469,0.481,0.0,0.0,3939.0,3621.0,1.0
dL[31],0.485,0.004,0.478,0.491,0.0,0.0,3940.0,3621.0,1.0
dL[32],0.515,0.005,0.508,0.521,0.0,0.0,3942.0,3621.0,1.0
dL[33],0.53,0.005,0.523,0.537,0.0,0.0,3944.0,3621.0,1.0
dL[34],0.535,0.005,0.528,0.542,0.0,0.0,3945.0,3621.0,1.0
dL[35],0.54,0.005,0.533,0.547,0.0,0.0,3946.0,3621.0,1.0
dL[36],0.545,0.005,0.538,0.552,0.0,0.0,3946.0,3611.0,1.0
dL[37],0.55,0.005,0.543,0.557,0.0,0.0,3947.0,3611.0,1.0
dL[38],0.555,0.005,0.547,0.562,0.0,0.0,3947.0,3619.0,1.0
dL[39],0.575,0.005,0.568,0.583,0.0,0.0,3949.0,3603.0,1.0
dL[40],0.606,0.005,0.598,0.613,0.0,0.0,3953.0,3617.0,1.0
dL[41],0.626,0.005,0.618,0.634,0.0,0.0,3956.0,3622.0,1.0
dL[42],0.646,0.006,0.638,0.655,0.0,0.0,3958.0,3642.0,1.0
dL[43],0.646,0.006,0.638,0.655,0.0,0.0,3958.0,3642.0,1.0
dL[44],0.698,0.006,0.689,0.707,0.0,0.0,3965.0,3727.0,1.0
dL[45],0.735,0.006,0.726,0.744,0.0,0.0,3971.0,3757.0,1.0
dL[46],0.74,0.006,0.731,0.749,0.0,0.0,3972.0,3757.0,1.0
dL[47],0.745,0.006,0.736,0.755,0.0,0.0,3973.0,3757.0,1.0
dL[48],0.803,0.007,0.794,0.813,0.0,0.0,3982.0,3791.0,1.0
dL[49],0.83,0.007,0.82,0.84,0.0,0.0,3986.0,3798.0,1.0
dL[50],0.383,0.004,0.378,0.388,0.0,0.0,3931.0,3530.0,1.0
dL[51],0.718,0.006,0.71,0.728,0.0,0.0,3969.0,3748.0,1.0
dL[52],0.848,0.007,0.838,0.858,0.0,0.0,3990.0,3796.0,1.0
dL[53],1.061,0.008,1.048,1.072,0.0,0.0,4059.0,3853.0,1.0
dL[54],1.124,0.008,1.111,1.136,0.0,0.0,4095.0,3886.0,1.0
dL[55],1.174,0.009,1.161,1.187,0.0,0.0,4130.0,3961.0,1.0
dL[56],1.193,0.009,1.18,1.206,0.0,0.0,4142.0,3968.0,1.0
dL[57],1.251,0.009,1.237,1.264,0.0,0.0,4190.0,4041.0,1.0
dL[58],1.462,0.01,1.447,1.478,0.0,0.0,4406.0,4643.0,1.0
dL[59],1.464,0.01,1.449,1.48,0.0,0.0,4409.0,4651.0,1.0
dL[60],1.475,0.01,1.46,1.49,0.0,0.0,4421.0,4665.0,1.0
dL[61],1.487,0.01,1.472,1.503,0.0,0.0,4434.0,4685.0,1.0
dL[62],1.526,0.01,1.51,1.542,0.0,0.0,4480.0,4693.0,1.0
dL[63],1.536,0.01,1.521,1.552,0.0,0.0,4492.0,4693.0,1.0
dL[64],1.539,0.01,1.524,1.555,0.0,0.0,4496.0,4683.0,1.0
dL[65],1.639,0.01,1.623,1.656,0.0,0.0,4617.0,4760.0,1.0
dL[66],1.662,0.01,1.646,1.679,0.0,0.0,4647.0,4812.0,1.0
dL[67],1.671,0.01,1.654,1.688,0.0,0.0,4658.0,4878.0,1.0
dL[68],1.78,0.011,1.764,1.798,0.0,0.0,4811.0,4886.0,1.0
dL[69],1.845,0.011,1.827,1.863,0.0,0.0,4909.0,4966.0,1.0
dL[70],1.859,0.011,1.841,1.877,0.0,0.0,4929.0,4972.0,1.0
dL[71],1.936,0.011,1.917,1.953,0.0,0.0,5057.0,4950.0,1.0
dL[72],1.936,0.011,1.917,1.954,0.0,0.0,5058.0,4950.0,1.0
dL[73],2.037,0.011,2.018,2.056,0.0,0.0,5231.0,5031.0,1.0
dL[74],2.083,0.012,2.064,2.102,0.0,0.0,5320.0,5026.0,1.0
dL[75],2.17,0.012,2.151,2.19,0.0,0.0,5481.0,4956.0,1.0
dL[76],2.287,0.012,2.267,2.307,0.0,0.0,5703.0,5684.0,1.0
dL[77],2.292,0.012,2.271,2.312,0.0,0.0,5711.0,5670.0,1.0
dL[78],2.319,0.012,2.299,2.34,0.0,0.0,5768.0,5671.0,1.0
dL[79],2.33,0.012,2.31,2.351,0.0,0.0,5791.0,5671.0,1.0
dL[80],2.366,0.012,2.345,2.387,0.0,0.0,5882.0,5678.0,1.0
dL[81],2.419,0.012,2.398,2.44,0.0,0.0,6017.0,5684.0,1.0
dL[82],2.497,0.012,2.476,2.519,0.0,0.0,6277.0,5866.0,1.0
dL[83],2.778,0.013,2.755,2.8,0.0,0.0,7631.0,6510.0,1.0
dL[84],2.802,0.013,2.779,2.825,0.0,0.0,7757.0,6527.0,1.0
dL[85],2.895,0.013,2.871,2.918,0.0,0.0,8047.0,6389.0,1.0
dL[86],2.899,0.013,2.876,2.923,0.0,0.0,8058.0,6416.0,1.0
dL[87],2.915,0.013,2.892,2.939,0.0,0.0,8104.0,6403.0,1.0
dL[88],2.916,0.013,2.892,2.94,0.0,0.0,8105.0,6403.0,1.0
dL[89],2.922,0.014,2.898,2.945,0.0,0.0,8122.0,6412.0,1.0
dL[90],2.922,0.014,2.898,2.946,0.0,0.0,8124.0,6412.0,1.0
dL[91],2.977,0.014,2.953,3.001,0.0,0.0,8276.0,6502.0,1.0
dL[92],3.049,0.014,3.024,3.073,0.0,0.0,8479.0,6537.0,1.0
dL[93],3.074,0.014,3.05,3.099,0.0,0.0,8548.0,6554.0,1.0
dL[94],3.237,0.014,3.212,3.263,0.0,0.0,9020.0,6829.0,1.0
dL[95],3.251,0.015,3.225,3.276,0.0,0.0,9058.0,6839.0,1.0
dL[96],3.265,0.015,3.24,3.291,0.0,0.0,9100.0,6868.0,1.0
dL[97],3.292,0.015,3.266,3.317,0.0,0.0,9177.0,6799.0,1.0
dL[98],3.293,0.015,3.268,3.319,0.0,0.0,9183.0,6766.0,1.0
dL[99],3.312,0.015,3.286,3.338,0.0,0.0,9238.0,6916.0,1.0
dL[100],3.372,0.015,3.346,3.398,0.0,0.0,9407.0,7062.0,1.0
dL[101],3.439,0.015,3.413,3.466,0.0,0.0,9590.0,7387.0,1.0
dL[102],3.44,0.015,3.413,3.467,0.0,0.0,9593.0,7387.0,1.0
dL[103],3.442,0.015,3.416,3.469,0.0,0.0,9599.0,7387.0,1.0
dL[104],3.445,0.015,3.419,3.472,0.0,0.0,9607.0,7387.0,1.0
dL[105],3.463,0.015,3.436,3.489,0.0,0.0,9653.0,7399.0,1.0
dL[106],3.486,0.015,3.459,3.512,0.0,0.0,9706.0,7519.0,1.0
dL[107],3.486,0.015,3.459,3.513,0.0,0.0,9706.0,7507.0,1.0
dL[108],3.545,0.016,3.517,3.572,0.0,0.0,9846.0,7464.0,1.0
dL[109],3.557,0.016,3.529,3.584,0.0,0.0,9873.0,7488.0,1.0
dL[110],3.565,0.016,3.538,3.592,0.0,0.0,9892.0,7429.0,1.0
dL[111],3.588,0.016,3.561,3.616,0.0,0.0,9948.0,7441.0,1.0
dL[112],3.612,0.016,3.584,3.639,0.0,0.0,10001.0,7537.0,1.0
dL[113],3.627,0.016,3.599,3.655,0.0,0.0,10035.0,7465.0,1.0
dL[114],3.68,0.016,3.653,3.709,0.0,0.0,10156.0,7368.0,1.0
dL[115],3.742,0.017,3.714,3.771,0.0,0.0,10299.0,7730.0,1.0
