,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.638,0.057,0.529,0.741,0.001,0.001,2001.0,2283.0,1.0
Omega_m,0.287,0.12,0.115,0.517,0.003,0.002,2016.0,2281.0,1.0
dL[0],9.288,0.207,8.91,9.684,0.004,0.003,3149.0,5190.0,1.0
dL[1],10.741,0.205,10.352,11.121,0.003,0.002,4304.0,7121.0,1.0
dL[2],19.615,0.382,18.881,20.302,0.005,0.004,5967.0,7256.0,1.0
dL[3],20.519,0.416,19.741,21.282,0.006,0.004,5308.0,6764.0,1.0
dL[4],20.645,0.421,19.858,21.417,0.006,0.004,5231.0,6705.0,1.0
dL[5],22.452,0.494,21.512,23.349,0.007,0.005,4405.0,5971.0,1.0
dL[6],23.031,0.519,22.056,23.985,0.008,0.006,4220.0,5821.0,1.0
dL[7],23.148,0.524,22.171,24.12,0.008,0.006,4185.0,5743.0,1.0
dL[8],28.056,0.749,26.619,29.414,0.013,0.009,3336.0,4833.0,1.0
dL[9],28.43,0.767,26.951,29.811,0.013,0.009,3299.0,4799.0,1.0
dL[10],31.016,0.894,29.291,32.624,0.016,0.011,3096.0,4447.0,1.0
dL[11],35.356,1.117,33.214,37.371,0.021,0.015,2883.0,4232.0,1.0
dL[12],44.286,1.595,41.241,47.184,0.031,0.022,2663.0,3789.0,1.0
dL[13],53.115,2.087,49.148,56.919,0.041,0.029,2556.0,3604.0,1.0
dL[14],79.736,3.631,72.762,86.29,0.074,0.052,2421.0,3300.0,1.0
