,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.683,0.008,0.671,0.695,0.0,0.0,2285.0,1608.0,1.0
Omega_m,0.187,0.015,0.161,0.213,0.0,0.0,2185.0,1391.0,1.0
dL[0],0.675,0.009,0.664,0.684,0.0,0.0,2381.0,1752.0,1.0
dL[1],0.702,0.009,0.691,0.712,0.0,0.0,2386.0,1754.0,1.0
dL[2],0.992,0.013,0.977,1.005,0.0,0.0,2444.0,1791.0,1.0
dL[3],1.102,0.014,1.087,1.117,0.0,0.0,2470.0,1827.0,1.0
dL[4],1.276,0.016,1.259,1.293,0.0,0.0,2519.0,1831.0,1.0
dL[5],1.3,0.016,1.283,1.317,0.0,0.0,2525.0,1839.0,1.0
dL[6],1.418,0.017,1.399,1.436,0.0,0.0,2563.0,1894.0,1.0
dL[7],1.425,0.017,1.407,1.443,0.0,0.0,2565.0,1894.0,1.0
dL[8],1.605,0.019,1.585,1.625,0.0,0.0,2629.0,1952.0,1.0
dL[9],1.698,0.02,1.677,1.718,0.0,0.0,2667.0,2063.0,1.0
dL[10],1.792,0.021,1.77,1.813,0.0,0.0,2709.0,2096.0,1.0
dL[11],1.878,0.022,1.856,1.9,0.0,0.0,2752.0,2166.0,1.0
dL[12],1.94,0.023,1.918,1.962,0.001,0.0,2784.0,2180.0,1.0
dL[13],1.963,0.023,1.94,1.985,0.001,0.0,2796.0,2193.0,1.0
dL[14],2.012,0.024,1.989,2.035,0.001,0.0,2823.0,2189.0,1.0
dL[15],2.056,0.024,2.032,2.078,0.001,0.0,2848.0,2179.0,1.0
dL[16],2.062,0.024,2.038,2.085,0.001,0.0,2852.0,2190.0,1.0
dL[17],2.069,0.024,2.046,2.092,0.001,0.0,2856.0,2235.0,1.0
dL[18],2.076,0.024,2.053,2.099,0.001,0.0,2860.0,2237.0,1.0
dL[19],2.09,0.024,2.066,2.113,0.001,0.0,2869.0,2242.0,1.0
dL[20],2.092,0.024,2.068,2.115,0.001,0.0,2870.0,2262.0,1.0
dL[21],2.114,0.025,2.09,2.137,0.001,0.0,2883.0,2282.0,1.0
dL[22],2.115,0.025,2.09,2.138,0.001,0.0,2884.0,2282.0,1.0
dL[23],2.146,0.025,2.122,2.169,0.001,0.0,2903.0,2283.0,1.0
dL[24],2.17,0.025,2.146,2.193,0.001,0.0,2919.0,2305.0,1.0
dL[25],2.206,0.025,2.181,2.229,0.001,0.0,2943.0,2328.0,1.0
dL[26],2.285,0.026,2.26,2.309,0.001,0.0,3002.0,2391.0,1.0
dL[27],2.401,0.027,2.375,2.426,0.001,0.0,3097.0,2426.0,1.0
dL[28],2.418,0.027,2.391,2.442,0.001,0.0,3112.0,2435.0,1.0
dL[29],2.423,0.028,2.397,2.448,0.001,0.0,3117.0,2430.0,1.0
dL[30],2.448,0.028,2.422,2.473,0.001,0.0,3139.0,2450.0,1.0
