## generated by gwcatalog
# version: dev - 2022-08-03T13:28:18Z (UTC)
# cosmology: ΛCDM (Ωm = 0.284, h = 0.7)
# observatory: ET (forecast)
# event type: BNSs
# number of events: 750

# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.10116291189612647,0.4742369342683215,0.0071823547520449334
0.18289078617833282,0.8508316085951168,0.024600942636644963
0.21494958531277525,1.1317745639256604,0.034559019101425885
0.22606077052527898,1.0513515661369879,0.038441045873467874
0.2418008906263871,1.2493083459042444,0.04432739077097265
0.24697751827841752,1.2216554731831364,0.04636347961353245
0.25312486689449354,1.2610266519727302,0.04884632457353757
0.2729141458473687,1.4157009928301103,0.05732234608728952
0.2986772755459729,1.5767462979025806,0.06947867902039415
0.30281433249652717,1.6078234206746873,0.07155058665413673
0.3122403103708864,1.60464364930788,0.07639640363369798
0.31294886641907615,1.7181788387009835,0.07676772012801436
0.3193483967318288,1.6447256121282792,0.08016623999573518
0.32486450298284225,1.624363655441258,0.08316064078366124
0.32581390299018637,1.715681950634409,0.08368211166021278
0.3368834441289676,1.6117692097018401,0.08989480012671601
0.34334355946927947,1.9100718149515135,0.09363383245855629
0.34896446324496316,1.876571713105952,0.09695546805161974
0.3570202309599848,1.8699804330126784,0.10182733026634061
0.3574785630103944,1.8227703898699128,0.10210847082781023
0.35958049176893686,1.890737462826821,0.10340326126094178
0.35992157423882515,1.8126400440977306,0.10361421575377222
0.3604340859657201,1.9115000487542846,0.10393164185551836
0.3638577386247956,1.9979239902233858,0.1060658186941141
0.3663551488853294,2.1673706385390252,0.10763769117700411
0.381813365961541,2.203728275092905,0.11765143945873471
0.3906981792098399,2.1947599686822867,0.12362974724324109
0.3953542600226329,2.299634357917594,0.1268279911060607
0.397218043388899,2.0657207336255916,0.12812084313631303
0.4002970118003164,1.9679333144547637,0.13027247588095323
0.4109395153776953,1.9718851813552734,0.13786209319205253
0.41480678348332223,2.3578397983055135,0.1406787819778154
0.4213444664572248,2.2137215887368544,0.1455119703442104
0.4233343190995332,2.4401444872597393,0.14700091382579658
0.43387343979568316,2.449557116004424,0.15502662472055426
0.4341949174052825,2.1280927444695146,0.15527513515930116
0.4415410806687601,2.5125398227662856,0.16101378682174167
0.4465839987586145,2.7089250248444205,0.16501975492231524
0.4557823095865558,2.342917308376792,0.1724667126277194
0.4582510147644641,2.5917090839908314,0.1744962544145185
0.46495519622220666,2.6957700722524596,0.18007393270994368
0.46967383642222316,2.6599298628094363,0.1840577770931587
0.4782835920715975,2.634468118948863,0.19145083273685798
0.48139794588273177,2.63348517229229,0.19416463897043693
0.48971982388261975,2.754295914897306,0.20151963625110453
0.49209136820881794,2.4634955288275076,0.20364325634351152
0.4954781137304736,2.574535668324704,0.2066972259196704
0.49952431632996164,2.7340980185926056,0.21037871644953687
0.5090747912764428,3.3060993252109245,0.21921056119568938
0.5140636938481977,2.7580128971952855,0.22390371681610943
0.5345105881364463,3.414410981465716,0.24371223034942335
0.5355366571107951,2.9651122986218166,0.24473065296959337
0.5484177857780479,3.332219643048724,0.25771494665242833
0.5512216728243668,3.0967066964797882,0.26059028291753084
0.5535940362746352,3.8526835180134476,0.2630368091190521
0.557054807125819,3.0860275203689524,0.2666283281653248
0.5633632199682546,3.3200062011653717,0.2732440451812503
0.5733846318669527,3.293199357745226,0.28393720056915295
0.5750753698514361,3.7026762334457635,0.2857635279075425
0.5801757660884372,3.4902683234963323,0.2913119579479365
0.5917545507781914,3.2884807678873975,0.3041257723435134
0.592917323775094,3.433942735164986,0.30542931972726334
0.5959633248101872,3.1326715080776797,0.30885861087091776
0.5983106604711037,3.72612914129716,0.3115156669298415
0.5988037611296255,3.1989930229203125,0.3120754181319039
0.6027346160017315,3.7322145365504653,0.3165573234138363
0.606678755752635,3.643628370562263,0.32108964865820555
0.6088934310296992,3.5128695855072305,0.32365010169600006
0.6166520998148295,4.2563628516581336,0.332708219735306
0.6216149616007023,3.9340204987077887,0.33857425550888176
0.6262434292012682,3.1722125543532504,0.34409573662397436
0.6287177468374978,3.9827221992231188,0.34706753981585525
0.6316227534955656,4.351907849640941,0.35057450881286123
0.6327359899992504,3.45008866893891,0.3519235471791168
0.6345793954770347,3.8846189091496948,0.354163660519554
0.6353577679301337,3.665164378437975,0.3551118804521127
0.6366323311772137,3.920263468272648,0.35666756405232497
0.6407613979644315,3.9707958855941157,0.36173294075572854
0.6481482370481513,4.012827988169258,0.3708925174349787
0.6483532258687696,3.942811466838359,0.37114848981047477
0.6541666144568863,3.7596976484266045,0.3784480188634645
0.6572829906136815,4.269813289601794,0.3823931247226772
0.6574730143613219,4.155500405288462,0.3826344053005978
0.6605962342938505,4.3267041113482545,0.3866120157221713
0.6635477326084622,3.9812332647808746,0.390391620298407
0.6698030709135088,4.143925596391733,0.3984685627750604
0.6777935129929626,4.359202706537492,0.4089175780765593
0.6782160849072989,4.022137126661523,0.40947428876187775
0.6792641636867673,4.171263784798947,0.4108568503172759
0.6849840545441892,3.39432687117944,0.41844708203165015
0.6905741561931997,4.030414044615061,0.42593848800439027
0.6906256344542228,4.476365535665424,0.42600781251814296
0.6906935143533057,4.258418187072399,0.4260992341352908
0.6942272526549684,4.1503932875581615,0.4308733234484133
0.6949747947439768,3.934201328084001,0.43188697763915507
0.6980862147149092,4.489242254835803,0.43611998451981565
0.6981888858275893,4.53609209365685,0.436260050131611
0.7015279686309361,4.032145690961293,0.4408286682843845
0.7027896576720081,4.453135665645176,0.4425617073873715
0.7042088018483603,4.56258159539367,0.4445154599450729
0.705773080071586,4.873312942050714,0.4466744625565805
0.7067319450297185,4.546602978976822,0.448000701416989
0.7104163976792723,5.154491449499926,0.4531167591264594
0.7113001821620999,5.013028146428076,0.4543486542556109
0.7122361628326443,4.558524983489908,0.4556552942788835
0.7179620739030075,4.739862123863503,0.463693309879562
0.7182759224537956,4.636634218694771,0.46413610572283603
0.7276707117510783,4.237632461260798,0.4774975800900219
0.7359879576213804,4.605934582992332,0.48949918989223506
0.7370449084196198,4.621814168712129,0.4910359738455444
0.73837941124771,4.184969904474762,0.4929800600899871
0.7384868092787193,4.5375838355268785,0.49313669800893234
0.739823933548819,5.101556375160828,0.4950891363918993
0.7407734818635325,4.114814872362561,0.4964781961871874
0.744925546567655,4.877384326458117,0.5025769978690884
0.7458018107997193,4.989510423361619,0.5038692881794733
0.7459461437660075,4.262911202286947,0.504082319719578
0.7513160244383901,5.306754220854379,0.5120429608826818
0.7545654308821461,3.8860089247873653,0.5168930559488893
0.7559738970959746,4.164133658182525,0.5190030750701519
0.7579112492467508,4.908295723181762,0.5219130564590895
0.7612721138548915,4.917632921789083,0.5269822070623502
0.7681328994693153,4.795717591190918,0.537412996587574
0.7710790629716913,4.869789681015043,0.5419263146388996
0.7779236744095692,5.393862507598682,0.552491003712749
0.7794615593800092,3.99630360860609,0.5548799856572902
0.7794912003809591,4.628928831167981,0.5549260855834458
0.7818714804144387,5.669565697257812,0.5586348676065611
0.7832152216073931,4.500986562776676,0.5607345140616011
0.785184169401872,4.269457265428943,0.5638187949464263
0.785844866165119,5.152328059747807,0.5648558092754316
0.7881825619894169,5.105489993830718,0.5685333087885263
0.7897274231523277,4.20305398764809,0.5709706859909551
0.7922007249556193,5.794177109907616,0.5748846782304399
0.7977647936109122,4.12691547467715,0.5837428559149269
0.7981948625451116,5.5064249399859335,0.5844305994731555
0.7989438229375252,5.1828622305466885,0.5856293459700987
0.8093136768944504,5.190453015063447,0.6023637821292128
0.811837772567757,5.505967977457544,0.6064757596606555
0.8167070137870074,6.457822469793687,0.6144510342831266
0.8226927994653626,4.508306386940068,0.6243324692005735
0.8231701755465399,4.925928822871471,0.6251242063442296
0.8241844949318495,4.054017335557107,0.6268082777382118
0.8245182201491814,6.038014797052496,0.6273628970624019
0.8245637403187029,5.299529719878289,0.627438567804537
0.8248246641689339,4.77589782536796,0.627872411559095
0.8258549251804026,4.9166992672287,0.6295870351790555
0.8259436432712475,5.325521035873614,0.6297348036581847
0.828072205940849,6.034417612111438,0.6332857578687786
0.8295674743977399,3.8891225227788704,0.6357866891597262
0.8343983711873599,6.180952862837618,0.6439031431127187
0.8349397786602186,5.568258532277423,0.6448162414337517
0.8358749905604788,3.9271704072576528,0.6463951507068098
0.839294257354235,5.123607128257775,0.6521856510463393
0.8397936262593673,6.597370331722379,0.6530336661990401
0.8470158122001117,4.636377087174228,0.6653648568469035
0.8483435292483621,5.332765641781312,0.6676453825518197
0.8494741889039383,4.908246353090526,0.6695907624151138
0.8507122114610544,5.770642171934534,0.6717243769897627
0.8546142569350192,6.234718274467755,0.6784731912210202
0.8561125229279551,5.298794167263003,0.6810742175163751
0.8582427883416424,5.965646696384614,0.6847816689630367
0.8587736685444327,4.9310106696793765,0.6857072898217523
0.859587427354952,5.694183913754688,0.687127437282179
0.8637773177245731,5.450685929731643,0.6944646349534799
0.8653181412283719,3.74100710437231,0.6971734602693465
0.8696614345642018,5.71816654891748,0.7048397849243218
0.872280113719164,5.584026688140693,0.7094838767675725
0.8726638734998953,5.603576522160541,0.710165837795934
0.8731290312991684,6.011686043216786,0.7109929213462807
0.8746735199867093,6.013683488781073,0.7137428580876135
0.8766719755503083,4.331437653393861,0.7173095772076991
0.8772749541847087,5.753826374551416,0.7183876197911515
0.8773415493751999,6.411474567280589,0.7185067363587073
0.8794421696444414,5.181373895815958,0.722269513518317
0.8818895799273596,5.798291780370494,0.726666858574005
0.8829306231757859,4.8909358412121104,0.7285417006254727
0.8875205832764932,5.338952046712986,0.7368389511901113
0.8876757961409303,7.045243746845051,0.737120414418196
0.888242279295141,6.481056200982705,0.7381481674762056
0.8887936831836856,6.119298597297202,0.7391493040846794
0.8900583683920782,6.799857278363682,0.7414482470153088
0.8910329796106231,6.39781399006539,0.7432225194189447
0.891242173118493,5.179022251959441,0.7436036525825996
0.8919034581097816,5.5691523130372955,0.7448091514366043
