,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.6,0.047,0.507,0.686,0.001,0.001,1715.0,1542.0,1.0
Omega_m,0.383,0.131,0.181,0.63,0.003,0.003,1742.0,1475.0,1.0
dL[0],7.454,0.159,7.157,7.739,0.003,0.002,2547.0,3498.0,1.0
dL[1],12.087,0.185,11.755,12.406,0.002,0.001,11932.0,9977.0,1.0
dL[2],14.691,0.237,14.268,15.109,0.002,0.002,10346.0,9747.0,1.0
dL[3],15.361,0.254,14.9,15.803,0.003,0.002,8443.0,9257.0,1.0
dL[4],17.187,0.307,16.618,17.722,0.004,0.003,5727.0,6892.0,1.0
dL[5],20.246,0.411,19.468,20.972,0.006,0.005,4015.0,5710.0,1.0
dL[6],23.505,0.535,22.537,24.523,0.009,0.007,3305.0,4578.0,1.0
dL[7],23.717,0.543,22.737,24.755,0.009,0.007,3274.0,4505.0,1.0
dL[8],29.911,0.8,28.403,31.38,0.015,0.011,2757.0,3666.0,1.0
dL[9],33.303,0.948,31.479,35.014,0.018,0.013,2621.0,3185.0,1.0
dL[10],36.799,1.104,34.735,38.853,0.022,0.015,2526.0,2945.0,1.0
dL[11],40.543,1.274,38.135,42.896,0.025,0.018,2451.0,2823.0,1.0
dL[12],44.042,1.435,41.218,46.583,0.029,0.02,2399.0,2658.0,1.0
dL[13],49.329,1.682,46.125,52.416,0.034,0.024,2340.0,2511.0,1.0
dL[14],56.835,2.039,52.91,60.54,0.042,0.03,2284.0,2441.0,1.0
