,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.729,0.017,0.698,0.759,0.0,0.0,5688.0,7228.0,1.0
Omega_m,0.23,0.034,0.168,0.295,0.0,0.0,5569.0,6827.0,1.0
dL[0],3.145,0.038,3.075,3.212,0.0,0.0,8733.0,12945.0,1.0
dL[1],7.094,0.074,6.96,7.229,0.0,0.0,25286.0,18140.0,1.0
dL[2],8.103,0.09,7.937,8.267,0.001,0.0,20239.0,17607.0,1.0
dL[3],15.673,0.27,15.168,16.173,0.003,0.002,9129.0,12328.0,1.0
dL[4],18.591,0.355,17.93,19.252,0.004,0.003,8417.0,11517.0,1.0
dL[5],33.354,0.829,31.842,34.956,0.01,0.007,7278.0,10315.0,1.0
dL[6],34.321,0.861,32.745,35.98,0.01,0.007,7247.0,10264.0,1.0
dL[7],35.225,0.892,33.59,36.941,0.01,0.007,7221.0,10213.0,1.0
dL[8],42.894,1.154,40.761,45.105,0.014,0.01,7051.0,9957.0,1.0
dL[9],44.183,1.199,41.968,46.482,0.014,0.01,7030.0,9967.0,1.0
dL[10],46.082,1.265,43.666,48.432,0.015,0.011,7001.0,9799.0,1.0
dL[11],46.132,1.267,43.712,48.484,0.015,0.011,7000.0,9799.0,1.0
dL[12],48.439,1.347,45.865,50.941,0.016,0.011,6968.0,9815.0,1.0
dL[13],50.142,1.407,47.45,52.75,0.017,0.012,6948.0,9758.0,1.0
dL[14],60.072,1.758,56.711,63.323,0.021,0.015,6852.0,9747.0,1.0
