,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.711,0.013,0.686,0.733,0.0,0.0,1820.0,2279.0,1.0
Omega_m,0.036,0.146,-0.234,0.309,0.004,0.003,1652.0,1977.0,1.0
Omega_r,0.104,0.06,-0.014,0.213,0.001,0.001,1757.0,2216.0,1.0
dGW[0],0.676,0.008,0.661,0.689,0.0,0.0,2183.0,2764.0,1.0
dGW[1],0.769,0.008,0.753,0.783,0.0,0.0,2273.0,2956.0,1.0
dGW[2],0.875,0.009,0.86,0.891,0.0,0.0,2400.0,3183.0,1.0
dGW[3],1.003,0.01,0.986,1.019,0.0,0.0,2596.0,3485.0,1.0
dGW[4],1.224,0.01,1.206,1.241,0.0,0.0,3102.0,4029.0,1.0
dGW[5],1.237,0.01,1.22,1.255,0.0,0.0,3142.0,4071.0,1.0
dGW[6],1.378,0.011,1.36,1.397,0.0,0.0,3631.0,4373.0,1.0
dGW[7],1.466,0.011,1.448,1.485,0.0,0.0,4053.0,4492.0,1.0
dGW[8],1.63,0.011,1.611,1.65,0.0,0.0,5039.0,4949.0,1.0
dGW[9],1.677,0.011,1.658,1.697,0.0,0.0,5366.0,5061.0,1.0
dGW[10],1.801,0.012,1.781,1.821,0.0,0.0,6030.0,5237.0,1.0
dGW[11],1.882,0.012,1.862,1.903,0.0,0.0,6424.0,5314.0,1.0
dGW[12],1.949,0.012,1.928,1.97,0.0,0.0,6695.0,5381.0,1.0
dGW[13],1.99,0.012,1.969,2.011,0.0,0.0,6836.0,5532.0,1.0
dGW[14],2.012,0.013,1.991,2.033,0.0,0.0,6900.0,5568.0,1.0
dGW[15],2.023,0.013,2.001,2.044,0.0,0.0,6916.0,5564.0,1.0
dGW[16],2.035,0.013,2.013,2.056,0.0,0.0,6944.0,5584.0,1.0
dGW[17],2.045,0.013,2.024,2.067,0.0,0.0,6966.0,5580.0,1.0
dGW[18],2.067,0.013,2.045,2.089,0.0,0.0,7006.0,5596.0,1.0
dGW[19],2.08,0.013,2.058,2.102,0.0,0.0,7028.0,5579.0,1.0
