,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.696,0.012,0.675,0.716,0.0,0.0,5004.0,5307.0,1.0
Omega_m,0.284,0.01,0.268,0.301,0.0,0.0,6147.0,6382.0,1.0
alpha,-0.253,0.492,-1.083,0.531,0.009,0.009,4599.0,4716.0,1.0
dL[0],2.264,0.024,2.223,2.305,0.0,0.0,7622.0,7774.0,1.0
dL[1],7.343,0.088,7.191,7.497,0.001,0.001,8896.0,8408.0,1.0
dL[2],13.561,0.249,13.126,13.985,0.004,0.003,6278.0,6383.0,1.0
dL[3],15.735,0.316,15.204,16.289,0.005,0.004,6017.0,6152.0,1.0
dL[4],17.267,0.365,16.651,17.904,0.006,0.004,5885.0,6070.0,1.0
dL[5],22.959,0.557,21.993,23.894,0.009,0.007,5596.0,5499.0,1.0
dL[6],23.423,0.573,22.431,24.388,0.01,0.007,5582.0,5478.0,1.0
dL[7],25.291,0.638,24.245,26.423,0.011,0.008,5536.0,5455.0,1.0
dL[8],27.188,0.705,26.002,28.404,0.012,0.009,5500.0,5399.0,1.0
dL[9],40.129,1.176,38.2,42.152,0.02,0.015,5370.0,5447.0,1.0
dL[10],42.034,1.246,39.992,44.176,0.022,0.016,5358.0,5444.0,1.0
dL[11],42.896,1.278,40.804,45.092,0.022,0.017,5354.0,5444.0,1.0
dL[12],44.634,1.343,42.435,46.936,0.024,0.017,5345.0,5428.0,1.0
dL[13],45.287,1.367,43.05,47.631,0.024,0.018,5342.0,5428.0,1.0
dL[14],52.141,1.623,49.492,54.916,0.029,0.021,5317.0,5479.0,1.0
correction,0.975,0.043,0.899,1.051,0.001,0.001,4598.0,4716.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6147.0,6382.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6147.0,6382.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6147.0,6382.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6147.0,6382.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6147.0,6382.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6147.0,6382.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,6147.0,6382.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6147.0,6382.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6147.0,6382.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6147.0,6382.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6147.0,6382.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6147.0,6382.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,6147.0,6382.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6147.0,6382.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6147.0,6382.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6147.0,6382.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,6147.0,6382.0,1.0
Delta[17],23.747,0.003,23.743,23.752,0.0,0.0,6147.0,6382.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6147.0,6382.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6147.0,6382.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6147.0,6382.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,6147.0,6382.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6147.0,6382.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6147.0,6382.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,6147.0,6382.0,1.0
Delta[25],23.798,0.005,23.79,23.806,0.0,0.0,6147.0,6382.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6147.0,6382.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6147.0,6382.0,1.0
Delta[28],23.802,0.006,23.792,23.812,0.0,0.0,6147.0,6382.0,1.0
Delta[29],23.813,0.006,23.802,23.824,0.0,0.0,6147.0,6382.0,1.0
Delta[30],23.803,0.007,23.791,23.814,0.0,0.0,6147.0,6382.0,1.0
Delta[31],23.823,0.007,23.811,23.836,0.0,0.0,6147.0,6382.0,1.0
Delta[32],23.797,0.008,23.784,23.81,0.0,0.0,6147.0,6382.0,1.0
Delta[33],23.822,0.008,23.808,23.837,0.0,0.0,6147.0,6382.0,1.0
Delta[34],23.78,0.009,23.765,23.796,0.0,0.0,6147.0,6382.0,1.0
Delta[35],23.772,0.01,23.755,23.79,0.0,0.0,6147.0,6382.0,1.0
Delta[36],23.813,0.011,23.794,23.833,0.0,0.0,6147.0,6382.0,1.0
Delta[37],23.814,0.012,23.792,23.836,0.0,0.0,6147.0,6382.0,1.0
Delta[38],23.775,0.015,23.749,23.8,0.0,0.0,6147.0,6382.0,1.0
Delta[39],23.675,0.017,23.645,23.705,0.0,0.0,6147.0,6382.0,1.0
A,32618649.892,11312.572,32598952.447,32638493.458,164.919,116.622,6147.0,6382.0,1.0
B,1370366.168,237.684,1369952.339,1370782.931,3.466,2.451,6147.0,6382.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
