,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.684,0.021,0.643,0.723,0.0,0.0,2515.0,2824.0,1.0
Omega_m,0.196,0.039,0.126,0.271,0.001,0.001,2477.0,2830.0,1.0
dL[0],4.623,0.064,4.504,4.745,0.001,0.001,3844.0,4963.0,1.0
dL[1],6.802,0.075,6.661,6.942,0.001,0.001,7968.0,8222.0,1.0
dL[2],10.407,0.123,10.181,10.64,0.001,0.001,9937.0,8728.0,1.0
dL[3],14.31,0.218,13.902,14.706,0.003,0.002,5140.0,7029.0,1.0
dL[4],17.3,0.31,16.722,17.868,0.005,0.003,4156.0,5909.0,1.0
dL[5],18.16,0.338,17.533,18.785,0.005,0.004,3998.0,5671.0,1.0
dL[6],18.861,0.362,18.179,19.522,0.006,0.004,3892.0,5556.0,1.0
dL[7],23.832,0.539,22.806,24.826,0.009,0.007,3450.0,4712.0,1.0
dL[8],27.088,0.663,25.821,28.31,0.012,0.008,3305.0,4590.0,1.0
dL[9],33.718,0.926,31.933,35.398,0.017,0.012,3138.0,4262.0,1.0
dL[10],43.402,1.329,40.82,45.791,0.024,0.017,3019.0,4094.0,1.0
dL[11],52.817,1.732,49.483,55.97,0.032,0.023,2958.0,3951.0,1.0
dL[12],57.872,1.953,54.081,61.393,0.036,0.025,2934.0,3895.0,1.0
dL[13],64.71,2.254,60.328,68.774,0.042,0.03,2910.0,3870.0,1.0
dL[14],86.694,3.238,80.48,92.602,0.06,0.043,2863.0,3755.0,1.0
