,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.681,0.027,0.631,0.734,0.0,0.0,6659.0,6385.0,1.0
Omega_m,0.338,0.065,0.225,0.459,0.001,0.001,6712.0,6530.0,1.0
dL[0],5.328,0.066,5.208,5.456,0.001,0.0,10129.0,14439.0,1.0
dL[1],6.084,0.067,5.961,6.21,0.001,0.0,12807.0,20195.0,1.0
dL[2],6.767,0.068,6.641,6.896,0.001,0.0,17082.0,23002.0,1.0
dL[3],8.043,0.075,7.902,8.181,0.0,0.0,31653.0,27796.0,1.0
dL[4],11.349,0.12,11.126,11.573,0.001,0.001,23352.0,25290.0,1.0
dL[5],12.091,0.135,11.841,12.343,0.001,0.001,19845.0,22667.0,1.0
dL[6],14.987,0.201,14.602,15.352,0.002,0.001,13477.0,16898.0,1.0
dL[7],18.39,0.289,17.863,18.944,0.003,0.002,10956.0,14609.0,1.0
dL[8],18.756,0.3,18.211,19.328,0.003,0.002,10799.0,14407.0,1.0
dL[9],19.016,0.307,18.459,19.602,0.003,0.002,10698.0,14144.0,1.0
dL[10],20.912,0.36,20.255,21.595,0.004,0.003,10105.0,13476.0,1.0
dL[11],21.395,0.374,20.71,22.103,0.004,0.003,9988.0,13203.0,1.0
dL[12],21.778,0.385,21.071,22.505,0.004,0.003,9901.0,13052.0,1.0
dL[13],27.407,0.553,26.398,28.462,0.006,0.004,9089.0,11596.0,1.0
dL[14],28.023,0.572,26.978,29.113,0.006,0.004,9033.0,11507.0,1.0
dL[15],33.165,0.732,31.789,34.528,0.008,0.006,8685.0,10812.0,1.0
dL[16],34.597,0.778,33.117,36.025,0.008,0.006,8616.0,10550.0,1.0
dL[17],34.793,0.784,33.3,36.231,0.008,0.006,8607.0,10547.0,1.0
dL[18],36.222,0.829,34.654,37.755,0.009,0.006,8548.0,10354.0,1.0
dL[19],42.276,1.025,40.34,44.173,0.011,0.008,8356.0,9829.0,1.0
dL[20],42.539,1.033,40.583,44.448,0.011,0.008,8349.0,9828.0,1.0
dL[21],50.248,1.287,47.881,52.694,0.014,0.01,8195.0,9556.0,1.0
dL[22],52.698,1.368,50.155,55.271,0.015,0.011,8159.0,9517.0,1.0
dL[23],53.868,1.407,51.24,56.502,0.016,0.011,8143.0,9503.0,1.0
dL[24],78.679,2.246,74.493,82.901,0.025,0.018,7931.0,9182.0,1.0
