,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.713,0.009,0.695,0.73,0.0,0.0,7269.0,8672.0,1.0
Omega_m,0.236,0.025,0.191,0.283,0.0,0.0,7119.0,8223.0,1.0
dL[0],1.062,0.011,1.042,1.082,0.0,0.0,8603.0,11859.0,1.0
dL[1],3.942,0.03,3.886,3.998,0.0,0.0,27164.0,21510.0,1.0
dL[2],6.805,0.065,6.684,6.927,0.0,0.0,20654.0,18743.0,1.0
dL[3],9.045,0.104,8.854,9.241,0.001,0.001,14896.0,16179.0,1.0
dL[4],11.873,0.163,11.559,12.166,0.002,0.001,12203.0,14343.0,1.0
dL[5],19.628,0.351,18.99,20.295,0.004,0.003,10132.0,13373.0,1.0
dL[6],20.288,0.368,19.608,20.978,0.004,0.003,10053.0,13241.0,1.0
dL[7],24.754,0.487,23.87,25.68,0.005,0.004,9668.0,12846.0,1.0
dL[8],24.872,0.49,23.982,25.804,0.005,0.004,9660.0,12771.0,1.0
dL[9],37.324,0.837,35.803,38.912,0.009,0.006,9173.0,12118.0,1.0
dL[10],46.744,1.109,44.762,48.877,0.012,0.008,9000.0,11762.0,1.0
dL[11],48.405,1.157,46.344,50.639,0.012,0.009,8977.0,11732.0,1.0
dL[12],52.781,1.285,50.511,55.279,0.014,0.01,8925.0,11709.0,1.0
dL[13],61.714,1.548,58.921,64.664,0.017,0.012,8844.0,11648.0,1.0
dL[14],65.935,1.673,62.966,69.174,0.018,0.013,8814.0,11534.0,1.0
