,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.701,0.036,0.636,0.77,0.001,0.001,2191.0,2430.0,1.0
Omega_m,0.163,0.048,0.084,0.253,0.001,0.001,2183.0,2574.0,1.0
dL[0],7.665,0.141,7.402,7.93,0.002,0.002,3283.0,4881.0,1.0
dL[1],9.695,0.146,9.425,9.974,0.002,0.001,5155.0,7230.0,1.0
dL[2],11.648,0.158,11.362,11.953,0.002,0.001,9593.0,9436.0,1.0
dL[3],15.779,0.233,15.35,16.207,0.002,0.002,9830.0,9373.0,1.0
dL[4],17.424,0.279,16.902,17.93,0.003,0.002,7258.0,9191.0,1.0
dL[5],20.686,0.388,19.974,21.409,0.006,0.004,4696.0,6709.0,1.0
dL[6],23.561,0.499,22.622,24.48,0.008,0.006,3891.0,5361.0,1.0
dL[7],26.734,0.633,25.546,27.897,0.011,0.008,3447.0,4864.0,1.0
dL[8],27.154,0.651,25.928,28.353,0.011,0.008,3406.0,4844.0,1.0
dL[9],30.553,0.803,29.042,32.034,0.014,0.01,3158.0,4605.0,1.0
dL[10],41.373,1.325,38.85,43.785,0.025,0.018,2811.0,3943.0,1.0
dL[11],43.141,1.414,40.424,45.69,0.027,0.019,2781.0,3821.0,1.0
dL[12],56.909,2.129,53.009,60.939,0.041,0.029,2642.0,3633.0,1.0
dL[13],65.958,2.613,61.155,70.883,0.051,0.036,2594.0,3584.0,1.0
dL[14],72.948,2.993,67.474,78.609,0.059,0.042,2568.0,3460.0,1.0
