## generated by gwcatalog
# version: dev - 2022-08-05T15:36:23Z (UTC)
# cosmology: GW wave luminosity distance for f(Q) = Qe^(λQ₀/Q) with Ωm = 0.353, Ωr = 0 and h = 0.68 (SNIa+CC+BAOs best-fit, see arXiv:2104.15123)
# observatory: ET (forecast)
# event type: BNSs
# number of events: 1000

# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.2063168513382973,1.0879998681430185,0.032105065133215704
0.20829263705253756,1.0259391979444834,0.032751603309183315
0.22051740881313212,1.0787521731426664,0.03690609888988421
0.23054608331088322,1.0893500221884433,0.04051381828839695
0.2460125401972849,1.3070137121953884,0.046433936451669294
0.24618511296651305,1.2152686347038744,0.04650244689462816
0.2530604957983713,1.18124058104532,0.04927626051138848
0.2578383344366634,1.3248634212162131,0.05125491728602369
0.2625870859792675,1.3529889086889464,0.05326319971522321
0.26823414707520177,1.4039405288899716,0.055705658926119
0.2879415089370089,1.5267990627549268,0.06469470435789088
0.2934017690215759,1.503125154117396,0.06731413121525334
0.2956218424822745,1.58445179761561,0.06839524352968238
0.29807277905104873,1.6040847257418014,0.0695996039449996
0.30962398594325435,1.6451120067377385,0.07542918346310123
0.31242203381771105,1.6128958866227658,0.0768795101964314
0.32953354471838997,1.730682365889861,0.08607548108712015
0.3360021853770466,1.8588507895029056,0.08969875813090761
0.3424563332931369,1.7251264160447368,0.09339473169855099
0.35388548220292393,1.9027002962411081,0.10013858974778952
0.35511655094891736,1.7326143850434725,0.10088021506588343
0.36520654592558177,1.8498733900355597,0.10707070234573665
0.3679873861851454,2.0770563016228674,0.10881201413323419
0.36910032059640757,1.9141467163252417,0.10951318455280541
0.37452973876611173,2.1362533219663926,0.11296888907414025
0.37581962113301887,2.174124519480712,0.11379843782721247
0.37733505879343643,1.8779471758676918,0.11477725372273741
0.37769287729090717,1.9760070185094603,0.11500903126712309
0.38596567910037544,2.0118541370858334,0.1204385830174598
0.3961957813498395,2.0396572299107643,0.12734109331077637
0.3963368738856157,2.2388324606662335,0.12743775249980982
0.3985309099819949,2.144322560385084,0.1289459587895977
0.3996469145352118,2.3970309664588987,0.12971680966173874
0.40702607688111303,2.3372192067666457,0.13487660029493811
0.4129670562376245,2.6170793175207834,0.13911024613774087
0.4203221013398204,2.196551602262009,0.1444501143064876
0.42249650777504577,2.3212448378675186,0.14604969026194575
0.4254092373755204,2.559899679201537,0.1482073957900099
0.42693141685452674,2.4077396278050123,0.14934183935699932
0.4344558606784833,2.29190575326163,0.15501867644728748
0.43619460737649474,2.373588295323686,0.15634684170072974
0.4368396788420782,2.647383687475323,0.15684115269521842
0.4395485046470238,2.16090856800111,0.15892614458372487
0.44401991828701337,2.2600554786283333,0.16240052668704352
0.4442667134344407,2.4130983687016627,0.16259347962141882
0.4452162959917959,2.4060168542173828,0.16333705580126867
0.44575702138475776,2.4339932685545222,0.163761296919811
0.4558421471764383,2.626882298976445,0.1717834667220094
0.4608477655476433,2.386261048855876,0.17584258273028494
0.46425385940533564,2.438308915433887,0.1786340597083252
0.47179984898867416,2.631532962749295,0.1849034802594651
0.47446464638555336,2.4746857483045046,0.1871455271453826
0.4815653004747471,2.35395168245253,0.19319137057359959
0.4817197804390621,2.7417250839698157,0.1933240619362483
0.48270898022172726,2.4011850007351683,0.19417491185808614
0.4878015651394532,2.884311151760827,0.19858734596084807
0.48967168867534044,2.643582598883111,0.200221209312285
0.49655935176687943,2.8717352503116467,0.20630140417874132
0.49948024013571896,2.739196356949762,0.208909674453449
0.5086631284884356,3.093258343723451,0.2172256282974454
0.5154164321500705,2.8042419088188364,0.22345382320026894
0.5158330199200984,3.2225875043252494,0.22384114543089412
0.5218523360117489,2.8447341550784753,0.22947821006741106
0.5276047544608846,3.3089295383424915,0.2349364011885498
0.5341215036976277,2.9112825488963843,0.24120390996914987
0.5383449595567835,3.248402488978671,0.2453136170917108
0.5470480856847009,2.9555076775128524,0.25390108310470083
0.5529333749506371,3.071478173623253,0.25979894348760346
0.5590362151231221,3.8555571960703148,0.2659923331379572
0.5609886462742532,3.369858856539065,0.2679904178589239
0.5640489339370155,3.1890023674864434,0.2711385551200707
0.565499676969078,3.109287773934858,0.27263789771882246
0.5664970565967102,3.3726151778591538,0.27367128522519446
0.569612531575922,3.287304986969606,0.27691286604304566
0.574235807719137,3.1056916544404096,0.2817613663737019
0.5803204967819464,2.941488854636089,0.2882119163480525
0.5847771119965814,3.8621933946273312,0.29298663701737043
0.5850566037188873,3.5939420089032397,0.2932874924096311
0.5863181014107128,3.837997265822149,0.29464749361039905
0.5878893162259611,3.161598097941951,0.2963461543012451
0.5885536328243735,3.578083598739526,0.29706594373587947
0.5900833054135781,3.421141530851514,0.2987269396240493
0.5906257632505403,3.315685256503889,0.2993171704898254
0.5952997483207763,2.9473545810517607,0.30442888527579354
0.5958362722021244,3.0329600289998138,0.3050186501927098
0.5958765633783061,3.8085202079892833,0.305062964498916
0.5979915573388088,3.6430384574045798,0.3073940292420571
0.6036244170048748,3.28402557663418,0.3136491555283033
0.6045110882980329,3.924332349921658,0.3146399821157903
0.607573170317417,3.857173647454476,0.31807474688225745
0.6089691428388384,2.9281162349704184,0.31964730875641667
0.6092297068233028,3.5057469178488905,0.3199412978342374
0.6128892199860587,3.7046661658050994,0.32408567923733633
0.6167338331220606,3.4847666197921536,0.3284707289079274
0.616803924662533,4.158282267409978,0.3285509686202619
0.6174306024698917,3.626142473325678,0.3292688499693514
0.6193621051051621,4.273759922288513,0.33148677656040193
0.620729345883027,4.034201683123258,0.3330616264582447
0.622037087489894,3.678356204256827,0.33457171332668073
0.6289991814048084,3.404131980219909,0.3426731509183756
0.6290460510561937,4.109712788512409,0.34272804535370244
0.6312540463433436,3.918741233689359,0.3453194600092105
0.6314376887947932,3.7654058931006484,0.3455354665336357
0.6337975954342105,4.013985975941024,0.34831775618962907
0.6341745410856532,3.6704156734120934,0.3487632837996641
0.6349923258720052,4.075562595560997,0.3497309137229396
0.6360392872708798,3.9277934420311915,0.35097182414290856
0.6388328255851417,3.7377861162568022,0.35429446930857905
0.6421258344064489,3.8597931614260936,0.35823287879366683
0.6433634392581111,3.7098123561577547,0.35971911487955494
0.6436983971398949,3.7854020676493025,0.3601219354039464
0.6467074277428413,4.561122173894027,0.3637515001243457
0.6473742238390015,4.116390957647991,0.36455846210284437
0.6477842351345748,3.3263359076760928,0.3650551397213069
0.6481558956543358,4.067000550536708,0.3655056751513379
0.6525283117529006,4.313521716887591,0.3708285176771357
0.653019792559945,4.162515525551517,0.37142942484923397
0.6540053709240896,3.877117920722741,0.37263601874663677
0.655681682987854,4.380904277297792,0.37469308769389076
0.6559599045106468,4.179626643366684,0.3750350948658232
0.6573190259833759,3.432626744215088,0.37670822847134466
0.6576327443545271,3.949752306742219,0.37709499859310713
0.6602801031070009,3.5767755542465465,0.3803673333690604
0.6606420645353881,3.7687110649176594,0.3808159288219225
0.6646529230586924,4.915095515726477,0.38580584132482504
0.6649417995461411,3.932083885969096,0.3861665838251902
0.6672898681701549,4.037740838968005,0.38910553705642464
0.670696794932699,4.30660879032802,0.3933911507778652
0.6750191459118211,3.5433925561013067,0.3988646792315682
0.6761920221166693,4.072402573552711,0.4003569537853153
0.6774702125451442,4.096218954410866,0.40198663783852207
0.684294542243054,4.475426096096978,0.4107479372403734
0.6854968853079182,4.235354614854265,0.41230207989524775
0.6883256336070591,4.738399044682997,0.41597096171478437
0.688500860154662,3.877694259563672,0.4161988053802909
0.6898443716836862,4.540085186532129,0.41794797723853894
0.6918421455404484,3.698100750080636,0.4205562563833099
0.6921719312622838,4.10666769559452,0.420987661506853
0.692543700974658,4.322386658075681,0.4214742726834704
0.6946255849119156,4.550621027429468,0.42420484760791516
0.6951735098496956,3.7985806097730364,0.4249250758857259
0.6961284194252726,3.8064820437604507,0.4261818414877042
0.6966851523932291,4.065148029110044,0.4269154839767601
0.6981672180750789,5.057797844269354,0.42887180337958414
0.699103183622888,4.424374563566231,0.4301097507013229
0.6992681483631433,3.3653470696349803,0.43032813882565457
0.6998419691005573,4.120988017509487,0.4310882540235149
0.7030777049956902,4.241815089756286,0.4353879914798108
0.7040193796385081,3.7195272817177214,0.436643624703683
0.7090165819775445,4.075690015857276,0.4433394447363275
0.7096283862393764,4.202578810218816,0.444162972215751
0.7127957873113491,4.859480521383718,0.44843962670711623
0.7133399428555092,3.870397923551912,0.4491765666440551
0.7137561925989708,4.481498205346141,0.44974072482452826
0.7173206268542816,4.409525972589856,0.4545873060708827
0.7175620104594762,4.0083770108122145,0.45491652540685923
0.7212929894599278,3.2559841106412835,0.4600214294030011
0.7271987407951386,4.29368539602871,0.4681645089538485
0.7285772152760626,4.549157043225673,0.47007624503048506
0.7300805784502753,4.738403894467126,0.4721659493008895
0.7316610915254338,4.218171860653155,0.47436825701861884
0.7321031307590595,3.787936299444861,0.47498518431128584
0.7324435574855162,4.125994633904617,0.47546059041383215
0.7328183696472035,4.183049048495324,0.47598431090264476
0.7348003625423445,4.671150521454401,0.478758868363685
0.7348075268557896,4.676291186852132,0.4787689132535101
0.7351251719997189,4.797160650364583,0.47921438852451015
0.7358538107763526,4.344698720856849,0.4802370934266804
0.7363019011761307,4.433203543072814,0.48086660616715293
0.7388050847663818,5.422182979457352,0.48439141392047874
0.7425152321228066,4.077264582130812,0.48964118589011524
0.7451419354853148,4.2738432982642784,0.4933762597804545
0.7461936471889166,4.75444544496898,0.49487602089233307
0.7463459182995618,5.060902055711037,0.4950933646446446
0.7463655412368251,4.46713202781065,0.4951213771111658
0.7528695595815451,4.526038665966826,0.5044529224406964
0.7535827568865661,5.322992255909676,0.5054818536198916
0.7541156771797626,4.56676510743782,0.5062514320988107
0.7556828307750492,4.615922414145699,0.5085181588408729
0.7558649923751346,4.691442954901235,0.5087819888484142
0.7576675433091087,4.524624883505204,0.5113966285009337
0.76818827789228,5.227774334591137,0.5268004904161391
0.771957476934406,5.371131786190528,0.5323787158649712
0.7725484787767387,5.191949841874697,0.5332562212276781
0.7731177543866261,5.068722232412125,0.5341021992711851
0.7754766592234323,5.319776254755882,0.5376153231256172
0.7763983535711447,5.191795682934101,0.5389913538838399
0.7765341728995985,4.642932391366108,0.5391942825523011
0.7768077764459271,4.522624394529105,0.5396031997293781
0.777719789640686,5.364965170370618,0.5409674568637257
0.7777483999013637,5.046411066282964,0.5410102840316567
0.7778179540489638,5.15054837178737,0.5411144083389682
0.7790698757250933,4.534577142740559,0.54299039950913
