,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.707,0.008,0.693,0.721,0.0,0.0,2704.0,2894.0,1.0
Omega_m,0.269,0.02,0.234,0.307,0.0,0.0,2563.0,2709.0,1.0
dL[0],0.905,0.008,0.89,0.918,0.0,0.0,2910.0,3239.0,1.0
dL[1],0.976,0.008,0.96,0.99,0.0,0.0,2933.0,3290.0,1.0
dL[2],1.043,0.009,1.027,1.058,0.0,0.0,2956.0,3337.0,1.0
dL[3],1.187,0.009,1.169,1.203,0.0,0.0,3013.0,3545.0,1.0
dL[4],1.289,0.01,1.27,1.306,0.0,0.0,3058.0,3587.0,1.0
dL[5],1.522,0.011,1.501,1.541,0.0,0.0,3179.0,3795.0,1.0
dL[6],1.592,0.011,1.571,1.612,0.0,0.0,3220.0,3816.0,1.0
dL[7],1.637,0.012,1.616,1.658,0.0,0.0,3246.0,3853.0,1.0
dL[8],1.642,0.012,1.621,1.662,0.0,0.0,3248.0,3853.0,1.0
dL[9],1.665,0.012,1.644,1.686,0.0,0.0,3264.0,3873.0,1.0
dL[10],1.668,0.012,1.646,1.688,0.0,0.0,3265.0,3873.0,1.0
dL[11],1.737,0.012,1.716,1.759,0.0,0.0,3312.0,3965.0,1.0
dL[12],1.86,0.012,1.837,1.882,0.0,0.0,3404.0,4171.0,1.0
dL[13],1.864,0.012,1.841,1.886,0.0,0.0,3407.0,4171.0,1.0
dL[14],1.915,0.013,1.892,1.938,0.0,0.0,3448.0,4193.0,1.0
dL[15],1.965,0.013,1.942,1.988,0.0,0.0,3491.0,4345.0,1.0
dL[16],2.019,0.013,1.995,2.042,0.0,0.0,3539.0,4307.0,1.0
dL[17],2.025,0.013,2.001,2.047,0.0,0.0,3544.0,4307.0,1.0
dL[18],2.032,0.013,2.007,2.054,0.0,0.0,3550.0,4295.0,1.0
dL[19],2.058,0.013,2.033,2.08,0.0,0.0,3575.0,4357.0,1.0
dL[20],2.094,0.013,2.07,2.117,0.0,0.0,3610.0,4425.0,1.0
dL[21],2.13,0.013,2.106,2.153,0.0,0.0,3645.0,4477.0,1.0
dL[22],2.18,0.013,2.155,2.203,0.0,0.0,3697.0,4468.0,1.0
dL[23],2.181,0.013,2.157,2.205,0.0,0.0,3699.0,4451.0,1.0
dL[24],2.22,0.014,2.195,2.244,0.0,0.0,3740.0,4617.0,1.0
dL[25],2.25,0.014,2.226,2.275,0.0,0.0,3776.0,4709.0,1.0
dL[26],2.275,0.014,2.25,2.3,0.0,0.0,3803.0,4801.0,1.0
dL[27],2.285,0.014,2.261,2.31,0.0,0.0,3814.0,4811.0,1.0
