,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.708,0.009,0.691,0.725,0.0,0.0,2426.0,2804.0,1.0
Omega_m,0.273,0.024,0.23,0.317,0.001,0.0,2256.0,2845.0,1.0
dL[0],0.942,0.01,0.925,0.959,0.0,0.0,2637.0,3303.0,1.0
dL[1],1.133,0.011,1.114,1.153,0.0,0.0,2705.0,3431.0,1.0
dL[2],1.155,0.011,1.135,1.174,0.0,0.0,2714.0,3460.0,1.0
dL[3],1.309,0.012,1.287,1.33,0.0,0.0,2780.0,3734.0,1.0
dL[4],1.349,0.012,1.328,1.371,0.0,0.0,2800.0,3742.0,1.0
dL[5],1.359,0.012,1.337,1.381,0.0,0.0,2804.0,3742.0,1.0
dL[6],1.499,0.013,1.476,1.522,0.0,0.0,2875.0,3942.0,1.0
dL[7],1.593,0.014,1.568,1.616,0.0,0.0,2923.0,3978.0,1.0
dL[8],1.624,0.014,1.599,1.647,0.0,0.0,2940.0,3999.0,1.0
dL[9],1.724,0.015,1.698,1.748,0.0,0.0,2997.0,4080.0,1.0
dL[10],1.745,0.015,1.719,1.77,0.0,0.0,3010.0,4072.0,1.0
dL[11],1.752,0.015,1.726,1.776,0.0,0.0,3015.0,4087.0,1.0
dL[12],1.855,0.015,1.828,1.88,0.0,0.0,3082.0,4166.0,1.0
dL[13],1.981,0.016,1.953,2.007,0.0,0.0,3175.0,4273.0,1.0
dL[14],2.0,0.016,1.972,2.026,0.0,0.0,3189.0,4374.0,1.0
dL[15],2.005,0.016,1.977,2.032,0.0,0.0,3193.0,4374.0,1.0
dL[16],2.068,0.016,2.04,2.095,0.0,0.0,3247.0,4518.0,1.0
dL[17],2.069,0.016,2.041,2.096,0.0,0.0,3248.0,4518.0,1.0
dL[18],2.073,0.016,2.045,2.1,0.0,0.0,3251.0,4514.0,1.0
dL[19],2.109,0.016,2.081,2.136,0.0,0.0,3284.0,4635.0,1.0
dL[20],2.117,0.016,2.088,2.144,0.0,0.0,3290.0,4635.0,1.0
dL[21],2.181,0.017,2.153,2.209,0.0,0.0,3351.0,4721.0,1.0
dL[22],2.22,0.017,2.19,2.247,0.0,0.0,3388.0,4846.0,1.0
dL[23],2.255,0.017,2.225,2.282,0.0,0.0,3425.0,4834.0,1.0
dL[24],2.262,0.017,2.232,2.289,0.0,0.0,3432.0,4818.0,1.0
dL[25],2.264,0.017,2.234,2.291,0.0,0.0,3435.0,4838.0,1.0
dL[26],2.379,0.017,2.348,2.407,0.0,0.0,3564.0,5007.0,1.0
dL[27],2.451,0.018,2.42,2.48,0.0,0.0,3651.0,5100.0,1.0
dL[28],2.452,0.018,2.421,2.48,0.0,0.0,3652.0,5117.0,1.0
dL[29],2.52,0.018,2.489,2.549,0.0,0.0,3751.0,5342.0,1.0
dL[30],2.545,0.018,2.513,2.573,0.0,0.0,3783.0,5339.0,1.0
dL[31],2.548,0.018,2.517,2.578,0.0,0.0,3788.0,5339.0,1.0
dL[32],2.574,0.018,2.542,2.602,0.0,0.0,3824.0,5343.0,1.0
dL[33],2.61,0.018,2.579,2.64,0.0,0.0,3877.0,5391.0,1.0
dL[34],2.655,0.019,2.624,2.685,0.0,0.0,3946.0,5626.0,1.0
dL[35],2.666,0.019,2.634,2.696,0.0,0.0,3962.0,5643.0,1.0
dL[36],2.694,0.019,2.662,2.724,0.0,0.0,4008.0,5663.0,1.0
dL[37],2.735,0.019,2.703,2.765,0.0,0.0,4076.0,5658.0,1.0
dL[38],2.755,0.019,2.723,2.786,0.0,0.0,4110.0,5671.0,1.0
dL[39],2.788,0.019,2.757,2.819,0.0,0.0,4168.0,5706.0,1.0
dL[40],2.818,0.019,2.786,2.849,0.0,0.0,4222.0,5838.0,1.0
dL[41],2.91,0.019,2.878,2.942,0.0,0.0,4405.0,6195.0,1.0
dL[42],2.953,0.02,2.92,2.985,0.0,0.0,4496.0,6235.0,1.0
dL[43],2.964,0.02,2.932,2.996,0.0,0.0,4521.0,6278.0,1.0
dL[44],3.049,0.02,3.016,3.081,0.0,0.0,4715.0,6472.0,1.0
dL[45],3.126,0.02,3.092,3.158,0.0,0.0,4907.0,7172.0,1.0
dL[46],3.19,0.021,3.156,3.222,0.0,0.0,5079.0,7227.0,1.0
dL[47],3.272,0.021,3.238,3.305,0.0,0.0,5318.0,7473.0,1.0
dL[48],3.28,0.021,3.246,3.313,0.0,0.0,5343.0,7485.0,1.0
dL[49],3.311,0.021,3.277,3.345,0.0,0.0,5439.0,7569.0,1.0
dL[50],3.373,0.021,3.339,3.407,0.0,0.0,5641.0,7569.0,1.0
dL[51],3.416,0.022,3.383,3.451,0.0,0.0,5792.0,7748.0,1.0
dL[52],3.464,0.022,3.43,3.498,0.0,0.0,5967.0,7892.0,1.0
dL[53],3.474,0.022,3.44,3.509,0.0,0.0,6003.0,7878.0,1.0
dL[54],3.494,0.022,3.46,3.529,0.0,0.0,6081.0,7851.0,1.0
dL[55],3.505,0.022,3.471,3.54,0.0,0.0,6121.0,7781.0,1.0
dL[56],3.512,0.022,3.478,3.547,0.0,0.0,6152.0,7781.0,1.0
dL[57],3.541,0.022,3.507,3.576,0.0,0.0,6268.0,7704.0,1.0
dL[58],3.568,0.022,3.533,3.603,0.0,0.0,6387.0,7907.0,1.0
dL[59],3.571,0.022,3.537,3.606,0.0,0.0,6400.0,7907.0,1.0
dL[60],3.576,0.022,3.541,3.611,0.0,0.0,6421.0,7920.0,1.0
dL[61],3.618,0.022,3.583,3.653,0.0,0.0,6603.0,7875.0,1.0
dL[62],3.647,0.023,3.611,3.682,0.0,0.0,6734.0,8072.0,1.0
dL[63],3.673,0.023,3.637,3.708,0.0,0.0,6854.0,8143.0,1.0
dL[64],3.702,0.023,3.666,3.737,0.0,0.0,6992.0,8129.0,1.0
dL[65],3.728,0.023,3.692,3.763,0.0,0.0,7115.0,8130.0,1.0
dL[66],3.738,0.023,3.702,3.773,0.0,0.0,7170.0,8102.0,1.0
dL[67],3.762,0.023,3.726,3.798,0.0,0.0,7289.0,8260.0,1.0
dL[68],3.783,0.023,3.746,3.818,0.0,0.0,7393.0,8246.0,1.0
dL[69],3.815,0.023,3.778,3.85,0.0,0.0,7557.0,8260.0,1.0
dL[70],3.825,0.023,3.788,3.86,0.0,0.0,7610.0,8187.0,1.0
dL[71],3.827,0.023,3.79,3.863,0.0,0.0,7623.0,8290.0,1.0
dL[72],3.829,0.023,3.792,3.864,0.0,0.0,7629.0,8305.0,1.0
dL[73],3.845,0.024,3.808,3.88,0.0,0.0,7715.0,8290.0,1.0
dL[74],3.863,0.024,3.826,3.898,0.0,0.0,7811.0,8260.0,1.0
dL[75],3.898,0.024,3.861,3.934,0.0,0.0,8013.0,8496.0,1.0
dL[76],3.918,0.024,3.88,3.953,0.0,0.0,8121.0,8701.0,1.0
dL[77],3.925,0.024,3.887,3.961,0.0,0.0,8162.0,8800.0,1.0
dL[78],3.983,0.024,3.945,4.019,0.0,0.0,8502.0,8877.0,1.0
dL[79],4.038,0.025,3.999,4.074,0.0,0.0,8849.0,8707.0,1.0
dL[80],4.082,0.025,4.043,4.118,0.0,0.0,9148.0,8706.0,1.0
dL[81],4.126,0.025,4.087,4.163,0.0,0.0,9451.0,8790.0,1.0
dL[82],4.14,0.025,4.101,4.177,0.0,0.0,9549.0,8770.0,1.0
