,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.702,0.013,0.686,0.718,0.0,0.0,3964.0,3285.0,1.0
Omega_m,0.285,0.01,0.268,0.301,0.0,0.0,6202.0,5983.0,1.0
alpha,0.294,0.485,-0.477,1.075,0.013,0.012,3723.0,3608.0,1.0
dL[0],1.485,0.02,1.459,1.508,0.001,0.0,4511.0,3988.0,1.0
dL[1],3.367,0.028,3.324,3.41,0.0,0.0,11908.0,9774.0,1.0
dL[2],6.278,0.06,6.177,6.377,0.001,0.001,7465.0,5521.0,1.0
dL[3],9.983,0.138,9.754,10.203,0.004,0.003,5050.0,4148.0,1.0
dL[4],14.592,0.262,14.186,15.024,0.007,0.005,4541.0,4319.0,1.0
dL[5],14.771,0.267,14.357,15.212,0.008,0.005,4532.0,4320.0,1.0
dL[6],17.613,0.351,17.072,18.195,0.01,0.007,4415.0,4291.0,1.0
dL[7],20.972,0.454,20.256,21.713,0.013,0.009,4330.0,4198.0,1.0
dL[8],25.677,0.605,24.721,26.658,0.017,0.012,4258.0,4232.0,1.0
dL[9],28.251,0.689,27.167,29.375,0.019,0.014,4233.0,4188.0,1.0
dL[10],30.031,0.747,28.847,31.243,0.021,0.015,4218.0,4172.0,1.0
dL[11],32.746,0.838,31.422,34.11,0.024,0.017,4200.0,4094.0,1.0
dL[12],33.549,0.864,32.183,34.957,0.024,0.017,4195.0,4092.0,1.0
dL[13],34.103,0.883,32.691,35.525,0.025,0.018,4192.0,4090.0,1.0
dL[14],34.69,0.902,33.266,36.162,0.025,0.018,4189.0,4090.0,1.0
correction,1.023,0.041,0.96,1.085,0.001,0.001,3723.0,3614.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,6202.0,5983.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,6202.0,5983.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,6202.0,5983.0,1.0
Delta[3],23.781,0.001,23.78,23.782,0.0,0.0,6202.0,5983.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,6202.0,5983.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,6202.0,5983.0,1.0
Delta[6],23.743,0.001,23.742,23.745,0.0,0.0,6202.0,5983.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,6202.0,5983.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,6202.0,5983.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,6202.0,5983.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,6202.0,5983.0,1.0
Delta[11],23.877,0.002,23.875,23.88,0.0,0.0,6202.0,5983.0,1.0
Delta[12],23.854,0.002,23.851,23.856,0.0,0.0,6202.0,5983.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,6202.0,5983.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,6202.0,5983.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,6202.0,5983.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,6202.0,5983.0,1.0
Delta[17],23.748,0.003,23.743,23.752,0.0,0.0,6202.0,5983.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,6202.0,5983.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,6202.0,5983.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,6202.0,5983.0,1.0
Delta[21],23.808,0.004,23.802,23.814,0.0,0.0,6202.0,5983.0,1.0
Delta[22],23.798,0.004,23.791,23.804,0.0,0.0,6202.0,5983.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,6202.0,5983.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,6202.0,5983.0,1.0
Delta[25],23.798,0.005,23.79,23.806,0.0,0.0,6202.0,5983.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,6202.0,5983.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,6202.0,5983.0,1.0
Delta[28],23.802,0.006,23.792,23.811,0.0,0.0,6202.0,5983.0,1.0
Delta[29],23.813,0.006,23.803,23.824,0.0,0.0,6202.0,5983.0,1.0
Delta[30],23.803,0.007,23.792,23.814,0.0,0.0,6202.0,5983.0,1.0
Delta[31],23.824,0.007,23.811,23.836,0.0,0.0,6202.0,5983.0,1.0
Delta[32],23.797,0.008,23.784,23.81,0.0,0.0,6202.0,5983.0,1.0
Delta[33],23.823,0.009,23.808,23.837,0.0,0.0,6202.0,5983.0,1.0
Delta[34],23.781,0.009,23.765,23.796,0.0,0.0,6202.0,5983.0,1.0
Delta[35],23.773,0.01,23.755,23.79,0.0,0.0,6202.0,5983.0,1.0
Delta[36],23.814,0.011,23.794,23.833,0.0,0.0,6202.0,5983.0,1.0
Delta[37],23.815,0.013,23.793,23.835,0.0,0.0,6202.0,5983.0,1.0
Delta[38],23.775,0.015,23.75,23.8,0.0,0.0,6202.0,5983.0,1.0
Delta[39],23.676,0.017,23.647,23.705,0.0,0.0,6202.0,5983.0,1.0
A,32619121.409,11543.372,32599342.769,32638235.408,193.746,137.011,6202.0,5983.0,1.0
B,1370376.071,242.507,1369960.542,1370777.513,4.072,2.879,6202.0,5983.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,14000.0,14000.0,
