,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.705,0.023,0.664,0.748,0.0,0.0,2683.0,3209.0,1.0
Omega_m,0.209,0.036,0.149,0.277,0.001,0.001,2729.0,3476.0,1.0
dGW[0],0.069,0.002,0.065,0.073,0.0,0.0,2688.0,3189.0,1.0
dGW[1],0.126,0.004,0.119,0.134,0.0,0.0,2693.0,3236.0,1.0
dGW[2],0.14,0.004,0.132,0.148,0.0,0.0,2694.0,3236.0,1.0
dGW[3],0.144,0.004,0.136,0.153,0.0,0.0,2694.0,3236.0,1.0
dGW[4],0.162,0.005,0.153,0.172,0.0,0.0,2695.0,3244.0,1.0
dGW[5],0.18,0.006,0.17,0.191,0.0,0.0,2697.0,3244.0,1.0
dGW[6],0.189,0.006,0.179,0.2,0.0,0.0,2697.0,3244.0,1.0
dGW[7],0.198,0.006,0.187,0.21,0.0,0.0,2698.0,3253.0,1.0
dGW[8],0.198,0.006,0.187,0.21,0.0,0.0,2698.0,3253.0,1.0
dGW[9],0.208,0.006,0.196,0.22,0.0,0.0,2699.0,3253.0,1.0
dGW[10],0.221,0.007,0.209,0.234,0.0,0.0,2700.0,3253.0,1.0
dGW[11],0.24,0.007,0.226,0.254,0.0,0.0,2701.0,3253.0,1.0
dGW[12],0.258,0.008,0.244,0.273,0.0,0.0,2703.0,3260.0,1.0
dGW[13],0.263,0.008,0.248,0.278,0.0,0.0,2703.0,3253.0,1.0
dGW[14],0.277,0.008,0.262,0.293,0.0,0.0,2705.0,3251.0,1.0
dGW[15],0.286,0.009,0.27,0.303,0.0,0.0,2705.0,3251.0,1.0
dGW[16],0.291,0.009,0.275,0.308,0.0,0.0,2706.0,3251.0,1.0
dGW[17],0.296,0.009,0.279,0.313,0.0,0.0,2706.0,3251.0,1.0
dGW[18],0.305,0.009,0.288,0.323,0.0,0.0,2707.0,3289.0,1.0
dGW[19],0.353,0.011,0.333,0.373,0.0,0.0,2711.0,3278.0,1.0
dGW[20],0.362,0.011,0.342,0.383,0.0,0.0,2712.0,3282.0,1.0
dGW[21],0.367,0.011,0.347,0.388,0.0,0.0,2712.0,3282.0,1.0
dGW[22],0.386,0.011,0.365,0.408,0.0,0.0,2714.0,3306.0,1.0
dGW[23],0.396,0.012,0.374,0.418,0.0,0.0,2715.0,3306.0,1.0
dGW[24],0.396,0.012,0.374,0.418,0.0,0.0,2715.0,3306.0,1.0
dGW[25],0.411,0.012,0.388,0.434,0.0,0.0,2716.0,3306.0,1.0
dGW[26],0.415,0.012,0.393,0.439,0.0,0.0,2716.0,3306.0,1.0
dGW[27],0.42,0.012,0.397,0.444,0.0,0.0,2717.0,3296.0,1.0
dGW[28],0.425,0.013,0.402,0.449,0.0,0.0,2717.0,3282.0,1.0
dGW[29],0.435,0.013,0.411,0.459,0.0,0.0,2718.0,3282.0,1.0
dGW[30],0.44,0.013,0.415,0.464,0.0,0.0,2718.0,3282.0,1.0
dGW[31],0.459,0.013,0.434,0.484,0.0,0.0,2720.0,3282.0,1.0
dGW[32],0.464,0.014,0.439,0.49,0.0,0.0,2720.0,3282.0,1.0
